,DEPTH,GR,NPHI,DENSITY,PEF,LITH,VSHALE,DPHI,EPOR12
135,5376,27.063,2.803,2.677,0,2,0.067652,0.021711,2.002
136,5376.5,22.915,5.161,2.654,0,2,0.053607,0.036842,4.5361
137,5377,21.055,8.008,2.548,0,2,0.047471,0.10658,7.4916
138,5377.5,18.975,8.008,2.561,0,2,0.040726,0.098026,7.5683
139,5378,17.612,6.885,2.546,0,2,0.036371,0.10789,6.5025
140,5378.5,17.149,3.227,2.692,0,2,0.034904,0.011842,2.8141
141,5379,16.971,0.72,2.681,0,2,0.034341,0.019079,0.31745
142,5379.5,17.231,0.507,2.687,0,2,0.035163,0.015132,0.092606
143,5380,17.62,0.598,2.684,0,2,0.036397,0.017105,0.16979
144,5380.5,17.846,0.503,2.69,0,2,0.037115,0.013158,0.064195
145,5381,18.218,0.489,2.706,0,2,0.038301,0.0026316,0.030703
146,5381.5,18.458,0.478,2.706,0,2,0.039068,0.0026316,0.010498
147,5382,18.822,0.479,2.698,0,2,0.040235,0.0078947,0.00013249
148,5382.5,19.065,0.506,2.69,0,2,0.041015,0.013158,0.020395
149,5383,19.429,0.568,2.681,0,2,0.042188,0.019079,0.071285
150,5383.5,19.461,0.63,2.673,0,2,0.042291,0.024342,0.13468
151,5384,18.424,0.691,2.707,0,2,0.038959,0.0019737,0.22447
152,5384.5,17.748,0.726,2.701,0,2,0.036804,0.0059211,0.28732
153,5385,17.265,0.726,2.687,0,2,0.035271,0.015132,0.31031
154,5385.5,16.823,0.726,2.678,0,2,0.033874,0.021053,0.33004
155,5386,16.753,0.688,2.664,0,2,0.033653,0.030263,0.29929
156,5386.5,16.552,0.605,2.667,0,2,0.03302,0.028289,0.2229
157,5387,16.465,0.523,2.691,0,2,0.032747,0.0125,0.13629
158,5387.5,16.29,0.46,2.707,0,2,0.032197,0.0019737,0.074627
159,5388,16.189,0.414,2.708,0,2,0.03188,0.0013158,0.032102
160,5388.5,17.177,0.372,2.708,0,2,0.034992,0.0013158,0.047251
161,5389,18.005,0.336,2.703,0,2,0.037622,0.0046053,0.11316
162,5389.5,20.78,0.364,2.699,0,2,0.046572,0.0072368,0.19125
163,5390,23.396,0.454,2.702,0,2,0.05521,0.0052632,0.20589
164,5390.5,26.17,0.826,2.7,0,2,0.064585,0.0065789,0.054266
165,5391,29.364,1.568,2.674,0,2,0.075663,0.023684,0.67188
166,5391.5,27.253,2.365,2.652,0,2,0.068307,0.038158,1.5644
167,5392,24.238,6.95,2.601,0,2,0.058032,0.071711,6.2895
168,5392.5,21.483,8.446,2.53,0,2,0.048874,0.11842,7.9187
169,5393,19.428,9.779,2.506,0,2,0.042185,0.13421,9.3399
170,5393.5,19.069,9.698,2.513,0,2,0.041028,0.12961,9.2705
171,5394,18.737,4.719,2.628,0,2,0.039962,0.053947,4.2664
172,5394.5,18.944,0.885,2.67,0,2,0.040626,0.026316,0.41064
173,5395,18.918,0.733,2.679,0,2,0.040543,0.020395,0.25668
174,5395.5,19.109,0.646,2.691,0,2,0.041157,0.0125,0.15837
175,5396,19.078,0.62,2.685,0,2,0.041057,0.016447,0.13554
176,5396.5,17.683,0.592,2.673,0,2,0.036597,0.024342,0.16501
177,5397,17.043,0.563,2.659,0,2,0.034569,0.033553,0.16495
178,5397.5,16.591,0.538,2.668,0,2,0.033143,0.027632,0.1541
179,5398,16.637,0.517,2.683,0,2,0.033288,0.017763,0.12643
180,5398.5,16.821,0.496,2.695,0,2,0.033868,0.0098684,0.094521
181,5399,16.889,0.471,2.701,0,2,0.034082,0.0059211,0.064973
182,5399.5,18.43,0.447,2.701,0,2,0.038979,0.0059211,0.017782
183,5400,20.106,0.471,2.698,0,2,0.044379,0.0078947,0.057596
184,5400.5,20.62,0.512,2.692,0,2,0.04605,0.011842,0.034685
185,5401,20.349,0.562,2.688,0,2,0.045168,0.014474,0.02722
186,5401.5,19.766,0.617,2.683,0,2,0.043277,0.017763,0.10656
187,5402,18.885,0.688,2.674,0,2,0.040437,0.023684,0.2146
188,5402.5,18.095,0.759,2.666,0,2,0.037909,0.028947,0.31857
189,5403,17.213,0.844,2.67,0,2,0.035106,0.026316,0.43588
190,5403.5,16.208,0.804,2.679,0,2,0.031939,0.020395,0.43093
191,5404,16.247,0.708,2.688,0,2,0.032062,0.014474,0.3305
192,5404.5,16.404,0.591,2.698,0,2,0.032555,0.0078947,0.20429
193,5405,16.478,0.474,2.706,0,2,0.032787,0.0026316,0.081867
194,5405.5,16.762,0.416,2.708,0,2,0.033682,0.0013158,0.012478
195,5406,17.104,0.464,2.709,0,2,0.034762,0.00065789,0.047191
196,5406.5,17.503,0.514,2.704,0,2,0.036025,0.0039474,0.083669
197,5407,17.854,0.562,2.691,0,2,0.037141,0.0125,0.12256
198,5407.5,18.244,0.609,2.681,0,2,0.038384,0.019079,0.15793
199,5408,18.604,0.656,2.688,0,2,0.039536,0.014474,0.18881
200,5408.5,18.728,0.731,2.697,0,2,0.039933,0.0085526,0.25608
201,5409,18.664,0.842,2.697,0,2,0.039728,0.0085526,0.36954
202,5409.5,18.612,0.954,2.701,0,2,0.039561,0.0059211,0.48223
203,5410,18.551,1.066,2.704,0,2,0.039366,0.0039474,0.59558
204,5410.5,18.497,1.047,2.706,0,2,0.039193,0.0026316,0.578
205,5411,18.438,0.87,2.706,0,2,0.039004,0.0026316,0.40327
206,5411.5,18.383,0.694,2.706,0,2,0.038828,0.0026316,0.22938
207,5412,18.325,0.604,2.705,0,2,0.038643,0.0032895,0.14193
208,5412.5,18.269,0.651,2.707,0,2,0.038464,0.0019737,0.19042
209,5413,18.21,0.745,2.681,0,2,0.038276,0.019079,0.29523
210,5413.5,18.155,0.84,2.685,0,2,0.0381,0.016447,0.39102
211,5414,18.095,0.857,2.695,0,2,0.037909,0.0098684,0.40703
212,5414.5,18.042,0.805,2.695,0,2,0.03774,0.0098684,0.35706
213,5415,18.069,0.784,2.696,0,2,0.037826,0.0092105,0.3347
214,5415.5,18.141,0.765,2.696,0,2,0.038055,0.0092105,0.31294
215,5416,18.206,0.801,2.7,0,2,0.038263,0.0065789,0.34514
216,5416.5,18.278,0.836,2.695,0,2,0.038493,0.0098684,0.37902
217,5417,18.342,0.871,2.697,0,2,0.038697,0.0085526,0.41091
218,5417.5,18.503,0.874,2.702,0,2,0.039212,0.0052632,0.40609
219,5418,18.841,0.855,2.697,0,2,0.040296,0.0085526,0.37573
220,5418.5,19.186,0.837,2.685,0,2,0.041405,0.016447,0.34837
221,5419,19.525,0.818,2.7,0,2,0.042498,0.0065789,0.31132
222,5419.5,19.87,0.799,2.696,0,2,0.043613,0.0092105,0.28024
223,5420,20.209,0.78,2.69,0,2,0.044713,0.013158,0.25002
224,5420.5,20.554,0.765,2.7,0,2,0.045835,0.0065789,0.21826
225,5421,20.893,0.796,2.699,0,2,0.046941,0.0072368,0.23632
226,5421.5,21.238,0.942,2.691,0,2,0.048071,0.0125,0.3714
227,5422,21.577,1.145,2.698,0,2,0.049183,0.0078947,0.55875
228,5422.5,21.921,1.348,2.69,0,2,0.050316,0.013158,0.75079
229,5423,22.261,1.908,2.668,0,2,0.051438,0.027632,1.3046
230,5423.5,22.605,2.817,2.677,0,2,0.052577,0.021711,2.1969
231,5424,22.944,2.699,2.665,0,2,0.053703,0.029605,2.0694
232,5424.5,23.554,2.537,2.656,0,2,0.055738,0.035526,1.8859
233,5425,24.66,2.374,2.66,0,2,0.059454,0.032895,1.677
234,5425.5,25.779,2.173,2.662,0,2,0.06325,0.031579,1.4298
235,5426,26.88,2.756,2.642,0,2,0.067021,0.044737,1.9741
236,5426.5,27.958,3.52,2.617,0,2,0.070749,0.061184,2.7016
237,5427,27.938,4.041,2.588,0,2,0.07068,0.080263,3.233
238,5427.5,27.009,3.944,2.616,0,2,0.067466,0.061842,3.1653
239,5428,25.985,2.515,2.67,0,2,0.063953,0.026316,1.7607
240,5428.5,25.045,2.45,2.664,0,2,0.060756,0.030263,1.7361
241,5429,23.996,2.374,2.669,0,2,0.057219,0.026974,1.7009
242,5429.5,23.211,2.414,2.682,0,2,0.054592,0.018421,1.7681
243,5430,23.011,2.897,2.694,0,2,0.053926,0.010526,2.2551
244,5430.5,23.017,3.033,2.708,0,2,0.053946,0.0013158,2.3863
245,5431,22.802,3.073,2.709,0,2,0.053231,0.00065789,2.4346
246,5431.5,22.995,2.823,2.709,0,2,0.053873,0.00065789,2.1769
247,5432,23.197,2.311,2.709,0,2,0.054546,0.00065789,1.6568
248,5432.5,23.61,2.203,2.709,0,2,0.055925,0.00065789,1.5322
249,5433,26.29,2.173,2.71,0,2,0.064996,0,1.393
250,5433.5,28.756,2.484,2.705,0,2,0.073531,0.0032895,1.6033
251,5434,30.459,2.825,2.688,0,2,0.079532,0.014474,1.8778
252,5434.5,31.252,3.425,2.684,0,2,0.082357,0.017105,2.4453
253,5435,31.951,4.36,2.691,0,2,0.084864,0.0125,3.3479
254,5435.5,32.348,4.894,2.683,0,2,0.086294,0.017763,3.8674
255,5436,32.7,4.95,2.674,0,2,0.087566,0.023684,3.911
256,5436.5,33.095,4.909,2.666,0,2,0.088998,0.028947,3.8555
257,5437,33.489,4.782,2.666,0,2,0.090432,0.028947,3.7113
258,5437.5,34.154,4.646,2.667,0,2,0.092863,0.028289,3.5458
259,5438,34.945,4.577,2.672,0,2,0.095772,0.025,3.4402
260,5438.5,35.49,4.604,2.676,0,2,0.097789,0.022368,3.4417
261,5439,36.498,4.661,2.674,0,2,0.10154,0.023684,3.4543
262,5439.5,37.512,4.839,2.671,0,2,0.10535,0.025658,3.5876
263,5440,38.707,5.305,2.677,0,2,0.10989,0.021711,3.9972
264,5440.5,42.353,6.013,2.66,0,2,0.12401,0.032895,4.5413
265,5441,45.843,6.66,2.598,0,2,0.13796,0.073684,5.0414
266,5441.5,49.19,10.291,2.581,0,2,0.15173,0.084868,8.5126
267,5442,48.702,13.4,2.557,0,2,0.1497,0.10066,11.654
268,5442.5,47.892,13.4,2.559,0,2,0.14634,0.099342,11.694
269,5443,47.477,11.992,2.569,0,2,0.14463,0.092763,10.303
270,5443.5,44.479,12.757,2.576,0,2,0.13246,0.088158,11.212
271,5444,42.184,11.855,2.599,0,2,0.12335,0.073026,10.411
272,5444.5,39.81,10.41,2.633,0,2,0.11411,0.050658,9.066
273,5445,38.449,8.965,2.665,0,2,0.1089,0.029605,7.673
274,5445.5,38.101,7.52,2.69,0,2,0.10758,0.013158,6.2356
275,5446,38.761,6.318,2.694,0,2,0.11009,0.010526,5.0022
276,5446.5,41.401,6.166,2.681,0,2,0.12028,0.019079,4.7322
277,5447,44.07,6.036,2.673,0,2,0.13082,0.024342,4.4783
278,5447.5,46.689,6.86,2.668,0,2,0.1414,0.027632,5.177
279,5448,49.297,8.106,2.676,0,2,0.15218,0.022368,6.291
280,5448.5,49.606,9.353,2.7,0,2,0.15347,0.0065789,7.5146
281,5449,49.242,10.546,2.696,0,2,0.15195,0.0092105,8.7272
282,5449.5,47.095,11.658,2.632,0,2,0.14306,0.051316,9.9669
283,5450,42.922,11.448,2.636,0,2,0.12626,0.048684,9.9573
284,5450.5,40.911,8.371,2.641,0,2,0.11837,0.045395,6.9732
285,5451,39.095,6.549,2.649,0,2,0.11137,0.040132,5.2326
286,5451.5,37.532,6.664,2.654,0,2,0.10543,0.036842,5.4173
287,5452,36.489,6.324,2.682,0,2,0.10151,0.018421,5.1151
288,5452.5,35.256,6.282,2.688,0,2,0.096922,0.014474,5.1262
289,5453,34.561,6.21,2.686,0,2,0.094357,0.015789,5.0856
290,5453.5,34.341,6.114,2.682,0,2,0.093549,0.018421,5.0006
291,5454,34.281,5.992,2.687,0,2,0.093328,0.015132,4.8796
292,5454.5,34.619,5.846,2.684,0,2,0.094571,0.017105,4.7197
293,5455,35.371,5.802,2.677,0,2,0.097347,0.021711,4.6447
294,5455.5,35.99,5.951,2.687,0,2,0.099647,0.015132,4.7628
295,5456,36.735,6.12,2.689,0,2,0.10243,0.013816,4.8977
296,5456.5,37.111,6.407,2.685,0,2,0.10384,0.016447,5.1691
297,5457,36.431,6.922,2.682,0,2,0.10129,0.018421,5.7157
298,5457.5,35.994,6.757,2.689,0,2,0.099662,0.013816,5.568
299,5458,35.528,6.342,2.691,0,2,0.097929,0.0125,5.1731
300,5458.5,34.974,5.926,2.684,0,2,0.095879,0.017105,4.784
301,5459,34.496,5.511,2.684,0,2,0.094118,0.017105,4.3901
302,5459.5,34.243,5.07,2.681,0,2,0.093189,0.019079,3.9613
303,5460,34.392,4.909,2.674,0,2,0.093736,0.023684,3.796
304,5460.5,34.503,4.971,2.694,0,2,0.094144,0.010526,3.8465
305,5461,34.639,5.036,2.704,0,2,0.094644,0.0039474,3.9022
306,5461.5,34.762,4.974,2.694,0,2,0.095097,0.010526,3.8381
307,5462,34.887,4.771,2.68,0,2,0.095558,0.019737,3.6342
308,5462.5,35.02,4.547,2.678,0,2,0.096049,0.021053,3.4049
309,5463,35.135,4.547,2.674,0,2,0.096474,0.023684,3.4012
310,5463.5,35.277,4.703,2.698,0,2,0.096999,0.0078947,3.543
311,5464,35.384,5.006,2.696,0,2,0.097396,0.0092105,3.8419
312,5464.5,35.536,5.309,2.684,0,2,0.097959,0.017105,4.142
313,5465,35.631,5.612,2.675,0,2,0.098312,0.023026,4.4438
314,5465.5,35.799,5.915,2.684,0,2,0.098936,0.017105,4.7363
315,5466,35.871,6.197,2.665,0,2,0.099204,0.029605,5.0214
316,5466.5,36.077,5.936,2.671,0,2,0.099971,0.025658,4.7492
317,5467,37.051,5.693,2.686,0,2,0.10362,0.015789,4.4575
318,5467.5,38.585,5.473,2.687,0,2,0.10942,0.015132,4.1675
319,5468,40.432,5.578,2.681,0,2,0.11651,0.019079,4.1894
320,5468.5,42.604,5.727,2.676,0,2,0.125,0.022368,4.2382
321,5469,44.391,5.915,2.671,0,2,0.1321,0.025658,4.3426
322,5469.5,46.62,6.72,2.667,0,2,0.14112,0.028289,5.0407
323,5470,48.357,8.907,2.672,0,2,0.14827,0.025,7.1403
324,5470.5,50.882,10.827,2.677,0,2,0.15885,0.021711,8.9316
325,5471,50.602,12.748,2.682,0,2,0.15767,0.018421,10.865
326,5471.5,43.527,14.326,2.687,0,2,0.12866,0.015132,12.79
327,5472,40.966,9.346,2.692,0,2,0.11859,0.011842,7.9289
328,5472.5,39.39,7.457,2.697,0,2,0.1125,0.0085526,6.1113
329,5473,37.404,6.603,2.701,0,2,0.10495,0.0059211,5.3466
330,5473.5,36.889,6.126,2.7,0,2,0.10301,0.0065789,4.8932
331,5474,35.965,6.022,2.7,0,2,0.099554,0.0065789,4.8306
332,5474.5,36.137,6.001,2.696,0,2,0.10019,0.0092105,4.8033
333,5475,36.085,6.278,2.68,0,2,0.1,0.019737,5.0879
334,5475.5,36.211,6.176,2.661,0,2,0.10047,0.032237,4.9865
335,5476,36.199,6.095,2.654,0,2,0.10043,0.036842,4.9083
336,5476.5,36.299,5.996,2.673,0,2,0.1008,0.024342,4.7986
337,5477,36.301,6.187,2.679,0,2,0.10081,0.020395,4.9875
338,5477.5,36.396,6.6,2.655,0,2,0.10116,0.036184,5.4042
339,5478,37.114,6.475,2.666,0,2,0.10385,0.028947,5.2432
340,5478.5,37.477,6.068,2.713,0,1,0.10522,0.098817,4.8548
341,5479,37.801,5.662,2.702,0,2,0.10645,0.0052632,4.3873
342,5479.5,38.239,5.191,2.683,0,2,0.10811,0.017763,3.9026
343,5480,38.561,5.433,2.664,0,2,0.10933,0.030263,4.1362
344,5480.5,39.004,6.99,2.646,0,2,0.11102,0.042105,5.6788
345,5481,39.514,9.054,2.627,0,2,0.11297,0.054605,7.7256
346,5481.5,39.159,9.175,2.6,0,2,0.11161,0.072368,7.8718
347,5482,38.723,8.626,2.608,0,2,0.10995,0.067105,7.3402
348,5482.5,38.352,7.252,2.637,0,2,0.10853,0.048026,5.9736
349,5483,37.936,5.667,2.667,0,2,0.10696,0.028289,4.3977
350,5483.5,37.545,5.433,2.673,0,2,0.10548,0.024342,4.1794
351,5484,37.142,5.732,2.672,0,2,0.10396,0.025,4.497
352,5484.5,37.133,5.933,2.661,0,2,0.10393,0.032237,4.702
353,5485,37.149,5.859,2.674,0,2,0.10399,0.023684,4.623
354,5485.5,37.128,5.642,2.685,0,2,0.10391,0.016447,4.4033
355,5486,37.154,5.312,2.699,0,2,0.104,0.0072368,4.0676
356,5486.5,37.124,5.519,2.69,0,2,0.10389,0.013158,4.2789
357,5487,37.155,5.954,2.696,0,2,0.10401,0.0092105,4.7105
358,5487.5,37.124,6.39,2.683,0,2,0.10389,0.017763,5.1522
359,5488,36.471,6.825,2.699,0,2,0.10144,0.0072368,5.6113
360,5488.5,35.655,7.261,2.689,0,2,0.098401,0.013816,6.0871
361,5489,34.23,7.696,2.706,0,2,0.093141,0.0026316,6.5796
362,5489.5,32.495,8.33,2.693,0,2,0.086825,0.011184,7.2937
363,5490,30.81,7.679,2.665,0,2,0.08078,0.029605,6.7244
364,5490.5,29.078,6.483,2.661,0,2,0.074659,0.032237,5.6032
365,5491,28.566,5.286,2.678,0,2,0.072867,0.021053,4.4221
366,5491.5,28.98,4.185,2.712,0,2,0.074315,-0.0013158,3.2926
367,5492,29.436,4.097,2.707,0,2,0.075917,0.0019737,3.187
368,5492.5,29.85,4.024,2.703,0,2,0.077376,0.0046053,3.0978
369,5493,30.305,3.991,2.7,0,2,0.078986,0.0065789,3.0465
370,5493.5,30.721,3.96,2.691,0,2,0.080464,0.0125,3.0007
371,5494,29.814,3.93,2.682,0,2,0.077249,0.018421,3.0122
372,5494.5,28.087,3.903,2.673,0,2,0.071197,0.024342,3.0608
373,5495,26.45,3.641,2.665,0,2,0.065544,0.029605,2.8693
374,5495.5,24.632,3.411,2.655,0,2,0.059359,0.036184,2.7168
