TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1639.67,1640.24,9.66258,96.0758,-13.2333,7.64307,7.85946,86.6234,2.38066,0.517669,silty mudstone
1640.24,1641.25,9.82686,97.2326,-13.558,7.33888,7.56611,105.973,2.27564,0.72041,mudstone
1641.25,1642.51,9.57941,97.2041,-13.2497,8.2743,8.51352,114.19,2.24699,0.709307,oil shale
1642.51,1643.39,10.8762,99.556,-12.6724,6.6194,7.05329,122.618,2.0274,0.700571,mudstone
1643.39,1644.14,10.0199,92.7026,-13.9352,8.43821,8.73516,80.7267,2.27468,0.64346,muddy siltstone
1644.14,1645.34,9.67901,99.6104,-13.8226,7.04337,7.41328,100.217,2.36538,0.480549,mudstone
1645.34,1646.6,8.81549,91.6252,-12.5335,11.2555,10.8755,110.079,2.3186,0.414609,oil shale
1646.6,1650,9.41923,102.398,-12.9031,7.40823,7.85801,103.253,2.35202,0.380654,mudstone
1650,1652.03,8.5742,94.3964,-12.3739,15.0168,15.6865,112.053,2.3377,0.348946,oil shale
1652.03,1653.04,10.215,98.4991,-13.0288,8.06862,8.6917,114.423,2.2279,0.347032,mudstone
1653.04,1654.37,9.80119,105.048,-12.7981,7.87633,8.25638,103.54,2.23458,0.373595,silty mudstone
1654.37,1656.33,9.97677,112.503,-12.9424,7.55166,7.56538,107.539,2.19162,0.366406,mudstone
1656.33,1657.66,9.68825,90.6932,-14.0282,11.5928,11.3413,70.8586,2.37684,0.558769,siltstone
1657.66,1658.42,10.4665,100.881,-14.1419,7.67853,8.30636,108.306,2.23267,0.595241,mudstone
1658.42,1658.92,9.43258,107.118,-13.6564,8.57376,9.20235,121.19,2.12287,0.559908,muddy siltstone
1658.92,1659.3,9.84329,108.34,-13.5274,7.59579,8.48527,117.16,2.12669,0.541175,mudstone
1659.3,1659.81,8.84732,126.327,-13.3087,10.2484,11.0812,106.816,2.22694,0.611429,siltstone
1659.81,1660.51,9.57633,112.064,-13.8379,8.40275,9.6239,97.9944,2.21071,0.434922,mudstone
1660.51,1661.52,8.67791,78.772,-20.7306,11.5983,11.1218,72.9625,2.36634,0.373285,siltstone
1661.52,1662.78,9.32991,101.032,-19.0348,9.428,9.87452,83.5454,2.3883,0.36767,muddy siltstone
1662.78,1663.61,10.0825,101.829,-14.5366,7.94883,8.07458,91.0938,2.30714,0.460198,mudstone
1663.61,1664.24,9.06603,80.2401,-14.4611,11.0971,9.78035,75.1199,2.40548,0.445807,muddy siltstone
1664.24,1665.89,9.37611,94.2572,-15.4856,9.96545,9.30013,79.7047,2.42172,0.436691,silty mudstone
1665.89,1666.58,8.89558,84.3839,-20.3107,12.6921,11.0624,78.8571,2.39976,0.432961,siltstone
1666.58,1667.59,9.48803,108.954,-16.6162,8.9859,8.34113,88.0372,2.35775,0.407649,mudstone
1667.59,1668.92,8.52184,91.4121,-23.7451,12.1286,11.053,75.6043,2.40644,0.338999,siltstone
1668.92,1669.87,9.47263,98.7025,-21.25,9.21838,9.07704,87.538,2.32146,0.376327,mudstone
1669.87,1670.82,9.08348,84.5168,-21.6906,12.0672,11.6143,76.8048,2.34724,0.356246,siltstone
1670.82,1672.03,9.99012,94.8878,-14.4108,7.10878,7.68417,96.0887,2.24604,0.339428,mudstone
1672.03,1673.61,10.1,90.7744,-14.1364,8.439,8.4266,82.2098,2.26418,0.421947,silty mudstone
1673.61,1677.4,10.9922,101.137,-13.6848,5.9464,6.15296,110.279,2.18207,0.692039,mudstone
1677.4,1681.25,8.7888,118.498,-13.4334,12.1972,13.4947,110.161,2.29091,0.550803,oil shale
1681.25,1682.13,10.1472,110.88,-13.7023,6.99057,8.22089,126.36,2.0188,0.853666,mudstone
1682.13,1682.95,9.05576,119.012,-13.5208,12.3186,13.1434,126.533,2.08659,0.627835,siltstone
1682.95,1684.03,9.79606,113.284,-13.5624,7.19073,8.24479,106.508,2.11619,0.63668,mudstone
1684.03,1684.66,8.89764,114.324,-14.3059,10.681,11.5759,89.7194,2.3081,0.313004,siltstone
1684.66,1685.35,9.64102,110.112,-14.4404,9.56039,9.73327,89.4831,2.36347,0.386213,mudstone
1685.35,1685.98,9.30321,98.0139,-15.7612,10.9812,10.6423,65.4535,2.42362,0.305041,muddy siltstone
1685.98,1686.55,10.4676,117.759,-14.6536,9.30112,9.21394,79.2502,2.28518,0.487753,mudstone
1686.55,1687.56,9.64615,121.816,-14.9072,9.96387,9.26754,77.1542,2.41599,0.517783,silty mudstone
1687.56,1688.19,9.94186,128.297,-15.1511,9.07811,8.54466,79.2666,2.40548,0.469464,mudstone
1688.19,1689.84,9.39767,106.524,-17.5379,10.4729,9.54133,78.7865,2.34915,0.693807,mudstone
1689.84,1691.16,8.36577,80.3418,-28.275,18.9169,15.8777,73.9579,2.38543,0.639777,siltstone
1691.16,1692.17,10.4655,118.658,-16.3636,8.004,7.89857,91.0898,2.26609,0.467316,mudstone
1692.17,1693.31,9.40691,102.151,-16.9803,9.90162,9.59131,76.6813,2.36252,0.510025,silty mudstone
1693.31,1693.75,9.38022,105.879,-18.0496,9.03634,8.98433,79.6886,2.3291,0.504221,mudstone
1693.75,1694.57,8.74362,85.7672,-19.8056,14.4676,13.5888,73.3088,2.42172,0.531771,siltstone
1694.57,1695.27,9.32375,113.912,-18.8719,10.521,10.546,77.1496,2.41503,0.519346,mudstone
