TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1413.71,1417.22,10.8288,109.052,-2.81163,4.20814,4.25877,116.67,2.16534,0.713498,mudstone
1417.22,1417.92,10.5856,111.803,-3.02975,5.36686,5.20577,113.695,2.2563,0.706286,mudstone
1417.92,1418.81,10.9754,99.7119,-2.42362,4.21297,4.36889,104.145,2.09438,0.697674,mudstone
1418.81,1419.58,10.0614,97.4537,-3.10213,5.14187,5.07163,110.431,2.10737,0.690888,mudstone
1419.58,1425.13,11.1086,106.954,-3.08203,4.23035,4.10962,111.672,2.19033,0.684128,mudstone
1425.13,1426.01,10.7921,107.596,-3.54643,5.50976,5.21578,99.981,2.25531,0.678119,mudstone
1426.01,1426.77,10.362,104.779,-2.53922,4.38001,4.41894,99.9154,2.10137,0.671462,mudstone
1426.77,1427.46,10.995,105.323,-2.74227,4.76625,4.67321,101.836,2.16135,0.665703,mudstone
1427.46,1428.09,11.0243,107.648,-3.43686,4.01695,4.04655,113.913,2.14235,0.660737,mudstone
1428.09,1428.79,10.1164,103.309,-3.76556,6.14609,5.80841,103.907,2.2663,0.657102,mudstone
1428.79,1429.36,11.353,106.556,-3.08404,3.99088,3.9985,100.85,2.12736,0.650661,mudstone
1429.36,1429.99,10.6956,106.237,-2.78147,5.09166,4.89845,107.006,2.14635,0.645206,mudstone
1429.99,1430.74,11.2173,105.618,-3.32428,4.38484,4.32484,102.541,2.23232,0.642189,mudstone
1430.74,1432.13,10.918,103.256,-3.44691,5.41224,5.2278,97.2879,2.28029,0.639048,mudstone
1432.13,1434.15,11.0548,105.227,-3.10414,3.93391,3.83333,112.928,2.19333,0.633861,mudstone
1434.15,1434.85,11.3835,107.111,-3.4439,5.73861,5.39297,105.394,2.31228,0.62797,mudstone
1434.85,1436.81,11.6389,109.341,-3.25793,4.16082,4.0936,108.427,2.24531,0.625506,mudstone
1436.81,1437.69,11.2467,104.161,-3.62684,5.02407,4.98454,99.1168,2.31628,0.622377,mudstone
1437.69,1439.65,11.3175,115.521,-3.34941,4.40898,4.30382,109.161,2.24531,0.619518,mudstone
1439.65,1440.91,10.092,96.7453,-4.66521,9.39533,9.04483,81.4143,2.47921,0.61668,mudstone
1440.91,1441.98,10.7249,101.469,-4.01988,5.1747,5.05061,89.2165,2.18234,0.618051,mudstone
1441.98,1442.74,10.4072,108.687,-3.97565,5.06655,4.98854,102.202,2.30228,0.619924,mudstone
1442.74,1448.48,10.9131,108.521,-5.42515,4.36553,4.31483,110.92,2.15135,0.622405,mudstone
1448.48,1449.43,10.9314,112.608,-10.229,4.85316,4.59513,114.738,2.17634,0.625378,silty mudstone
1449.43,1451.53,11.6169,107.821,-10.8512,3.77265,3.85835,114.092,2.19233,0.631798,mudstone
1451.53,1452.8,10.2716,106.614,-10.0159,5.4441,5.41499,108.561,2.22232,0.638558,silty mudstone
1452.8,1454.96,11.0365,110.063,-10.8211,4.43023,4.72326,113.264,2.15535,0.478892,mudstone
1454.96,1455.85,10.103,115.336,-11.2252,6.53619,6.65931,94.6378,2.40224,0.319314,silty mudstone
1455.85,1456.87,9.86471,109.281,-12.2555,6.85581,6.75441,87.2235,2.38525,0.333478,mudstone
1456.87,1457.89,8.64893,94.3562,-16.9498,15.298,13.6967,80.7775,2.40824,0.347971,siltstone
1457.89,1459.8,10.1714,115.491,-13.6849,7.57325,7.0347,82.7569,2.44522,0.352973,silty mudstone
1459.8,1461.13,9.63744,107.369,-11.969,8.09081,7.62833,80.9392,2.41224,0.358168,muddy siltstone
1461.13,1461.64,10.0822,109.858,-14.087,6.89346,6.73339,80.5965,2.09837,0.363607,mudstone
1461.64,1462.34,8.98617,92.3734,-19.5975,13.3659,12.8038,82.2909,2.29929,0.369432,siltstone
1462.34,1462.98,9.63866,103.388,-15.4751,8.47994,8.55731,79.9439,2.41524,0.373569,silty mudstone
1462.98,1463.42,9.45415,107.997,-12.9199,8.20764,8.12486,81.9697,2.42923,0.378049,muddy siltstone
1463.42,1464.89,9.29164,102.116,-16.603,8.73872,9.04783,84.8573,2.41424,0.381225,silty mudstone
1464.89,1467.11,8.62082,73.2977,-27.9989,21.1322,21.0055,74.3914,2.42723,0.388466,siltstone
1467.11,1469.34,10.7213,105.229,-11.971,5.41513,5.81442,94.9432,2.34527,0.389278,mudstone
1469.34,1470.61,10.7787,110.98,-10.3607,4.92944,5.02158,115.904,2.19033,0.528188,silty mudstone
1470.61,1473.09,11.2357,105.486,-9.91136,4.13379,4.16968,117.369,2.22032,0.665223,mudstone
1473.09,1474.43,9.65577,105.53,-9.89427,6.96009,6.79045,112.973,2.2723,0.659488,oil shale
1474.43,1475.06,9.60689,113.632,-9.65302,5.05786,5.15372,111.051,2.29329,0.650779,mudstone
1475.06,1475.57,10.907,115.162,-10.3557,4.64845,4.73528,116.847,2.21432,0.641007,silty mudstone
1475.57,1477.6,11.0206,104.454,-10.2189,4.26028,4.58312,110.434,2.19233,0.636586,mudstone
1477.6,1479.19,9.20733,103.71,-10.1978,8.85749,9.09388,117.034,2.2573,0.630931,oil shale
1479.19,1480.2,10.654,108.57,-9.53542,4.4505,4.62817,121.735,2.15635,0.627756,mudstone
1480.2,1481.03,10.3449,102.777,-10.1094,5.97904,6.51315,102.551,2.22332,0.623599,silty mudstone
1481.03,1481.92,11.3811,109.404,-10.4883,5.15249,4.97853,106.57,2.20133,0.618486,mudstone
1481.92,1482.87,9.50059,92.3136,-10.0893,9.92544,9.36817,84.7589,2.36626,0.610553,muddy siltstone
1482.87,1483.57,10.5319,99.9129,-10.1546,6.24555,5.94656,90.3487,2.17034,0.597421,mudstone
1483.57,1484.14,9.70098,98.3889,-10.5587,7.02865,6.45509,95.2746,2.28529,0.533127,silty mudstone
1484.14,1484.58,10.1922,121.067,-11.0171,4.96517,5.42501,108.129,2.10437,0.470571,mudstone
1484.58,1485.47,9.92825,107.054,-12.0766,7.35309,7.28897,91.3192,2.28329,0.461915,silty mudstone
1485.47,1486.1,9.3173,92.4126,-13.7452,11.0098,11.3643,81.8124,2.40124,0.449033,muddy siltstone
1486.1,1487.75,9.61178,109.362,-13.2205,7.97493,8.21895,84.1685,2.40724,0.435269,silty mudstone
1487.75,1488.26,9.55313,94.878,-12.8315,14.2648,13.7158,78.7563,2.45822,0.423613,muddy siltstone
1488.26,1489.21,9.49814,97.1454,-12.927,9.16455,9.3081,80.9132,2.36826,0.409426,muddy siltstone
1489.21,1489.85,9.78651,121.278,-11.6725,5.47597,5.90251,99.9968,2.16135,0.392933,mudstone
1489.85,1490.36,9.74374,125.775,-10.617,5.34465,5.83444,118.292,2.20233,0.376925,silty mudstone
1490.36,1490.99,9.7022,124.337,-10.0893,5.30989,5.7033,110.065,2.16434,0.362302,mudstone
1490.99,1493.08,9.15601,100.328,-14.9876,9.33932,9.36817,80.8601,2.39125,0.3438,siltstone
1493.08,1493.85,10.0602,102.864,-15.9657,8.07149,7.68539,80.0344,2.33127,0.359877,silty mudstone
1493.85,1494.61,8.47297,89.6378,-19.6799,12.5625,11.7176,80.2832,2.37825,0.306173,siltstone
1494.61,1495.62,8.90308,99.5242,-17.3569,8.44904,7.95367,81.8871,2.38425,0.282532,mudstone
1495.62,1496.57,8.29214,85.5092,-21.6913,13.3861,12.97,80.1283,2.37225,0.250587,siltstone
1496.57,1497.65,8.29458,83.6872,-22.2773,12.0073,11.5465,81.9086,2.31228,0.188017,muddy siltstone
1497.65,1498.29,9.39306,94.781,-17.4293,7.74029,7.4081,84.6006,2.33727,0.203698,mudstone
1498.29,1499.56,9.07903,98.1879,-14.2428,8.53401,8.17191,80.6146,2.35926,0.200962,muddy siltstone
1499.56,1500,10.1054,126.795,-12.8837,6.34307,6.16278,88.2392,2.20133,0.227781,mudstone
1500,1500.51,8.55362,108.692,-16.1215,8.40849,8.0758,86.5505,2.30528,0.33497,muddy siltstone
1500.51,1501.08,9.22322,104.787,-16.8824,7.79437,8.03176,83.9932,2.30029,0.239736,silty mudstone
1501.08,1502.03,8.43754,89.3965,-21.6029,11.172,10.9959,84.1447,2.36326,0.260704,muddy siltstone
1502.03,1502.47,8.59639,84.5472,-18.9632,14.1026,12.8378,73.887,2.44922,0.253398,siltstone
1502.47,1503.16,9.1108,107.397,-14.9524,7.59256,7.314,81.0116,2.36826,0.257587,mudstone
1503.16,1503.67,9.32219,103.042,-14.476,8.10239,8.10083,86.632,2.34027,0.310316,muddy siltstone
1503.67,1504.43,9.14501,103.578,-16.3909,7.72967,8.04677,85.3878,2.25131,0.32695,mudstone
1504.43,1507.15,9.01672,91.4082,-17.9198,10.6255,10.2161,83.7341,2.29429,0.382764,siltstone
1507.15,1508.73,10.0382,115.974,-9.53039,3.20199,3.56804,115.296,2.22932,0.308898,mudstone
1508.73,1510.63,9.20855,115.215,-10.0943,7.84072,8.28102,114.351,2.19033,0.357625,oil shale
1510.63,1512.97,9.84271,122.866,-10.3114,5.94525,6.43007,112.525,2.17534,0.332595,mudstone
1512.97,1513.99,9.68631,109.151,-9.48515,6.39715,7.05272,116.171,2.12236,0.373229,muddy siltstone
1513.99,1514.94,11.3737,113.805,-9.98072,3.81128,4.5631,114.722,2.07338,0.601798,mudstone
1514.94,1515.76,9.54702,118.412,-9.83899,10.2953,11.0159,132.491,2.00441,0.575571,siltstone
1515.76,1516.39,10.0407,117.097,-9.09916,4.69094,5.33992,122.946,2.22732,0.819085,mudstone
1516.39,1517.47,9.65088,116.402,-11.2553,7.90348,8.4462,87.9259,2.35226,0.797666,muddy siltstone
1517.47,1517.97,10.285,118.213,-13.7593,7.63022,7.9747,83.5181,2.32028,0.502681,silty mudstone
1517.97,1518.54,9.99179,99.9614,-14.1815,10.9451,10.4233,79.8602,2.35626,0.503297,muddy siltstone
1518.54,1519.94,10.4439,107.827,-12.8094,7.46606,6.9386,80.6169,2.33227,0.566527,silty mudstone
1519.94,1520.57,9.602,98.7756,-14.7816,9.94282,8.22896,79.6656,2.35026,0.489789,muddy siltstone
1520.57,1521.33,10.731,91.2402,-13.9402,7.78664,6.51115,80.609,2.29329,0.476818,silty mudstone
1521.33,1522.22,10.147,102.836,-12.3017,7.88224,6.67933,79.2234,2.32727,0.465056,muddy siltstone
1522.22,1523.1,10.4243,114.194,-11.8243,6.66172,5.80441,84.6401,2.30728,0.460962,mudstone
1523.1,1524.87,10.158,114.589,-11.7066,7.78568,6.9406,80.3217,2.37725,0.886331,silty mudstone
1524.87,1525.57,9.84149,113.912,-12.0494,7.44579,6.94761,81.8645,2.30628,0.700005,mudstone
1525.57,1527.78,9.35762,95.9998,-17.6072,10.3146,9.51432,79.5616,2.33327,0.599028,siltstone
1527.78,1528.42,11.111,105.521,-13.3059,6.7129,6.66832,82.9571,2.2623,0.461996,mudstone
1528.42,1529.05,8.71369,92.1682,-17.7771,10.1263,9.76659,82.5669,2.36526,0.428967,siltstone
1529.05,1530,8.54629,97.365,-18.8064,9.61838,9.22902,80.3443,2.40324,0.328023,muddy siltstone
1530,1530.51,8.51574,95.6802,-17.2614,10.7597,10.5594,77.5946,2.37525,0.264132,siltstone
1530.51,1531.14,8.70636,94.4387,-17.9248,11.5264,11.4974,76.8628,2.39924,0.163701,muddy siltstone
1531.14,1531.77,8.28114,76.922,-21.4983,23.6669,21.3999,69.2099,2.39324,0.118431,siltstone
1531.77,1532.41,9.68753,91.9609,-16.5557,9.25918,9.14193,76.1785,2.20833,0.142534,silty mudstone
1532.41,1533.1,8.96418,102.452,-14.9323,8.77059,8.84562,81.3623,2.34727,0.188213,muddy siltstone
1533.1,1533.99,9.9368,135.103,-13.3421,5.51266,5.68528,89.3047,2.21232,0.366848,mudstone
1533.99,1534.81,8.87253,134.437,-17.7368,15.075,13.4355,80.8295,2.30528,0.377868,siltstone
1534.81,1535.51,10.7921,131.822,-15.0359,7.64953,6.90557,79.3682,2.25131,0.251334,mudstone
1535.51,1537.28,9.75718,105.843,-13.4929,8.24723,7.92965,82.5624,2.30328,0.527193,muddy siltstone
1537.28,1540.7,8.42776,84.939,-25.6397,14.6723,14.852,78.3638,2.36826,0.555652,siltstone
1540.7,1541.71,9.73274,116.452,-14.3915,7.76733,8.26901,77.6512,2.42323,0.507788,mudstone
1541.71,1542.85,9.06315,97.6218,-15.5123,18.3242,17.9492,69.5617,2.4922,0.29411,siltstone
1542.85,1544.18,10.5416,105.43,-13.0034,8.16419,7.79851,78.0086,2.39424,0.369079,silty mudstone
1544.18,1545.06,9.75229,101.066,-12.2324,8.72231,7.9767,78.5549,2.42723,0.370335,muddy siltstone
1545.06,1545.57,10.3474,107.92,-12.933,7.49889,6.82248,81.2684,2.37525,0.529154,silty mudstone
1545.57,1546.01,10.1616,104.403,-13.2788,8.23371,7.28597,80.7153,2.41024,0.539976,muddy siltstone
1546.01,1546.84,10.4524,109.406,-12.4616,6.94561,6.34498,83.3202,2.33527,0.456645,mudstone
1546.84,1547.59,8.82121,101.704,-16.415,10.359,9.50331,79.3105,2.39524,0.360567,siltstone
1547.59,1549.37,9.0436,92.9034,-18.3128,9.30359,8.99377,78.8332,2.35126,0.339667,muddy siltstone
1549.37,1551.52,8.49253,89.5533,-25.2176,15.2179,14.5536,76.1118,2.33827,0.275241,siltstone
1551.52,1553.04,9.7584,104.874,-14.7584,8.22406,7.98771,79.9054,2.43723,0.323642,silty mudstone
1553.04,1554.24,8.93729,129.616,-17.3086,9.84819,9.19699,81.351,2.37425,0.107806,siltstone
1554.24,1555,10.4659,240.279,-14.2649,6.39329,6.10372,85.4398,2.27929,0.439337,mudstone
1555,1555.82,8.9043,136.491,-14.6328,10.1108,9.23903,80.2018,2.31428,0.409627,siltstone
1555.82,1556.84,9.31975,104.91,-14.0437,8.47222,7.65636,80.8058,2.33727,0.405662,muddy siltstone
1556.84,1557.22,10.4793,139.492,-13.4818,7.1899,6.4571,83.836,2.16434,0.527894,silty mudstone
1557.22,1558.1,9.72419,137.939,-12.3902,8.80052,7.58729,80.3047,2.2783,0.484236,siltstone
1558.1,1559.11,10.7213,119.837,-10.6401,5.58025,5.06462,89.4009,2.27929,0.467355,mudstone
1559.11,1559.94,10.8911,106.022,-11.1437,6.51109,5.93054,84.0757,2.28229,0.514447,silty mudstone
1559.94,1561.27,10.1677,106.926,-11.2975,7.41972,7.05673,82.9876,2.32028,0.484502,mudstone
1561.27,1565.89,8.07342,76.3281,-31.3845,15.7238,16.1003,81.0377,2.29729,0.337485,siltstone
1565.89,1566.9,8.11374,90.7772,-25.3904,11.1489,11.9889,79.3048,2.35126,0.284542,muddy siltstone
1566.9,1568.16,8.0111,76.1941,-31.8609,14.2764,15.1032,81.7876,2.28129,0.216382,siltstone
1568.16,1568.8,8.38744,69.433,-28.9539,16.9038,17.9102,77.261,2.36226,0.155162,siltstone
1568.8,1569.56,9.95879,95.2007,-17.3016,8.78217,9.56938,75.932,2.40824,-0.133507,mudstone
1569.56,1570.06,9.0717,96.2256,-13.5964,11.9706,12.3493,69.3468,2.45122,-0.0753392,siltstone
1570.06,1570.7,8.75768,89.2295,-15.6189,11.4096,11.8117,70.9258,2.43623,0.0395357,siltstone
1570.7,1571.2,8.73935,97.2,-16.6774,9.2389,9.79662,78.3185,2.37525,0.26727,muddy siltstone
1571.2,1571.65,8.56706,106.35,-15.9204,9.93606,10.119,79.2019,2.34527,0.249501,muddy siltstone
1571.65,1572.22,9.47493,103.758,-14.2096,8.48477,8.41516,80.8013,2.34327,0.391079,silty mudstone
1572.22,1575.44,9.29897,102.615,-14.4579,8.93184,8.52928,79.5899,2.41424,0.241651,siltstone
1575.44,1577.66,8.76989,97.8971,-17.184,9.84819,9.26506,79.6012,2.41124,0.258995,muddy siltstone
1577.66,1578.55,8.53651,94.1345,-18.2565,11.1894,10.3552,79.0492,2.36626,0.339929,siltstone
1578.55,1580.08,9.8195,131.662,-13.4758,6.73897,6.63829,86.097,2.29029,0.348448,mudstone
1580.08,1580.71,9.38084,137.345,-12.8274,8.8517,9.18898,79.8376,2.34027,0.368017,siltstone
1580.71,1581.6,8.97762,93.754,-16.7286,8.99943,9.23903,78.5312,2.32727,0.365529,silty mudstone
1581.6,1582.93,9.0998,76.8736,-22.1829,19.7813,19.0904,71.7775,2.38925,0.371939,siltstone
1582.93,1583.95,10.9253,115.708,-11.8434,5.52328,5.75335,89.376,2.14635,0.352766,mudstone
1583.95,1586.29,8.65626,92.3352,-19.9483,12.5074,12.9399,80.3386,2.33927,0.400097,siltstone
1586.29,1586.93,10.4598,109.931,-13.3381,7.10879,7.23592,81.6077,2.39025,0.443103,mudstone
1586.93,1587.44,10.0028,105.738,-11.8212,8.76576,8.38313,77.2236,2.21032,0.442943,muddy siltstone
1587.44,1589.02,11.0206,116.342,-11.203,6.66945,6.59524,84.8517,2.2643,0.535041,mudstone
1589.02,1591.56,9.24643,96.8268,-14.87,10.0799,9.50131,77.6976,2.40224,0.460869,siltstone
1591.56,1592.01,10.4036,103.583,-12.9119,8.05797,7.77749,80.7707,2.31628,0.53456,silty mudstone
1592.01,1592.58,9.9649,106.406,-12.1268,8.7532,8.25299,78.4339,2.31728,0.548278,muddy siltstone
1592.58,1593.02,10.8288,115.255,-12.0022,7.74126,7.76147,78.9271,2.39424,0.604001,silty mudstone
1593.02,1593.72,9.49692,106.591,-12.0856,10.5608,10.2801,75.389,2.44022,0.555406,siltstone
1593.72,1594.48,9.35518,104.975,-12.0796,8.57457,8.11384,76.6626,2.39524,0.557052,silty mudstone
1594.48,1596.83,8.63671,92.0496,-16.0763,10.3339,9.73756,77.8276,2.37725,0.377678,muddy siltstone
1596.83,1597.91,9.83294,114.389,-12.0665,7.71905,7.44914,80.8635,2.42323,0.414619,silty mudstone
1597.91,1599.43,8.5915,160.228,-14.8198,9.46871,9.27307,81.0716,2.32428,0.37256,muddy siltstone
1599.43,1600.25,8.07953,117.405,-22.9961,17.4725,17.4377,82.5929,2.2603,0.205092,siltstone
1600.25,1600.82,9.7413,154.263,-17.1508,8.28875,8.24398,82.9899,2.29129,0.391412,mudstone
1600.82,1601.33,9.72541,153.901,-13.4547,7.43613,7.86758,81.576,2.29829,0.334997,muddy siltstone
1601.33,1602.08,9.20733,143.842,-12.7611,5.77627,6.45009,85.4647,2.18833,0.305103,mudstone
1602.08,1610.67,7.9439,93.9015,-25.0195,12.3974,13.031,79.2472,2.36426,0.211351,siltstone
1610.67,1611.74,8.08319,122.3,-23.3429,9.22152,9.94578,80.2855,2.40724,0.170396,silty mudstone
1611.74,1615.72,8.34223,116.489,-25.313,13.1148,13.4965,82.076,2.32228,0.177046,siltstone
1615.72,1616.48,10.2117,131.064,-11.396,5.34851,5.2328,96.719,2.18534,0.20729,mudstone
1616.48,1617.3,9.47004,111.254,-11.772,8.1806,8.22596,78.5368,2.30328,0.28015,siltstone
1617.3,1618.12,9.7694,105.379,-13.0416,7.74995,7.42211,78.7167,2.2733,0.381841,silty mudstone
1618.12,1624.87,7.99277,87.524,-25.9493,12.4708,12.7467,78.616,2.33827,0.170646,siltstone
1624.87,1625.95,8.48764,88.3004,-25.0959,8.9975,9.67549,77.7021,2.33127,0.143107,mudstone
1625.95,1628.54,8.06975,73.376,-30.905,13.3118,13.8039,79.496,2.29629,0.174324,siltstone
1628.54,1631.33,8.04043,78.9533,-31.0045,9.9264,9.92676,83.5713,2.2753,0.201985,muddy siltstone
1631.33,1632.03,8.56339,71.4169,-27.034,12.8802,12.6006,81.7321,2.30328,0.125885,siltstone
1632.03,1632.72,9.86471,108.001,-13.6025,6.29093,6.25088,87.9011,2.13636,0.243171,mudstone
1632.72,1639.75,7.82293,85.6164,-31.11,15.5993,16.9442,79.4994,2.31528,0.156517,siltstone
1639.75,1640.63,8.2457,131.112,-19.1813,9.4465,10.8417,77.4759,2.46321,0.293326,mudstone
1640.63,1641.71,8.35323,97.3104,-21.6541,16.9579,18.7781,75.0384,2.38925,0.342757,siltstone
1641.71,1642.72,10.0382,164.023,-15.443,6.82684,7.56226,88.7132,2.23232,0.392099,mudstone
1642.72,1643.29,9.69364,134.774,-12.3711,8.08308,8.67243,80.5309,2.42923,0.449188,siltstone
1643.29,1643.8,8.83954,96.8814,-17.7268,10.4372,11.5705,75.5112,2.40324,0.416898,muddy siltstone
1643.8,1644.49,8.44609,76.8127,-21.4953,15.1001,15.6848,71.6112,2.40624,0.374845,siltstone
1644.49,1645.32,9.11447,94.4583,-16.5306,9.85592,9.65847,77.8966,2.44122,0.293593,muddy siltstone
1645.32,1646.27,9.37962,106.256,-12.8204,7.53076,7.39308,82.2592,2.43023,0.381652,mudstone
1646.27,1647.28,8.67581,89.9678,-16.792,10.1234,9.5834,78.5142,2.38025,0.40345,muddy siltstone
1647.28,1648.1,8.9654,93.4169,-14.9675,9.37215,8.62038,78.8275,2.43023,0.383825,silty mudstone
1648.1,1648.86,8.48397,98.0466,-14.5765,10.5048,9.41422,80.3047,2.38725,0.235732,muddy siltstone
1648.86,1650.57,8.99839,101.98,-15.1595,8.98302,8.38113,78.7619,2.34926,0.196237,silty mudstone
1650.57,1651.46,8.26648,90.8906,-22.1859,12.1695,11.4784,79.8003,2.34227,0.174495,siltstone
1651.46,1652.53,8.35201,94.3253,-20.9374,9.77191,9.70152,81.084,2.39524,0.159428,muddy siltstone
1652.53,1653.04,8.74057,93.1199,-16.8724,10.2972,10.6916,77.6444,2.44122,0.19405,siltstone
1653.04,1653.61,9.10225,126.698,-14.672,7.91893,8.59435,78.6477,2.45822,0.233566,silty mudstone
1653.61,1654.18,8.57195,202.281,-15.633,10.837,11.3022,75.1198,2.42623,0.219252,siltstone
1654.18,1655,8.3349,128.666,-18.9019,11.7746,12.1821,77.08,2.38625,0.265009,muddy siltstone
1655,1656.46,8.43876,136.318,-21.5033,19.7871,20.4809,73.0703,2.41923,0.137741,siltstone
1656.46,1657.15,9.22199,176.693,-15.245,9.98917,10.6485,75.932,2.40524,0.16502,silty mudstone
1657.15,1657.78,8.67337,125.506,-17.9932,10.1195,10.8067,79.979,2.38625,0.157539,siltstone
1657.78,1658.8,8.52185,143.175,-19.501,9.08827,9.79362,81.2514,2.40124,0.253741,silty mudstone
1658.8,1659.75,8.28847,90.008,-24.4677,17.067,17.4217,75.1051,2.38025,0.221339,siltstone
1659.75,1661.84,9.08392,104.214,-15.8903,9.03226,8.99077,80.1701,2.38325,0.241392,mudstone
1661.84,1662.66,8.20905,76.2931,-20.472,17.8655,16.9852,81.3023,2.29829,0.211441,siltstone
1662.66,1663.48,9.44193,109.388,-14.3061,9.08537,8.1689,84.6594,2.37125,0.195201,mudstone
1663.48,1664.56,9.65454,108.038,-11.3347,7.42358,7.43913,80.7979,2.39125,0.272506,silty mudstone
1664.56,1665.06,9.15112,107.39,-12.7913,7.33474,7.45415,81.5399,2.25431,0.297886,mudstone
1665.06,1665.7,8.27136,89.7925,-18.2756,12.1579,11.9179,78.9112,2.34427,0.19173,siltstone
1665.7,1666.2,8.39233,93.7303,-19.1964,9.90516,9.56938,79.1318,2.37725,0.253184,muddy siltstone
1666.2,1666.65,8.4632,87.2405,-17.8927,11.1836,10.6085,77.1185,2.39624,0.254362,siltstone
1666.65,1668.42,8.74424,98.1322,-14.5926,9.99207,9.50431,76.8843,2.42723,0.321966,muddy siltstone
1668.42,1669.94,8.70636,91.101,-16.215,10.7404,10.3862,75.8924,2.41424,0.211684,siltstone
1669.94,1670.57,10.1592,104.38,-12.6505,7.22563,6.71036,81.4177,2.30328,0.369644,mudstone
1670.57,1671.71,9.43949,101.325,-11.6061,8.59774,8.27401,78.1568,2.45022,0.362411,muddy siltstone
1671.71,1672.47,9.57634,98.1621,-11.9238,10.498,9.68951,72.9357,2.42623,0.354542,siltstone
1672.47,1673.35,10.1787,108.013,-10.5406,7.88417,7.34103,78.8807,2.41224,0.411372,silty mudstone
1673.35,1673.92,9.51891,107.315,-10.0531,8.79183,8.15088,78.78,2.41723,0.36911,muddy siltstone
1673.92,1674.56,9.66065,105.245,-11.6353,7.68718,7.311,80.6995,2.30029,0.520809,silty mudstone
1674.56,1676.65,9.58734,102.719,-11.6664,8.759,8.28202,76.8232,2.45522,0.517009,muddy siltstone
1676.65,1677.15,8.89575,95.575,-14.3765,11.3864,10.3462,77.2338,2.31928,0.383064,siltstone
1677.15,1677.66,10.0578,104.436,-13.1702,8.10915,7.7875,82.5228,2.13436,0.406249,silty mudstone
1677.66,1678.29,10.2875,102.804,-10.8924,8.29455,8.17591,78.6748,2.38825,0.404211,muddy siltstone
1678.29,1678.8,9.90992,99.7665,-10.1657,8.54077,8.37512,79.1306,2.42623,0.405389,silty mudstone
1678.8,1679.43,9.56657,97.7589,-9.74952,11.6365,10.6966,73.9548,2.44122,0.634802,siltstone
1679.43,1680.13,10.3156,113.732,-9.61985,7.65242,7.16584,79.6634,2.40624,0.729491,mudstone
1680.13,1680.76,10.5942,106.299,-9.97368,7.8803,7.65236,80.5309,2.36026,0.786343,silty mudstone
1680.76,1681.65,10.775,118.909,-9.08408,6.95623,6.59324,83.9502,2.24931,0.618798,mudstone
1681.65,1682.28,10.9559,110.127,-9.15243,8.95115,8.06779,77.9815,2.39824,0.725584,muddy siltstone
1682.28,1683.1,11.4654,119.02,-9.54446,7.32315,6.92058,81.584,2.38525,1.01323,mudstone
1683.1,1683.92,9.89892,99.815,-10.5145,10.0896,9.21901,76.9737,2.42023,0.989489,siltstone
1683.92,1684.62,9.99179,100.504,-9.90332,8.32062,7.93465,79.0967,2.38325,0.891978,mudstone
1684.62,1685.19,9.44438,94.6769,-10.7879,10.4546,10.5624,77.9453,2.44922,0.837725,siltstone
1685.19,1685.76,9.82927,138.738,-11.5438,8.0628,8.42717,79.194,2.38025,0.684038,mudstone
