,DEPTH,GR,NPHI,DENSITY,PEF,LITH,VSHALE,DPHI,EPOR0
1975,7286,27.183,0.01204,2.743,0,1,0.16062,0.081065,5.795
1976,7286.5,35.431,NaN,2.748,0,1,0.22763,0.078107,NaN
1977,7287,42.089,NaN,2.754,0,1,0.28835,0.074556,NaN
1978,7287.5,45.093,NaN,2.762,0,1,0.31786,0.069822,NaN
1979,7288,44.057,NaN,2.76,0,1,0.30753,0.071006,NaN
1980,7288.5,35.172,NaN,2.758,0,1,0.22539,0.072189,NaN
1981,7289,28.372,0.011252,2.758,0,1,0.16976,0.072189,5.1662
1982,7289.5,23.252,0.012834,2.757,0,1,0.13157,0.072781,5.2258
1983,7290,19.895,0.013234,2.762,0,1,0.10814,0.069822,5.0251
1984,7290.5,17.262,0.013234,2.769,0,1,0.09059,0.06568,4.7376
1985,7291,18.237,0.011244,2.773,0,1,0.097004,0.063314,4.547
1986,7291.5,20.659,0.011244,2.761,0,1,0.11336,0.070414,5.0421
1987,7292,23.516,0.011244,2.742,0,1,0.13347,0.081657,5.8285
1988,7292.5,27.616,0.013632,2.717,0,1,0.16393,0.09645,6.8878
1989,7293,27.398,0.015622,2.689,0,1,0.16226,0.11302,8.0675
1990,7293.5,22.009,0.018125,2.674,0,1,0.12275,0.12189,8.7139
1991,7294,18.229,0.021194,2.671,0,1,0.096951,0.12367,8.8722
1992,7294.5,15.049,0.019421,2.635,0,1,0.076386,0.14497,10.343
1993,7295,14.534,0.014229,2.559,0,1,0.073151,0.18994,13.468
1994,7295.5,14.51,0.011733,2.475,0,1,0.073,0.23964,16.966
1995,7296,14.617,0.010771,2.447,0,1,0.07367,0.25621,18.133
1996,7296.5,16.845,0.010484,2.57,0,1,0.087876,0.18343,12.992
1997,7297,18.845,0.011321,2.66,0,1,0.10105,0.13018,9.2397
1998,7297.5,19.317,0.014428,2.715,0,1,0.10422,0.097633,6.9787
1999,7298,18.435,0.017214,2.701,0,1,0.098318,0.10592,7.5877
2000,7298.5,15.894,0.018747,2.576,0,1,0.081752,0.17988,12.788
2001,7299,11.909,0.019204,2.462,0,1,0.057053,0.24734,17.542
2002,7299.5,7.813,0.019204,2.426,0,1,0.033209,0.26864,19.044
2003,7300,4.528,0.017612,2.426,0,1,0.015152,0.26864,19.036
2004,7300.5,2.603,0.017612,2.587,0,1,0.004991,0.17337,12.322
2005,7301,2.414,0.017214,2.688,0,1,0.0040096,0.11361,8.1251
2006,7301.5,2.179,0.017214,2.728,0,1,0.0027933,0.089941,6.4752
2007,7302,1.948,0.017214,2.74,0,1,0.0016021,0.08284,5.9828
2008,7302.5,1.717,0.01718,2.728,0,1,0.00041519,0.089941,6.4748
2009,7303,1.636,0.018044,2.718,0,1,0,0.095858,6.8972
2010,7303.5,2.499,0.018003,2.723,0,1,0.0044506,0.092899,6.6912
2011,7304,4.801,0.01801,2.739,0,1,0.016618,0.083432,6.0354
2012,7304.5,7.208,0.01801,2.758,0,1,0.029814,0.072189,5.261
2013,7305,8.863,0.017612,2.771,0,1,0.039178,0.064497,4.7276
2014,7305.5,9.538,0.015622,2.771,0,1,0.043066,0.064497,4.6925
2015,7306,8.503,0.015224,2.721,0,1,0.03712,0.094083,6.7392
2016,7306.5,7.65,0.015622,2.615,0,1,0.032291,0.1568,11.143
2017,7307,7.278,0.014812,2.593,0,1,0.030205,0.16982,12.054
2018,7307.5,7.698,0.01403,2.613,0,1,0.032561,0.15799,11.215
2019,7308,8.099,0.014258,2.635,0,1,0.034825,0.14497,10.3
2020,7308.5,8.498,0.014428,2.722,0,1,0.037092,0.093491,6.6891
2021,7309,8.859,0.016005,2.748,0,1,0.039155,0.078107,5.6377
2022,7309.5,8.94,0.018369,2.845,0,1,0.039619,0.02071,1.9575
2023,7310,9.017,0.020946,2.808,0,1,0.040061,0.042604,3.3569
2024,7310.5,9.095,0.024674,2.731,0,1,0.04051,0.088166,6.4738
2025,7311,8.616,0.026386,2.648,0,1,0.037765,0.13728,9.8847
2026,7311.5,7.422,0.026042,2.562,0,1,0.031011,0.18817,13.432
2027,7312,5.613,0.024791,2.503,0,1,0.021015,0.22308,15.871
2028,7312.5,3.776,0.023558,2.505,0,1,0.011147,0.22189,15.778
2029,7313,3.26,0.023184,2.582,0,1,0.0084249,0.17633,12.576
2030,7313.5,3.63,0.023582,2.726,0,1,0.010374,0.091124,6.6557
2031,7314,4.346,0.024776,2.846,0,1,0.014178,0.020118,2.2447
2032,7314.5,4.391,0.028144,2.863,0,1,0.014419,0.010059,1.9101
2033,7315,3.53,0.030365,2.808,0,1,0.0098463,0.042604,3.6994
2034,7315.5,2.914,0.031501,2.755,0,1,0.0066121,0.073964,5.6846
2035,7316,2.847,0.03194,2.72,0,1,0.0062622,0.094675,7.0652
2036,7316.5,2.777,0.031953,2.653,0,1,0.005897,0.13432,9.7629
2037,7317,2.685,0.03188,2.607,0,1,0.0054176,0.16154,11.643
2038,7317.5,2.28,0.03435,2.614,0,1,0.0033155,0.1574,11.392
2039,7318,2.297,0.037512,2.626,0,1,0.0034035,0.1503,10.954
2040,7318.5,5.112,0.038706,2.641,0,1,0.018295,0.14142,10.368
2041,7319,11.794,0.037512,2.658,0,1,0.056363,0.13136,9.6599
2042,7319.5,18.386,0.034726,2.669,0,1,0.097992,0.12485,9.1635
2043,7320,24.955,0.032736,2.66,0,1,0.14394,0.13018,9.4915
2044,7320.5,31.744,0.031144,2.661,0,1,0.19661,0.12959,9.424
2045,7321,33.1,NaN,2.683,0,1,0.20781,0.11657,NaN
2046,7321.5,32.987,NaN,2.708,0,1,0.20687,0.10178,NaN
2047,7322,32.839,NaN,2.719,0,1,0.20564,0.095266,NaN
2048,7322.5,32.979,NaN,2.722,0,1,0.2068,0.093491,NaN
2049,7323,34.574,NaN,2.727,0,1,0.22026,0.090533,NaN
2050,7323.5,36.734,NaN,2.732,0,1,0.23902,0.087574,NaN
2051,7324,38.358,NaN,2.736,0,1,0.25355,0.085207,NaN
2052,7324.5,41.603,NaN,2.735,0,1,0.2837,0.085799,NaN
2053,7325,44.76,NaN,2.732,0,1,0.31452,0.087574,NaN
2054,7325.5,46.983,NaN,2.734,0,1,0.33715,0.086391,NaN
2055,7326,48.636,NaN,2.735,0,1,0.35449,0.085799,NaN
2056,7326.5,50.776,NaN,2.725,0,1,0.37761,0.091716,NaN
2057,7327,47.924,NaN,2.693,0,1,0.34697,0.11065,NaN
2058,7327.5,39.635,NaN,2.592,0,1,0.26524,0.17041,NaN
2059,7328,19.975,0.022513,2.44,0,1,0.10868,0.26036,18.479
2060,7328.5,16.02,0.023107,2.314,0,1,0.082558,0.33491,23.738
2061,7329,14.172,0.023666,2.272,0,1,0.070891,0.35976,25.494
2062,7329.5,14.402,0.023236,2.352,0,1,0.072325,0.31243,22.153
2063,7330,18.112,0.023133,2.452,0,1,0.096176,0.25325,17.982
2064,7330.5,19.401,0.02199,2.582,0,1,0.10479,0.17633,12.565
2065,7331,17.103,0.021146,2.731,0,1,0.089553,0.088166,6.4111
2066,7331.5,14.619,0.020398,2.779,0,1,0.073683,0.059763,4.4653
2067,7332,12.542,0.02,2.801,0,1,0.060875,0.046746,3.5952
2068,7332.5,12.78,0.021617,2.787,0,1,0.062322,0.05503,4.1806
2069,7333,13.468,0.023546,2.776,0,1,0.066534,0.061538,4.6591
2070,7333.5,13.732,0.024466,2.772,0,1,0.068163,0.063905,4.8386
2071,7334,13.143,0.022273,2.774,0,1,0.064539,0.062722,4.7064
2072,7334.5,11.099,0.01846,2.777,0,1,0.052217,0.060947,4.5029
2073,7335,9.358,0.016742,2.78,0,1,0.042025,0.059172,4.3483
2074,7335.5,7.877,0.016418,2.774,0,1,0.03357,0.062722,4.5845
2075,7336,7.512,0.021194,2.763,0,1,0.031516,0.069231,5.1196
2076,7336.5,7.603,0.016418,2.751,0,1,0.032027,0.076331,5.5209
2077,7337,7.705,0.015224,2.727,0,1,0.032601,0.090533,6.4915
2078,7337.5,7.805,0.014428,2.636,0,1,0.033164,0.14438,10.26
2079,7338,7.905,0.012438,2.544,0,1,0.033728,0.19882,14.086
2080,7338.5,8.004,0.01204,2.45,0,1,0.034288,0.25444,18.012
2081,7339,8.106,0.012438,2.492,0,1,0.034865,0.22959,16.258
2082,7339.5,7.962,0.021592,2.562,0,1,0.03405,0.18817,13.393
2083,7340,7.639,0.025572,2.588,0,1,0.03223,0.17278,12.351
2084,7340.5,7.286,0.025572,2.597,0,1,0.03025,0.16746,11.978
2085,7341,6.853,0.02,2.591,0,1,0.027837,0.17101,12.174
2086,7341.5,6.239,0.017612,2.654,0,1,0.024442,0.13373,9.5376
2087,7342,5.217,0.016418,2.735,0,1,0.018864,0.085799,6.177
2088,7342.5,4.518,0.015224,2.707,0,1,0.015099,0.10237,7.318
2089,7343,4.08,0.01557,2.633,0,1,0.01276,0.14615,10.393
2090,7343.5,3.9,0.016238,2.602,0,1,0.011804,0.1645,11.688
2091,7344,3.709,0.01593,2.645,0,1,0.010792,0.13905,9.8969
2092,7344.5,3.97,0.013677,2.693,0,1,0.012175,0.11065,7.8837
2093,7345,4.422,0.011219,2.737,0,1,0.014585,0.084615,6.0356
2094,7345.5,4.883,0.0096517,2.76,0,1,0.01706,0.071006,5.067
2095,7346,5.461,0.0088557,2.783,0,1,0.020187,0.057396,4.1066
2096,7346.5,6.668,0.0082731,2.795,0,1,0.026811,0.050296,3.6042
2097,7347,7.59,0.0084577,2.783,0,1,0.031954,0.057396,4.1024
2098,7347.5,10.439,0.0084577,2.766,0,1,0.048321,0.067456,4.8072
2099,7348,13.607,0.0084577,2.809,0,1,0.067391,0.042012,3.0303
2100,7348.5,18.172,0.0084577,2.87,0,1,0.096573,0.0059172,0.71874
2101,7349,22.772,0.0088392,2.904,0,1,0.12815,-0.014201,0.2681
2102,7349.5,27.346,0.0088628,2.863,0,1,0.16186,0.010059,0.94799
2103,7350,30.121,0.0088648,2.817,0,1,0.18351,0.037278,2.7095
2104,7350.5,28.63,0.0088557,2.782,0,1,0.17176,0.057988,4.1479
2105,7351,21.408,0.012438,2.78,0,1,0.11855,0.059172,4.2755
2106,7351.5,17.456,0.016418,2.78,0,1,0.091858,0.059172,4.3421
2107,7352,15.594,0.017612,2.776,0,1,0.079839,0.061538,4.5261
2108,7352.5,15.319,0.019711,2.747,0,1,0.078093,0.078698,5.7367
2109,7353,13.767,0.021715,2.659,0,1,0.068379,0.13077,9.3734
2110,7353.5,12.151,0.023719,2.511,0,1,0.05851,0.21834,15.53
2111,7354,11.459,0.025047,2.353,0,1,0.054359,0.31183,22.121
2112,7354.5,11.71,0.025619,2.227,0,1,0.055859,0.38639,27.382
2113,7355,15.191,0.026192,2.234,0,1,0.077283,0.38225,27.092
2114,7355.5,21.468,0.032317,2.372,0,1,0.11897,0.30059,21.378
2115,7356,29.826,0.045897,2.562,0,1,0.18116,0.18817,13.695
2116,7356.5,35.516,NaN,2.72,0,1,0.22837,0.094675,NaN
2117,7357,41.073,NaN,2.785,0,1,0.27867,0.056213,NaN
2118,7357.5,43.526,NaN,2.758,0,1,0.3023,0.072189,NaN
2119,7358,39.143,NaN,2.751,0,1,0.26071,0.076331,NaN
2120,7358.5,33.336,NaN,2.772,0,1,0.20979,0.063905,NaN
2121,7359,27.449,0.065586,2.775,0,1,0.16265,0.06213,6.3858
2122,7359.5,24.908,0.06113,2.772,0,1,0.14359,0.063905,6.2533
2123,7360,23.713,0.056856,2.748,0,1,0.13489,0.078107,6.8313
2124,7360.5,22.906,0.052514,2.74,0,1,0.1291,0.08284,6.9355
2125,7361,22.3,0.049733,2.735,0,1,0.1248,0.085799,7.0124
2126,7361.5,21.61,0.04813,2.687,0,1,0.11996,0.1142,8.7631
2127,7362,18.983,0.04717,2.59,0,1,0.10198,0.1716,12.584
2128,7362.5,15.73,0.043584,2.472,0,1,0.080705,0.24142,17.347
2129,7363,12.887,0.037871,2.476,0,1,0.062974,0.23905,17.114
2130,7363.5,11.417,0.026368,2.519,0,1,0.054108,0.21361,15.219
2131,7364,11.096,0.023184,2.601,0,1,0.052199,0.16509,11.788
2132,7364.5,13.024,0.020796,2.715,0,1,0.063811,0.097633,7.0586
2133,7365,15.664,0.021377,2.809,0,1,0.080285,0.042012,3.3331
2134,7365.5,18.32,0.022179,2.814,0,1,0.097554,0.039053,3.1757
2135,7366,22.221,0.023935,2.805,0,1,0.12424,0.044379,3.5654
2136,7366.5,30.027,0.02576,2.786,0,1,0.18276,0.055621,4.3343
2137,7367,42.646,NaN,2.765,0,1,0.29372,0.068047,NaN
2138,7367.5,49.971,NaN,2.758,0,1,0.36883,0.072189,NaN
2139,7368,50.882,NaN,2.755,0,1,0.37878,0.073964,NaN
2140,7368.5,37.698,NaN,2.759,0,1,0.2476,0.071598,NaN
2141,7369,21.753,0.032675,2.765,0,1,0.12096,0.068047,5.3376
2142,7369.5,16.9,0.028955,2.769,0,1,0.088233,0.06568,5.0756
2143,7370,13.871,0.023437,2.769,0,1,0.069023,0.06568,4.9311
2144,7370.5,13.914,0.014351,2.77,0,1,0.069289,0.065089,4.713
2145,7371,14.809,0.01204,2.781,0,1,0.074875,0.05858,4.2288
2146,7371.5,15.272,0.011244,2.796,0,1,0.077796,0.049704,3.6034
2147,7372,15.79,0.010846,2.806,0,1,0.081088,0.043787,3.1898
2148,7372.5,17.27,0.010845,2.807,0,1,0.090642,0.043195,3.1492
2149,7373,20.419,0.010845,2.802,0,1,0.11171,0.046154,3.3525
2150,7373.5,23.658,0.010843,2.793,0,1,0.13449,0.051479,3.72
2151,7374,28.678,0.010846,2.778,0,1,0.17214,0.060355,4.3361
2152,7374.5,33.716,NaN,2.761,0,1,0.21298,0.070414,NaN
2153,7375,34.569,NaN,2.756,0,1,0.22022,0.073373,NaN
2154,7375.5,31.303,0.016045,2.768,0,1,0.19302,0.066272,4.8215
2155,7376,27.188,0.015684,2.783,0,1,0.16065,0.057396,4.2073
2156,7376.5,23.159,0.016044,2.796,0,1,0.13091,0.049704,3.6932
2157,7377,22.568,0.016391,2.804,0,1,0.1267,0.04497,3.3845
2158,7377.5,23.789,0.015236,2.801,0,1,0.13544,0.046746,3.4765
2159,7378,25.37,0.014149,2.797,0,1,0.147,0.049112,3.614
2160,7378.5,25.678,0.013234,2.794,0,1,0.14929,0.050888,3.718
2161,7379,25.856,0.012836,2.791,0,1,0.15061,0.052663,3.8328
2162,7379.5,26.89,0.012629,2.791,0,1,0.15839,0.052663,3.8294
2163,7380,27.563,0.01397,2.79,0,1,0.16352,0.053254,3.8931
2164,7380.5,27.696,0.014977,2.79,0,1,0.16454,0.053254,3.9117
2165,7381,26.073,0.016816,2.785,0,1,0.15224,0.056213,4.1489
2166,7381.5,24.467,0.018806,2.78,0,1,0.14036,0.059172,4.3903
2167,7382,22.881,0.018947,2.778,0,1,0.12892,0.060355,4.4731
2168,7382.5,21.996,0.017214,2.784,0,1,0.12266,0.056805,4.1971
2169,7383,21.735,0.015224,2.79,0,1,0.12083,0.053254,3.9165
2170,7383.5,22.596,0.01403,2.794,0,1,0.1269,0.050888,3.7325
2171,7384,26.573,0.015094,2.793,0,1,0.15599,0.051479,3.7934
2172,7384.5,35.001,NaN,2.786,0,1,0.22392,0.055621,NaN
2173,7385,42.617,NaN,2.775,0,1,0.29344,0.06213,NaN
2174,7385.5,45.466,NaN,2.764,0,1,0.32163,0.068639,NaN
2175,7386,47.501,NaN,2.753,0,1,0.34254,0.075148,NaN
2176,7386.5,45.364,NaN,2.752,0,1,0.3206,0.07574,NaN
2177,7387,40.864,NaN,2.754,0,1,0.2767,0.074556,NaN
2178,7387.5,37.992,NaN,2.754,0,1,0.25025,0.074556,NaN
2179,7388,35.261,NaN,2.748,0,1,0.22616,0.078107,NaN
2180,7388.5,30.234,0.010448,2.746,0,1,0.18441,0.07929,5.6551
2181,7389,27.883,0.010448,2.747,0,1,0.16598,0.078698,5.6136
2182,7389.5,26.838,0.011016,2.748,0,1,0.158,0.078107,5.5776
2183,7390,27.383,0.020593,2.748,0,1,0.16214,0.078107,5.7117
2184,7390.5,29.413,0.03793,2.748,0,1,0.1779,0.078107,6.1398
2185,7391,30.269,0.043439,2.748,0,1,0.18469,0.078107,6.3196
2186,7391.5,28.207,0.045126,2.725,0,1,0.16848,0.091716,7.2278
2187,7392,24.996,0.046273,2.671,0,1,0.14424,0.12367,9.3368
2188,7392.5,17.979,0.046269,2.592,0,1,0.095297,0.17041,12.486
2189,7393,13.242,0.050227,2.536,0,1,0.065146,0.20355,14.825
2190,7393.5,10.31,0.055419,2.573,0,1,0.047564,0.18166,13.43
2191,7394,9.548,0.060686,2.704,0,1,0.043124,0.10414,8.523
2192,7394.5,10.09,0.064467,2.787,0,1,0.046277,0.05503,5.9749
2193,7395,12.235,0.070008,2.783,0,1,0.059017,0.057396,6.3702
2194,7395.5,13.558,0.081201,2.754,0,1,0.067089,0.074556,7.7879
2195,7396,12.864,0.089983,2.739,0,1,0.062834,0.083432,8.6708
2196,7396.5,11.686,0.090963,2.746,0,1,0.055716,0.07929,8.5126
2197,7397,10.085,0.088244,2.749,0,1,0.046248,0.077515,8.2879
2198,7397.5,9.025,0.059387,2.724,0,1,0.040107,0.092308,7.7613
2199,7398,8.831,0.049274,2.695,0,1,0.038994,0.10947,8.4885
2200,7398.5,10.982,0.043881,2.663,0,1,0.051523,0.1284,9.595
2201,7399,16.457,0.042945,2.646,0,1,0.085366,0.13846,10.251
2202,7399.5,21.449,0.044555,2.657,0,1,0.11883,0.13195,9.848
2203,7400,22.111,0.045692,2.675,0,1,0.12347,0.1213,9.1657
