,DEPTH,GR,NPHI,DENSITY,PEF,LITH,VSHALE,DPHI,EPOR6
824,4945.5,11.933,0.18,2.74,4.327,2,0.056608,-0.019737,0.25952
825,4946,12.421,0.18,2.74,4.436,2,0.05912,-0.019737,0.27459
826,4946.5,13.682,0.18,2.73,4.558,2,0.065684,-0.013158,0.31069
827,4947,13.416,0.18,2.723,4.681,2,0.06429,-0.0085526,0.30002
828,4947.5,12.19,0.18,2.716,4.637,2,0.057929,-0.0039474,0.25955
829,4948,10.964,0.222,2.712,4.497,2,0.05167,-0.0013158,0.19968
830,4948.5,10.317,0.272,2.707,4.426,2,0.048408,0.0019737,0.15346
831,4949,10.056,0.321,2.706,4.466,2,0.0471,0.0026316,0.12078
832,4949.5,10.697,0.324,2.704,4.483,2,0.05032,0.0039474,0.13795
833,4950,11.333,0.25,2.704,4.433,2,0.053543,0.0039474,0.19428
834,4950.5,12.006,0.176,2.708,4.394,2,0.056983,0.0013158,0.25324
835,4951,12.159,0.102,2.712,4.367,2,0.057769,-0.0013158,0.29627
836,4951.5,12.201,0.027,2.718,4.375,2,0.057985,-0.0052632,0.33704
837,4952,11.681,-0.026,2.73,4.444,2,0.055318,-0.013158,0.3113
838,4952.5,10.849,-0.043,2.732,4.55,2,0.051088,-0.014474,0.27445
839,4953,10.545,-0.059,2.725,4.529,2,0.049554,-0.0098684,0.25503
840,4953.5,9.831,-0.076,2.718,4.486,2,0.045976,-0.0052632,0.22198
841,4954,9.034,-0.092,2.711,4.543,2,0.042021,-0.00065789,0.18707
842,4954.5,8.462,-0.1,2.711,4.673,2,0.039208,-0.00065789,0.16454
843,4955,8.466,-0.1,2.71,4.8,2,0.039228,0,0.16466
844,4955.5,9.225,-0.06,2.71,4.923,2,0.042965,0,0.21536
845,4956,10.591,0.14,2.707,4.954,2,0.049786,0.0019737,0.22773
846,4956.5,11.842,0.097,2.705,4.755,2,0.056142,0.0032895,0.28671
847,4957,11.951,0.06,2.709,4.624,2,0.056701,0.00065789,0.30988
848,4957.5,11.12,0.06,2.713,4.574,2,0.052461,-0.0019737,0.28575
849,4958,10.904,0.06,2.725,4.595,2,0.051366,-0.0098684,0.28313
850,4958.5,10.708,0.06,2.727,4.606,2,0.050376,-0.011184,0.27785
851,4959,10.55,0.06,2.728,4.641,2,0.049579,-0.011842,0.2734
852,4959.5,10.315,0.06,2.726,4.688,2,0.048398,-0.010526,0.26565
853,4960,10.582,0.06,2.724,4.731,2,0.04974,-0.0092105,0.27305
854,4960.5,11.292,0.179,2.722,4.788,2,0.053334,-0.0078947,0.23445
855,4961,11.873,0.278,2.721,4.752,2,0.056301,-0.0072368,0.20242
856,4961.5,11.957,0.377,2.718,4.659,2,0.056731,-0.0052632,0.15452
857,4962,12.089,0.476,2.712,4.663,2,0.057409,-0.0013158,0.10711
858,4962.5,12.187,0.554,2.702,4.674,2,0.057913,0.0052632,0.067849
859,4963,13.778,0.594,2.701,4.641,2,0.066189,0.0059211,0.097171
860,4963.5,15.652,0.62,2.704,4.567,2,0.076163,0.0039474,0.145
861,4964,17.468,0.62,2.703,4.497,2,0.086067,0.0046053,0.2041
862,4964.5,17.34,0.62,2.698,4.428,2,0.085361,0.0078947,0.19822
863,4965,16.292,0.62,2.691,4.368,2,0.079626,0.0125,0.16151
864,4965.5,14.993,0.62,2.687,4.364,2,0.072627,0.015132,0.1182
865,4966,14.047,0.586,2.689,4.391,2,0.067605,0.013816,0.10572
866,4966.5,13.688,0.547,2.693,4.459,2,0.065716,0.011184,0.1152
867,4967,12.267,0.508,2.696,4.519,2,0.058325,0.0092105,0.091347
868,4967.5,11.857,0.469,2.699,4.643,2,0.056219,0.0072368,0.099194
869,4968,10.797,0.431,2.701,4.753,2,0.050825,0.0059211,0.086491
870,4968.5,10.468,0.392,2.702,4.874,2,0.049167,0.0052632,0.096368
871,4969,9.223,0.353,2.701,4.819,2,0.042955,0.0059211,0.078269
872,4969.5,8.474,0.314,2.705,4.734,2,0.039267,0.0032895,0.076958
873,4970,8.14,0.276,2.712,4.57,2,0.037634,-0.0013158,0.088464
874,4970.5,8.464,0.26,2.718,4.358,2,0.039218,-0.0052632,0.10794
875,4971,8.869,0.322,2.727,4.308,2,0.041207,-0.011184,0.091837
876,4971.5,9.249,0.402,2.731,4.303,2,0.043084,-0.013816,0.06441
877,4972,10.061,0.481,2.727,4.39,2,0.047125,-0.011184,0.04784
878,4972.5,11.229,0.56,2.721,4.478,2,0.053014,-0.0072368,0.041703
879,4973,12.343,0.574,2.716,4.536,2,0.058717,-0.0039474,0.067276
880,4973.5,13.43,0.566,2.713,4.544,2,0.064364,-0.0019737,0.10417
881,4974,13.301,0.558,2.713,4.405,2,0.063689,-0.0019737,0.10412
882,4974.5,12.197,0.55,2.713,4.201,2,0.057965,-0.0019737,0.073776
883,4975,11.872,0.541,2.718,4.233,2,0.056296,-0.0052632,0.069905
884,4975.5,11.34,0.616,2.726,4.449,2,0.053579,-0.010526,0.018735
885,4976,10.584,0.7,2.73,4.508,2,0.049751,-0.013158,0.044918
886,4976.5,10.562,0.783,2.731,4.507,2,0.04964,-0.013816,0.086754
887,4977,10.479,0.867,2.709,4.475,2,0.049222,0.00065789,0.1385
888,4977.5,11.053,0.95,2.703,4.386,2,0.052121,0.0046053,0.16458
889,4978,12.107,0.964,2.703,4.28,2,0.057502,0.0046053,0.13929
890,4978.5,12.867,0.94,2.712,4.335,2,0.061429,-0.0013158,0.10077
891,4979,13.101,0.77,2.725,4.427,2,0.062646,-0.0098684,0.0041897
892,4979.5,13.093,0.605,2.725,4.526,2,0.062604,-0.0098684,0.07806
893,4980,11.985,0.53,2.724,4.619,2,0.056875,-0.0092105,0.080856
894,4980.5,10.807,0.513,2.721,4.714,2,0.050876,-0.0072368,0.052373
895,4981,9.602,0.5,2.721,4.809,2,0.044835,-0.0072368,0.022628
896,4981.5,10.444,0.583,2.721,4.904,2,0.049046,-0.0072368,0.0063933
897,4982,11.515,0.653,2.717,4.949,2,0.05447,-0.0046053,0.0026242
898,4982.5,11.669,0.723,2.709,4.762,2,0.055257,0.00065789,0.030289
899,4983,11.72,0.793,2.706,4.612,2,0.055517,0.0026316,0.064712
900,4983.5,11.754,0.863,2.703,4.587,2,0.055691,0.0046053,0.099655
901,4984,11.841,0.933,2.704,4.611,2,0.056137,0.0039474,0.13165
902,4984.5,11.81,1.001,2.707,4.544,2,0.055978,0.0019737,0.16562
903,4985,12.409,1.066,2.71,4.473,2,0.059058,0,0.17865
904,4985.5,12.812,1.139,2.711,4.495,2,0.061143,-0.00065789,0.20231
905,4986,13.347,1.16,2.709,4.851,2,0.06393,0.00065789,0.19675
906,4986.5,14.021,1.183,2.705,5.144,2,0.067468,0.0032895,0.18834
907,4987,14.708,1.207,2.698,4.991,2,0.071107,0.0078947,0.1808
908,4987.5,15.086,1.294,2.693,4.449,2,0.073124,0.011184,0.21385
909,4988,14.75,1.47,2.69,4.178,2,0.071331,0.013158,0.31359
910,4988.5,13.407,1.785,2.7,4.067,2,0.064243,0.0065789,0.51033
911,4989,14.012,2.093,2.707,3.968,2,0.067421,0.0019737,0.64296
912,4989.5,16.824,2.46,2.714,3.984,2,0.082528,-0.0026316,0.73352
913,4990,20.31,2.46,2.715,4.029,2,0.10206,-0.0032895,0.61603
914,4990.5,19.43,2.024,2.716,4.07,2,0.09704,-0.0039474,0.42779
915,4991,17.36,1.58,2.714,4.303,2,0.085472,-0.0026316,0.27585
916,4991.5,15.279,1.483,2.715,4.492,2,0.074158,-0.0032895,0.29491
917,4992,15.16,1.425,2.715,4.613,2,0.07352,-0.0032895,0.26974
918,4992.5,15.077,1.437,2.714,4.657,2,0.073076,-0.0026316,0.27873
919,4993,14.711,1.451,2.713,4.675,2,0.071123,-0.0019737,0.29777
920,4993.5,14.079,1.558,2.711,4.686,2,0.067774,-0.00065789,0.37203
921,4994,13.843,1.744,2.707,4.633,2,0.06653,0.0019737,0.4738
922,4994.5,14.4,1.929,2.705,4.556,2,0.069472,0.0032895,0.54931
923,4995,15.099,2.143,2.698,4.602,2,0.073194,0.0078947,0.63629
924,4995.5,15.721,2.422,2.696,4.686,2,0.076535,0.0092105,0.7564
925,4996,16.723,2.74,2.689,4.658,2,0.081975,0.013816,0.88506
926,4996.5,17.655,2.74,2.685,4.525,2,0.087101,0.016447,0.85562
927,4997,18.575,2.475,2.684,4.477,2,0.092223,0.017105,0.69271
928,4997.5,19.361,2.228,2.687,4.471,2,0.096649,0.015132,0.54167
929,4998,18.713,2.14,2.697,4.57,2,0.092997,0.0085526,0.51629
930,4998.5,18.133,2.14,2.696,4.671,2,0.089754,0.0092105,0.53608
931,4999,18.417,2.211,2.693,4.688,2,0.091339,0.011184,0.56306
932,4999.5,19.731,2.353,2.69,4.667,2,0.098749,0.013158,0.59059
933,5000,20.675,2.494,2.69,4.535,2,0.10415,0.013158,0.62866
934,5000.5,21.314,2.515,2.692,4.46,2,0.10785,0.011842,0.61633
935,5001,21.967,2.38,2.692,4.566,2,0.11166,0.011842,0.52597
936,5001.5,21.91,1.868,2.691,4.538,2,0.11132,0.0125,0.2723
937,5002,20.253,1.435,2.69,4.411,2,0.10173,0.013158,0.11371
938,5002.5,17.46,0.98,2.693,4.295,2,0.086023,0.011184,0.020547
939,5003,14.551,0.942,2.697,4.196,2,0.070273,0.0085526,0.05364
940,5003.5,13.04,0.9,2.704,4.157,2,0.062328,0.0039474,0.078003
941,5004,13.367,0.9,2.708,4.155,2,0.064034,0.0013158,0.066453
942,5004.5,13.418,1.177,2.712,4.153,2,0.064301,-0.0013158,0.20204
943,5005,13.505,1.425,2.713,4.158,2,0.064756,-0.0019737,0.32298
944,5005.5,13.616,1.5,2.715,4.128,2,0.065338,-0.0032895,0.35633
945,5006,13.681,1.5,2.716,4.096,2,0.065679,-0.0039474,0.35395
946,5006.5,13.856,1.5,2.718,4.176,2,0.066599,-0.0052632,0.34778
947,5007,13.062,1.5,2.719,4.285,2,0.062443,-0.0059211,0.37238
948,5007.5,12.278,1.492,2.717,4.344,2,0.058382,-0.0046053,0.39341
949,5008,12.244,1.462,2.714,4.363,2,0.058207,-0.0026316,0.38044
950,5008.5,12.996,1.433,2.699,4.475,2,0.062099,0.0072368,0.34752
951,5009,13.486,1.403,2.696,4.549,2,0.064657,0.0092105,0.31816
952,5009.5,14.048,1.439,2.696,4.48,2,0.06761,0.0092105,0.31844
953,5010,14.591,1.712,2.698,4.489,2,0.070485,0.0078947,0.43704
954,5010.5,15.171,1.986,2.698,4.584,2,0.073579,0.0078947,0.55547
955,5011,15.955,2.26,2.696,4.829,2,0.077799,0.0092105,0.66781
956,5011.5,16.8,2.527,2.695,4.87,2,0.082396,0.0098684,0.77406
957,5012,19.321,2.63,2.689,4.914,2,0.096423,0.013816,0.74337
958,5012.5,20.324,2.438,2.687,4.916,2,0.10214,0.015132,0.61375
959,5013,19.792,2.246,2.694,4.809,2,0.099096,0.010526,0.53369
960,5013.5,17.686,2.054,2.697,4.606,2,0.087272,0.0085526,0.50764
961,5014,17.261,1.861,2.701,4.39,2,0.084926,0.0059211,0.4239
962,5014.5,17.333,1.669,2.706,4.369,2,0.085323,0.0026316,0.32388
963,5015,16.822,1.477,2.714,4.38,2,0.082517,-0.0026316,0.24208
964,5015.5,15.919,1.38,2.716,4.419,2,0.077604,-0.0039474,0.2224
965,5016,13.858,1.38,2.716,4.479,2,0.066609,-0.0039474,0.28837
966,5016.5,13.829,1.38,2.714,4.421,2,0.066457,-0.0026316,0.28994
967,5017,13.816,1.38,2.704,4.319,2,0.066388,0.0039474,0.29364
968,5017.5,14.642,1.38,2.691,4.403,2,0.070756,0.0125,0.27171
969,5018,14.934,1.38,2.689,4.651,2,0.072312,0.013816,0.26304
970,5018.5,15.114,1.38,2.693,4.897,2,0.073274,0.011184,0.25595
971,5019,14.383,1.38,2.696,5.114,2,0.069382,0.0092105,0.27832
972,5019.5,12.66,1.381,2.693,5.336,2,0.060355,0.011184,0.33396
973,5020,12.132,1.381,2.688,4.881,2,0.05763,0.014474,0.35195
974,5020.5,11.974,1.381,2.681,4.424,2,0.056819,0.019079,0.35913
975,5021,12.609,1.3,2.678,4.185,2,0.060091,0.021053,0.29998
976,5021.5,13.242,1.161,2.679,4.108,2,0.063381,0.020395,0.21041
977,5022,13.143,1.099,2.688,4.314,2,0.062865,0.014474,0.17955
978,5022.5,12.442,1.098,2.695,4.401,2,0.059228,0.0098684,0.19857
979,5023,12.154,1.097,2.696,4.492,2,0.057744,0.0092105,0.20664
980,5023.5,11.939,1.097,2.691,4.558,2,0.056639,0.0125,0.21492
981,5024,12.049,1.098,2.691,4.472,2,0.057204,0.0125,0.21203
982,5024.5,12.74,0.766,2.695,4.304,2,0.06077,0.0098684,0.023315
983,5025,13.874,0.47,2.699,4.347,2,0.066694,0.0072368,0.16154
984,5025.5,14.873,0.141,2.706,4.43,2,0.071986,0.0026316,0.3601
985,5026,15.04,0.163,2.708,4.794,2,0.072878,0.0013158,0.35511
986,5026.5,13.4,0.212,2.707,4.813,2,0.064207,0.0019737,0.27825
987,5027,11.596,0.327,2.703,4.827,2,0.054884,0.0046053,0.1635
988,5027.5,10.473,0.46,2.701,4.635,2,0.049192,0.0059211,0.06219
989,5028,10.392,0.66,2.699,4.519,2,0.048784,0.0072368,0.040912
990,5028.5,10.842,0.763,2.696,4.497,2,0.051053,0.0092105,0.07979
991,5029,11.26,0.862,2.694,4.523,2,0.053172,0.010526,0.11723
992,5029.5,11.671,0.961,2.694,4.484,2,0.055267,0.010526,0.15416
993,5030,12.11,1.024,2.694,4.397,2,0.057517,0.010526,0.17216
994,5030.5,11.93,1.034,2.695,4.309,2,0.056593,0.0098684,0.18238
995,5031,11.65,1.044,2.698,4.216,2,0.055159,0.0078947,0.19499
996,5031.5,12.074,1.054,2.699,4.137,2,0.057332,0.0072368,0.18662
997,5032,12.198,1.091,2.701,3.903,2,0.05797,0.0059211,0.20064
998,5032.5,12.164,1.176,2.701,3.979,2,0.057795,0.0059211,0.24419
999,5033,12.133,1.261,2.7,4.182,2,0.057636,0.0065789,0.28798
1000,5033.5,12.187,1.313,2.692,4.347,2,0.057913,0.011842,0.31494
1001,5034,12.202,1.34,2.687,4.321,2,0.057991,0.015132,0.32962
1002,5034.5,13.214,1.188,2.689,4.213,2,0.063235,0.013816,0.2215
1003,5035,13.842,1.023,2.692,4.24,2,0.066525,0.011842,0.11827
1004,5035.5,14.627,0.94,2.693,4.366,2,0.070677,0.011184,0.051533
1005,5036,14.795,1.14,2.692,4.472,2,0.071571,0.011842,0.1465
1006,5036.5,14.242,1.21,2.69,4.4,2,0.068635,0.013158,0.19977
1007,5037,13.276,1.3,2.69,4.291,2,0.063559,0.013158,0.27523
1008,5037.5,12.614,1.3,2.689,4.134,2,0.060117,0.013816,0.2962
1009,5038,12.511,0.98,2.691,4.179,2,0.059584,0.0125,0.13874
1010,5038.5,13.32,1.1,2.694,4.281,2,0.063789,0.010526,0.17253
1011,5039,14.256,0.998,2.703,4.312,2,0.068709,0.0046053,0.089048
1012,5039.5,14.009,0.9,2.704,4.11,2,0.067405,0.0039474,0.047545
1013,5040,13.858,0.875,2.7,3.909,2,0.066609,0.0065789,0.041133
1014,5040.5,14.27,1.05,2.695,3.757,2,0.068783,0.0098684,0.11723
1015,5041,15,1.533,2.688,3.683,2,0.072664,0.014474,0.33775
1016,5041.5,16.149,2.015,2.679,3.63,2,0.07885,0.020395,0.5446
1017,5042,21.123,2.42,2.674,3.668,2,0.10674,0.023684,0.5814
1018,5042.5,25.664,2.342,2.672,3.928,2,0.13386,0.025,0.38033
1019,5043,30.305,2.123,2.674,4.27,2,0.16332,0.023684,0.093415
1020,5043.5,27.072,1.904,2.694,4.612,2,0.14261,0.010526,0.10161
1021,5044,23.469,1.685,2.707,4.896,2,0.12055,0.0019737,0.1202
1022,5044.5,19.299,1.466,2.711,5.047,2,0.096298,-0.00065789,0.15488
1023,5045,16.436,1.246,2.709,4.83,2,0.080409,0.00065789,0.14087
1024,5045.5,16.122,1.194,2.705,4.554,2,0.078703,0.0032895,0.12643
1025,5046,14.73,1.214,2.701,4.478,2,0.071224,0.0059211,0.18261
1026,5046.5,13.347,1.273,2.701,4.425,2,0.06393,0.0059211,0.25588
1027,5047,13.409,1.356,2.705,4.293,2,0.064254,0.0032895,0.29412
1028,5047.5,14.324,1.439,2.712,4.16,2,0.069069,-0.0013158,0.30443
1029,5048,14.66,1.522,2.712,4.026,2,0.070852,-0.0013158,0.33523
1030,5048.5,14.711,1.619,2.712,3.948,2,0.071123,-0.0013158,0.3821
1031,5049,14.82,1.6,2.708,3.941,2,0.071704,0.0013158,0.37043
1032,5049.5,14.786,1.532,2.709,3.942,2,0.071523,0.00065789,0.33719
1033,5050,14.591,1.301,2.714,3.982,2,0.070485,-0.0026316,0.22627
1034,5050.5,14.369,1.275,2.72,4.021,2,0.069307,-0.0065789,0.21837
1035,5051,14.566,1.25,2.728,4.263,2,0.070352,-0.011842,0.19696
1036,5051.5,15.068,1.226,2.734,4.514,2,0.073028,-0.015789,0.16694
1037,5052,15.548,1.281,2.734,4.572,2,0.075603,-0.015789,0.17899
1038,5052.5,15.567,1.36,2.727,4.465,2,0.075705,-0.011184,0.22018
1039,5053,15.433,1.52,2.718,4.239,2,0.074984,-0.0052632,0.30746
1040,5053.5,15.321,1.707,2.712,4.139,2,0.074383,-0.0013158,0.40655
1041,5054,15.098,1.894,2.706,4.094,2,0.073188,0.0026316,0.50919
1042,5054.5,15.83,2.06,2.707,4.056,2,0.077123,0.0019737,0.56825
1043,5055,17.067,2.207,2.709,3.914,2,0.08386,0.00065789,0.60067
1044,5055.5,18.193,2.339,2.71,3.779,2,0.090089,0,0.62897
1045,5056,19.316,2.363,2.715,3.705,2,0.096395,-0.0032895,0.60149
1046,5056.5,19.705,2.34,2.717,3.731,2,0.098601,-0.0046053,0.57609
1047,5057,18.381,2.022,2.718,3.876,2,0.091138,-0.0052632,0.46154
1048,5057.5,16.834,1.86,2.719,4.047,2,0.082582,-0.0059211,0.43155
1049,5058,15.132,1.86,2.717,4.289,2,0.07337,-0.0046053,0.48748
1050,5058.5,15.051,2.184,2.716,4.231,2,0.072937,-0.0039474,0.65241
1051,5059,16.143,2.57,2.713,4.153,2,0.078817,-0.0019737,0.81111
1052,5059.5,17.079,2.956,2.71,4.064,2,0.083926,0,0.97445
1053,5060,18.447,3.42,2.709,4.034,2,0.091507,0.00065789,1.1613
1054,5060.5,20.126,3.38,2.709,4.015,2,0.101,0.00065789,1.0843
1055,5061,21.256,2.571,2.708,3.954,2,0.10751,0.0013158,0.64109
1056,5061.5,19.999,1.927,2.713,3.85,2,0.10028,-0.0019737,0.36086
1057,5062,17.817,1.34,2.718,3.833,2,0.087998,-0.0052632,0.13938
1058,5062.5,16.066,1.515,2.72,3.92,2,0.0784,-0.0065789,0.28381
1059,5063,16.789,1.94,2.717,4.135,2,0.082336,-0.0046053,0.47368
1060,5063.5,19.209,3.361,2.705,4.185,2,0.09579,0.0032895,1.1074
1061,5064,22.283,4.605,2.695,4.233,2,0.11351,0.0098684,1.6263
1062,5064.5,25.076,5.481,2.681,4.277,2,0.13026,0.019079,1.9685
1063,5065,28.664,5.54,2.675,4.342,2,0.1527,0.023026,1.8653
1064,5065.5,27.323,4.21,2.671,4.307,2,0.14418,0.025658,1.2527
1065,5066,24.188,3.101,2.673,4.14,2,0.12487,0.024342,0.81347
1066,5066.5,21.132,2.981,2.689,4.005,2,0.10679,0.013816,0.85665
1067,5067,19.51,2.982,2.691,3.955,2,0.097493,0.0125,0.91229
1068,5067.5,18.638,2.982,2.698,4.024,2,0.092576,0.0078947,0.93949
1069,5068,17.948,2.981,2.707,4.072,2,0.088725,0.0019737,0.95913
1070,5068.5,17.483,2.936,2.706,4.123,2,0.08615,0.0026316,0.95241
1071,5069,17.897,2.893,2.703,4.182,2,0.088442,0.0046053,0.91815
1072,5069.5,18.894,2.763,2.7,4.596,2,0.094014,0.0065789,0.82071
1073,5070,19.506,2.306,2.698,4.874,2,0.097471,0.0078947,0.57212
1074,5070.5,17.077,1.848,2.697,5.004,2,0.083915,0.0085526,0.42479
1075,5071,14.919,1.381,2.695,4.848,2,0.072232,0.0098684,0.26204
1076,5071.5,12.767,1.061,2.694,4.375,2,0.06091,0.010526,0.1703
1077,5072,12.46,1.032,2.692,3.901,2,0.059321,0.011842,0.166
1078,5072.5,12.291,1.015,2.691,3.688,2,0.058449,0.0125,0.16306
1079,5073,12.2,1.004,2.694,3.755,2,0.05798,0.010526,0.15938
1080,5073.5,12.082,0.992,2.709,4.086,2,0.057373,0.00065789,0.15209
1081,5074,11.976,0.98,2.728,4.397,2,0.056829,-0.011842,0.14311
1082,5074.5,11.918,0.98,2.726,4.596,2,0.056531,-0.010526,0.14555
1083,5075,12.19,1.107,2.725,4.369,2,0.057929,-0.0098684,0.20099
1084,5075.5,12.513,1.14,2.72,4.168,2,0.059595,-0.0065789,0.20914
1085,5076,13.76,1.14,2.714,4.09,2,0.066094,-0.0026316,0.17212
1086,5076.5,14.325,1.101,2.718,4.123,2,0.069074,-0.0052632,0.13342
1087,5077,14.533,1.018,2.716,4.193,2,0.070177,-0.0039474,0.085963
1088,5077.5,14.184,0.943,2.712,4.256,2,0.068329,-0.0013158,0.060871
1089,5078,14.06,0.92,2.707,4.329,2,0.067674,0.0019737,0.054944
1090,5078.5,13.865,0.901,2.706,4.308,2,0.066646,0.0026316,0.051938
1091,5079,13.2,0.877,2.707,4.276,2,0.063162,0.0019737,0.060514
1092,5079.5,12.628,1.261,2.709,4.166,2,0.06019,0.00065789,0.26969
1093,5080,14.824,1.327,2.711,4.026,2,0.071725,-0.00065789,0.23282
1094,5080.5,16.849,2.34,2.713,3.867,2,0.082664,-0.0019737,0.67303
1095,5081,19.262,3.235,2.714,3.796,2,0.096089,-0.0026316,1.0396
1096,5081.5,19.655,3.134,2.713,3.798,2,0.098317,-0.0019737,0.97611
1097,5082,17.798,2.272,2.714,4.099,2,0.087893,-0.0026316,0.60733
1098,5082.5,16.22,1.721,2.713,4.356,2,0.079235,-0.0019737,0.3841
1099,5083,15.076,1.409,2.711,4.538,2,0.073071,-0.00065789,0.26575
1100,5083.5,13.854,1.097,2.707,4.806,2,0.066588,0.0019737,0.14996
1101,5084,12.884,0.786,2.704,4.674,2,0.061517,0.0039474,0.02587
1102,5084.5,11.644,0.672,2.702,4.263,2,0.055129,0.0052632,0.0078585
1103,5085,11.424,0.682,2.701,4.134,2,0.054006,0.0059211,0.019922
1104,5085.5,11.831,0.745,2.706,4.008,2,0.056086,0.0026316,0.037303
1105,5086,12.473,0.802,2.719,3.899,2,0.059388,-0.0059211,0.041711
1106,5086.5,13.33,1.069,2.731,3.878,2,0.063841,-0.013816,0.14455
1107,5087,14.078,1.437,2.728,3.954,2,0.067769,-0.011842,0.30597
1108,5087.5,15.259,1.86,2.71,4.086,2,0.07405,0,0.4857
1109,5088,16.56,1.986,2.694,4.217,2,0.081085,0.010526,0.51175
1110,5088.5,17.472,2.105,2.696,4.293,2,0.086089,0.0092105,0.54057
1111,5089,17.216,2.127,2.704,4.295,2,0.084679,0.0039474,0.5574
1112,5089.5,17.346,2.149,2.714,4.286,2,0.085394,-0.0026316,0.56082
1113,5090,17.872,2.171,2.722,4.254,2,0.088303,-0.0078947,0.55173
1114,5090.5,19.9,2.069,2.717,4.185,2,0.099711,-0.0046053,0.43393
1115,5091,19.613,1.882,2.709,4.081,2,0.098078,0.00065789,0.35286
1116,5091.5,17.748,1.695,2.711,4.049,2,0.087616,-0.00065789,0.32148
1117,5092,14.79,1.5,2.713,4.109,2,0.071544,-0.0019737,0.31975
1118,5092.5,12.976,1.405,2.72,4.083,2,0.061995,-0.0065789,0.32724
1119,5093,12.155,1.354,2.729,4.024,2,0.057749,-0.0125,0.32426
1120,5093.5,11.965,1.393,2.728,4.102,2,0.056773,-0.011842,0.34994
1121,5094,12.492,1.484,2.723,4.198,2,0.059486,-0.0085526,0.38081
1122,5094.5,13.412,1.66,2.718,4.17,2,0.064269,-0.0052632,0.44175
1123,5095,15.173,2.732,2.698,3.807,2,0.07359,0.0078947,0.92841
1124,5095.5,18.435,4.665,2.696,3.875,2,0.09144,0.0092105,1.7885
1125,5096,21.879,5.58,2.696,4.112,2,0.11114,0.0092105,2.1277
1126,5096.5,23.519,4.488,2.697,4.333,2,0.12085,0.0085526,1.5232
1127,5097,19.514,3.245,2.704,4.429,2,0.097516,0.0039474,1.0394
1128,5097.5,13.204,2.002,2.706,4.224,2,0.063183,0.0026316,0.62322
1129,5098,11.073,1.18,2.708,4.076,2,0.052222,0.0013158,0.27732
1130,5098.5,11.994,1.675,2.707,4.199,2,0.056921,0.0019737,0.49696
1131,5099,15.37,2.308,2.707,4.379,2,0.074646,0.0019737,0.70711
1132,5099.5,18.626,3.425,2.704,4.414,2,0.092509,0.0039474,1.1594
1133,5100,21.084,4.542,2.7,4.128,2,0.10651,0.0065789,1.6352
1134,5100.5,22.793,5.246,2.691,3.741,2,0.11653,0.0125,1.9301
1135,5101,23.978,5.3,2.689,3.856,2,0.1236,0.013816,1.9153
1136,5101.5,22.963,3.932,2.688,4.121,2,0.11753,0.014474,1.268
1137,5102,20.105,2.771,2.689,4.52,2,0.10088,0.013816,0.78712
1138,5102.5,13.689,1.54,2.69,4.466,2,0.065721,0.013158,0.38225
1139,5103,8.526,1.195,2.693,4.215,2,0.039522,0.011184,0.36596
1140,5103.5,8.282,0.828,2.697,3.944,2,0.038328,0.0085526,0.18831
1141,5104,9.028,0.5,2.704,4.038,2,0.041991,0.0039474,2.58E-05
1142,5104.5,10.419,0.5,2.719,4.128,2,0.04892,-0.0059211,0.046481
1143,5105,11.046,0.5,2.724,4.235,2,0.052085,-0.0092105,0.067117
1144,5105.5,11.815,0.527,2.716,4.384,2,0.056004,-0.0039474,0.074495
1145,5106,12.64,0.576,2.706,4.339,2,0.060252,0.0026316,0.072195
1146,5106.5,13.01,0.656,2.701,4.166,2,0.062172,0.0059211,0.042073
1147,5107,12.825,0.691,2.7,4.139,2,0.061211,0.0065789,0.018476
1148,5107.5,12.427,0.672,2.706,4.152,2,0.059151,0.0026316,0.017587
1149,5108,11.749,0.619,2.716,4.164,2,0.055666,-0.0039474,0.026468
1150,5108.5,10.566,0.52,2.72,4.169,2,0.04966,-0.0065789,0.041249
1151,5109,9.256,0.422,2.715,4.338,2,0.043118,-0.0032895,0.049354
1152,5109.5,8.4,0.323,2.71,4.487,2,0.038905,0,0.071929
1153,5110,8.155,0.433,2.705,4.635,2,0.037708,0.0032895,0.0081009
1154,5110.5,8.293,0.58,2.7,4.752,2,0.038381,0.0065789,0.063001
1155,5111,8.714,0.638,2.7,4.596,2,0.040445,0.0065789,0.07962
1156,5111.5,9.547,0.58,2.701,4.549,2,0.044562,0.0059211,0.025591
1157,5112,10.34,0.608,2.709,4.498,2,0.048523,0.00065789,0.01319
1158,5112.5,11.838,0.733,2.711,4.341,2,0.056121,-0.00065789,0.029443
1159,5113,12.483,0.98,2.712,4.144,2,0.05944,-0.0013158,0.1327
1160,5113.5,13.732,0.98,2.713,4.153,2,0.065947,-0.0019737,0.093332
1161,5114,13.814,0.945,2.713,4.221,2,0.066378,-0.0019737,0.073246
1162,5114.5,13.2,0.82,2.714,4.412,2,0.063162,-0.0026316,0.029712
1163,5115,13.271,0.78,2.714,4.294,2,0.063533,-0.0026316,0.0074885
1164,5115.5,13.823,0.863,2.711,4.052,2,0.066425,-0.00065789,0.032619
1165,5116,14.432,0.962,2.71,3.772,2,0.069641,0,0.063152
1166,5116.5,14.829,1.02,2.709,3.834,2,0.071752,0.00065789,0.079818
1167,5117,14.788,1.02,2.711,3.914,2,0.071533,-0.00065789,0.080471
