"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
2198.071777,5,5,46.47220612,0.67704165,2.210199833,114.4833756,0.500999987,0.464014411,0.165722672,-0.478069076,4.293456238,4.82E-05,0.052785266,0.20329625,0.292280799,0.384760851,0.484661225,-0.333468531,-0.300162285,0.615738181,0.266863654,-41.73137573,4.747231905,2.662395205,5.884425437,15.66666607,13.11964488,0,-0.157072934,0.358622591,0.054734686,-0.274551709,0,-0.157072934,-0.078536467,-0.002963334,0.129790907,105.5105183,-1.696771319,-0.018424346,-0.098082382,2198,0.071777,0,0,1,0,0,0,0,0,1,2.96E-06,1.84E-08
2198.224121,5,5,48.4709053,0.653112531,2.210199833,114.5380096,0.455000013,0.473009616,0.173915506,-0.426978762,4.143910672,4.94E-05,0.053160156,0.197376141,0.292280799,0.360831732,0.472696665,-0.32513003,-0.341988591,0.615286735,0.28663652,-25.65748133,4.488738975,2.661125257,5.881618599,15.65172381,7.773800347,0,-0.194136868,-0.355317571,0.035876342,-0.26920038,0,-0.194136868,-0.097068434,0.002936024,0.160417199,109.7521068,-1.799095148,0.018254469,0.097177826,2198,0.224121,0,0,1,0,0,0,0,0,1,2.49E-06,1.25E-08
2198.376465,5,5,49.65519714,0.623536944,2.210199833,114.4838791,0.414000005,0.479000002,0.178770017,-0.396706152,4.0956989,4.99E-05,0.061139632,0.191812728,0.292280799,0.331256145,0.457908872,-0.319664485,-0.382999654,0.615734021,0.311075118,-8.937406373,4.214657624,2.662383496,5.884399558,15.66652826,-3.276787468,0,0.110362732,2.765069842,0,-0.184901332,0,0.110362732,0.055181366,-0.022848043,-0.091193808,-53.05114797,0.986454721,-0.141601833,-0.752614692,2198,0.376465,0,0,1,0,0,0,0,0,1,2.30E-06,8.73E-09
2198.528809,5,5,49.15599823,0.640350044,2.210199833,114.9051209,0.388000011,0.479000002,0.176723759,-0.409466565,4.759566938,5.01E-05,0.08246244,0.188167027,0.292280799,0.348069245,0.466315422,-0.319664485,-0.411168262,0.612253258,0.297182289,-17.01943046,4.364938082,2.652623207,5.862827368,15.55187193,-16.00028855,0,0.161538162,-2.76894841,-0.090574356,-0.05181763,0,0.161538162,0.080769081,0.022880092,-0.133480568,-107.6084252,1.622579139,0.141802027,0.7536829,2198,0.528809,0,0,1,0,0,0,0,0,1,1.58E-06,6.52E-09
2198.681397,4,4,46.7145462,0.664998829,2.210199833,114.4826126,0.381000012,0.463996768,0.166716044,-0.471874431,5.197609179,4.99E-05,0.10193705,0.19560616,0.292280799,0.37271803,0.478639814,-0.333485045,-0.419075011,0.615744486,0.276814756,-33.43918485,4.612524187,2.662412949,5.884464656,15.6668749,-18.26473832,0,-0.210141162,-1.194216341,-0.012314275,0.095647492,0,-0.210141162,-0.105070581,0.009867927,0.173641704,124.1078672,-2.068418559,0.061481032,0.327636329,2198,0.681397,0,0,1,0,0,0,0,0,1,1.25E-06,6.05E-09
2198.83374,4,4,43.93204117,0.632985294,2.210199833,114.3006821,0.393999994,0.461996794,0.155310325,-0.54300022,5.373885933,4.97E-05,0.111000674,0.536334391,0.292280799,0.340704495,0.462633047,-0.335361038,-0.404503785,0.617247795,0.303267854,-14.53222004,4.297415099,2.666650668,5.893830861,15.716788,-24.39932396,1.56E-06,-0.632602925,2.761113007,-0.012377596,0.168566403,-9.14E-07,-0.632602011,-0.316301919,-0.02281614,0.522725512,283.8144285,-4.501525778,-0.141848583,-0.755145371,2198,0.83374,0,0,1,0,0,0,0,0,1,2.26E-06,7.70E-09
2198.986084,4,4,40.21495056,0.536612034,2.210200071,114.7213211,0.418000013,0.45999521,0.140073662,-0.638015681,5.406290878,5.85E-05,0.111659694,3.023957732,0.29228066,0.244331374,0.414446347,-0.337246691,-0.378823705,0.613771893,0.382901949,28.70520525,3.611634656,2.656873084,5.87222108,15.60174613,-16.5871372,0.00065574,-0.032505474,-1.560544557,-0.018623127,0.08730878,-0.000383473,-0.032122001,-0.016444474,0.012561325,0.026649914,7.793299642,-0.179862253,0.081791048,0.430429673,2198,0.986084,0,0,1,0,0,0,0,0,1,9.02E-06,1.26E-08
2199.138428,4,4,37.68799973,0.53166002,2.210299969,114.4835815,0.430999994,0.456999987,0.129715481,-0.702609049,5.416572133,0.000435822,0.109270717,4.128596662,0.29222224,0.23943778,0.41194113,-0.340083812,-0.365522736,0.615685536,0.386961904,29.89246769,3.584233721,2.662390417,5.884681455,15.66731951,2.665034658,0,0.021792647,1.560544557,0.192936152,0.210318124,0,0.021792647,0.010896323,-0.012893866,-0.018005988,-4.100532687,0.121107249,-0.080048831,-0.425800824,2198,1.138428,0,0,1,0,0,0,0,0,1,1.20E-05,1.50E-08
2199.290772,4,4,38.09400177,0.534979999,2.210299969,114.7213211,0.463999987,0.488999993,0.131379717,-0.692230913,5.298002705,0.008856986,0.109078662,6.211766572,0.29222224,0.242757759,0.41360112,-0.310691147,-0.333482032,0.613721233,0.384218799,29.26777614,3.602683683,2.656873084,5.872486496,15.60245131,27.92221297,0,0.21458758,-1.54940919,0.261473643,0.274616534,0,0.21458758,0.10729379,0.012801861,-0.177301153,-82.87737537,1.29200477,0.079476721,0.422755181,2198,1.290772,0,0,1,0,0,0,0,0,1,1.66E-05,1.93E-08
2199.443359,4,4,42.35456848,0.567723274,2.210299969,114.4849014,0.510999978,0.536051273,0.148844134,-0.583323233,5.203445829,0.013924518,0.113287573,6.05608307,0.29222224,0.275501034,0.429972757,-0.270793668,-0.291579119,0.61567463,0.357164948,16.62176606,3.799826815,2.662359722,5.884613611,15.66695826,43.18963267,0,0.054057501,3.470046736,0.165267246,0.098689659,0,0.054057501,0.027028751,-0.028670964,-0.044664548,-13.79179022,0.356926578,-0.177543304,-0.943195667,2198,1.443359,0,0,1,0,0,0,0,0,1,1.56E-05,2.39E-08
