"DEPT,m","LITHOLOGY_GEOLINK,_",LITH,"GR,gAPI","NPHI,m3/m3","RHOB,g/cm3","DTC,us/ft","RDEP,ohm.m","RMED,ohm.m","Igr,m3/m3",GR_s,GR_std,RHOB_std,NPHI_std,DTC_std,"DPHI,m3/m3","deltaPHI,m3/m3","APHI,m3/m3",log10RMED,log10RDEP,M,N,"DT_m,us/ft","rho_m,g/cm3","Vp,km/s",rho_Vp,rho_Vp2,GR_grad,RHOB_grad,NPHI_grad,DTC_grad,log10RDEP_grad,log10RMED_grad,DPHI_grad,deltaPHI_grad,APHI_grad,M_grad,N_grad,DTm_grad,rhom_grad,rhoVp_grad,rhoVp2_grad,"groupTop,m","DgroupTop,m",Cromer Knoll,Hegre,Rogaland,Rotliegend,Shetland,Vestland,Viking,Zechstein,LITH_g,prob_c,prob_a
2203.139648,7,7,114.1777878,0.484339982,2.245604992,109.318512,0.772000015,0.883000016,0.995317318,2.741167447,19.68557595,0.060852256,0.027962872,13.05528619,0.271576028,0.212763954,0.377958005,-0.054039289,-0.112382691,0.639701097,0.413983583,34.47669934,3.415554723,2.788182758,6.261157119,17.45725032,-44.58271817,0.03149998,-0.073785101,25.53858167,-0.196827399,0.101401714,-0.018421041,-0.05536406,-0.046103071,-0.220356568,0.048579708,70.10587457,-0.278471723,-1.327556922,-7.511988667,2203,0.139648,0,0,1,0,0,0,0,0,1,4.97E-06,4.29E-09
2203.292236,7,7,107.375,0.473081261,2.250411511,113.2153931,0.800000012,0.824000001,0.932882365,2.482713154,18.91717285,0.062959433,0.029539593,13.8533922,0.268765198,0.204316063,0.37092323,-0.084072788,-0.096910006,0.606077329,0.421396264,45.17401453,3.37306328,2.692213328,6.058587864,16.311011,-58.25631466,0.075498799,-0.076789536,12.64486097,-0.003461703,0.242399816,-0.044151344,-0.032638191,-0.06047044,-0.136464779,0.035640027,43.98150148,-0.198151183,-0.465495466,-3.023520524,2203,0.292236,0,0,1,0,0,0,0,0,1,7.68E-06,1.03E-08
2203.44458,7,7,98.5,0.461382836,2.2619133,115.1417618,0.870999992,0.823000014,0.851428964,2.145530529,18.18487171,0.064686743,0.03286444,14.34720952,0.262039006,0.19934383,0.361710921,-0.084600157,-0.059981849,0.585287739,0.426825808,51.87433239,3.342876136,2.6471715,5.987672422,15.85039578,-82.73904689,0.157043198,-0.070239609,-63.19791328,0.065064939,0.192969546,-0.091838128,0.021598519,-0.081038868,0.420009147,0.002496053,-97.5141624,-0.013688809,4.039989145,21.164034,2203,0.44458,0,0,1,0,0,0,0,0,1,1.67E-05,3.94E-08
2203.596924,6,6,85.89520264,0.450682253,2.285837889,105.5139389,0.931999981,0.842000008,0.735744049,1.66664392,17.64581906,0.066150361,0.032958307,14.08241471,0.248048018,0.202634235,0.349365136,-0.074687904,-0.030584096,0.649273612,0.427206067,37.01863483,3.340790728,2.88871777,6.603140528,19.07460938,6.420963018,0.177554108,0.009175012,-111.1010296,-0.003387655,0.220642455,-0.103832812,0.113007823,-0.0473289,0.758427003,-0.064763526,-205.3136638,0.363248092,8.892073056,54.51633062,2203,0.596924,0,0,1,0,0,0,0,0,1,3.85E-05,4.73E-07
2203.749268,6,6,86.87339783,0.452080011,2.312887192,88.58836365,1.00699997,0.841000021,0.744721776,1.703807911,17.46292326,0.066988608,0.032151314,13.66970862,0.232229712,0.219850299,0.342154862,-0.075203993,0.003029458,0.764815416,0.417339732,5.740330037,3.396129395,3.440632355,7.957794506,27.37984525,-45.04546773,0.160017072,-0.070419673,-51.59276306,0.22443048,0.055974027,-0.093577235,0.023157563,-0.081998454,0.294281736,0.002720541,-69.25020222,-0.015604293,5.690795173,38.99052262,2203,0.749268,0,0,1,0,0,0,0,0,1,5.05E-05,8.58E-07
2203.901856,16,6,80,0.441334814,2.337303877,80.71592712,1.02699995,0.910000026,0.681638775,1.442670973,17.5374058,0.067054179,0.031371996,13.76689941,0.217950949,0.223383865,0.329642882,-0.040958595,0.011570422,0.809719277,0.417754854,-4.826419819,3.393748368,3.776206272,8.82614156,33.32933112,-81.63812226,-0.027329802,-0.062394472,1.184000249,0.764758325,-0.073100337,0.01598234,-0.078376812,-0.023206066,0.007718216,0.055366734,23.36921085,-0.31097435,-0.232152482,-1.362509891,2203,0.901856,0,0,1,0,0,0,0,0,1,9.15E-05,1.37E-06
2204.054199,16,6,67.56300354,0.431829453,2.333140373,80.89630127,1.001000047,1.190000057,0.567493911,0.970159524,17.77464815,0.065972043,0.030438177,13.76757606,0.220385747,0.211443706,0.3261076,0.075546982,0.000434098,0.810895093,0.426189589,-1.26628413,3.346373602,3.76778648,8.790774754,33.12176227,-56.73445715,-0.437607264,-0.247394646,30.62860559,0.977958386,-0.122193816,0.255910681,-0.503305327,0.004258017,0.038348632,0.342603533,128.2466448,-1.680401646,-4.705711042,-28.61974987,2203,1.054199,0,0,1,0,0,0,0,0,1,0.000248218,1.14E-06
2204.206543,16,6,58.9198494,0.394140363,2.266473532,85.56238556,0.958999991,1.677000046,0.488168356,0.641785282,18.28447186,0.064131135,0.029761708,13.63178236,0.259372204,0.134768159,0.326756283,0.224533075,-0.018181397,0.816737277,0.478383181,18.27132272,3.090374494,3.562312905,8.073887911,28.7617151,-33.26506964,-0.48618961,0.083492825,33.12870162,-0.609898776,-0.099824193,0.28432141,-0.200828584,0.183907118,0.055184385,0.12503474,31.82061871,-0.525438066,-4.587474001,-25.94765829,2203,1.206543,0,0,1,0,0,0,0,0,1,0.001383409,3.24E-07
2204.358887,6,6,53.85211563,0.406859994,2.192405462,90.60934448,0.925999999,1.353999972,0.441657465,0.44924987,18.89385914,0.063256149,0.029074475,13.30442478,0.302686864,0.10417313,0.354773429,0.131618655,-0.033389014,0.825144287,0.497431474,23.11900306,3.010327157,3.363891351,7.375013772,24.80874504,40.29052381,-0.247508107,0.09977432,55.11784829,-0.924460274,-0.052821985,0.144741583,-0.044967263,0.122257951,-0.300466664,0.020216524,66.73216163,-0.081200614,-4.867728196,-28.79706155,2203,1.358887,0,0,1,0,0,0,0,0,1,0.00224485,1.06E-07
2204.511231,6,6,59.99013519,0.422060013,2.154699087,99.00621796,0.90899998,0.978999972,0.497991276,0.682448017,19.54940606,0.064697287,0.028775333,12.98404516,0.324737376,0.097322637,0.373398695,-0.009217321,-0.041436126,0.779369994,0.50051134,33.28524749,2.997956731,3.078594421,6.633444588,20.4216855,29.96892494,0.02576578,0.373544365,102.5234983,-0.720697649,-0.034652598,-0.015067707,0.388612072,0.179238329,-0.902199588,-0.333532039,85.14792877,1.482106065,-5.863329314,-33.84951015,2203,1.511231,0,0,1,0,0,0,0,0,1,0.001084145,6.41E-08
