TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1598.17,1598.99,9.01072,94.7698,-0.719603,12.3691,10.4442,73.0211,2.39871,0.41556,silty mudstone
1598.99,1600.32,8.81603,91.2209,1.32426,17.0524,15.153,72.8512,2.37984,0.456149,siltstone
1600.32,1601.01,9.96198,170.386,2.24288,7.28454,7.40448,79.2461,2.38361,0.467057,mudstone
1601.01,1601.52,9.70922,140.652,2.2877,8.89587,9.50244,81.3714,2.33959,0.468676,muddy siltstone
1601.52,1602.66,9.69043,118.168,2.2178,5.11178,5.83588,79.607,2.37733,0.638638,mudstone
1602.66,1603.23,9.04488,98.4331,1.78174,17.5948,16.4426,64.8851,2.47292,0.503791,siltstone
1603.23,1604.05,9.04488,135.456,1.01758,12.2581,12.0773,71.5687,2.43016,0.512554,silty mudstone
1604.05,1605.06,9.03976,89.9422,1.42996,13.9773,14.0987,73.4253,2.36852,0.49824,siltstone
1605.06,1606.52,8.97315,106.197,1.62755,9.97749,9.30149,73.1655,2.44273,0.516756,mudstone
1606.52,1609.11,8.69307,95.0675,-0.727213,14.3214,12.7491,69.912,2.38739,0.312302,silty mudstone
1609.11,1611.08,8.16365,74.4659,0.363918,24.7491,22.5116,72.9234,2.31569,0.502923,siltstone
1611.08,1613.1,9.05,112.328,1.22025,8.62784,7.97733,72.9345,2.44902,0.154785,mudstone
1613.1,1615.13,9.05,96.4446,0.631134,12.883,11.353,70.5382,2.4138,0.148618,siltstone
1615.13,1616.14,8.7665,94.007,-2.05258,12.404,11.11,71.4854,2.34085,0.191445,silty mudstone
1616.14,1617.28,8.11583,80.4778,-2.35644,15.2936,14.0148,73.3676,2.30563,0.0696439,siltstone
1617.28,1618.04,8.00311,84.8403,-1.86203,15.0319,14.0103,73.9561,2.31443,0.425444,silty mudstone
1618.04,1618.92,8.22513,91.973,-0.430964,16.5481,15.4784,72.7235,2.32575,0.397841,siltstone
1618.92,1619.62,8.55815,158.794,-0.54907,11.7601,11.038,72.7824,2.3899,0.114833,silty mudstone
1619.62,1620.32,8.3293,161.817,-0.567955,14.4293,13.2275,74.2626,2.35846,0.190383,siltstone
1620.32,1621.01,8.60085,161.468,-0.0498714,13.9662,13.1525,70.4261,2.37607,0.625839,silty mudstone
1621.01,1621.58,8.65208,133.669,0.706675,18.6432,17.2779,71.8407,2.36475,0.450134,siltstone
1621.58,1622.53,8.96632,167.609,1.27296,13.0669,12.2557,71.682,2.41883,0.273807,silty mudstone
1622.53,1623.04,9.8356,124.768,2.08644,16.8003,15.042,70.4205,2.43896,0.279165,siltstone
1623.04,1624.56,11.1199,111.031,1.44856,7.75081,7.44497,75.3852,2.32575,0.256751,mudstone
1624.56,1625,9.51453,82.6824,2.02246,15.2254,14.7481,71.23,2.31443,0.386612,siltstone
1625,1626.01,9.56918,105.845,1.00264,10.2598,9.75287,74.2192,2.38487,0.702282,mudstone
1626.01,1627.53,8.92021,69.8629,0.525431,28.5855,28.0062,64.6009,2.46034,0.845328,siltstone
1627.53,1628.35,9.15076,96.3768,2.01034,10.8704,12.4342,73.9294,2.40248,0.567298,mudstone
1628.35,1628.91,9.25494,94.2337,2.48248,13.2065,15.5384,72.3204,2.36852,0.614768,siltstone
1628.91,1630.05,9.50599,128.287,1.58499,9.14645,10.4292,74.8677,2.50185,0.599395,mudstone
1630.05,1631.82,9.06367,109.249,0.9753,16.1548,15.9553,68.1397,2.4528,0.581146,siltstone
1631.82,1635.04,9.2242,103.963,1.41897,11.5745,9.61191,73.9661,2.41632,0.511676,silty mudstone
1635.04,1637.63,9.12344,113.202,1.15345,8.03787,6.82113,77.9291,2.4377,0.495412,mudstone
1637.63,1638.32,8.70502,96.8811,0.165762,24.4557,21.7738,68.8537,2.39997,0.472597,siltstone
1638.32,1639.27,8.60597,99.4713,-2.92131,11.454,11.05,73.2099,2.45909,0.398159,mudstone
1639.27,1640.03,8.90142,72.6946,0.454679,22.8301,24.0037,70.7537,2.38865,0.379391,siltstone
1640.03,1641.48,9.18834,116.031,1.0982,7.24647,8.03731,84.0408,2.405,0.443204,mudstone
1641.48,1642.49,9.05171,90.3014,1.7699,60.7313,67.5315,58.4059,2.57481,0.38258,mudstone
1642.49,1643.56,9.27031,145.491,0.840282,8.52951,10.1563,80.9561,2.43141,0.371153,mudstone
1643.56,1644.07,8.8741,93.8937,-0.918041,38.2836,34.522,64.2111,2.42387,0.261405,siltstone
1644.07,1644.57,8.57523,87.5756,-0.0681934,16.1992,17.5868,71.8885,2.366,-0.111877,mudstone
