TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1733.02,1733.84,9.03502,89.4928,-12.7669,37.2924,23.7891,68.8371,2.55573,0.306892,siltstone
1733.84,1735.56,8.52679,101.727,-17.4394,14.3937,13.899,72.6746,2.31202,0.179524,siltstone
1735.56,1736.51,9.2691,112.436,-17.8005,8.14384,7.56763,77.3627,2.46199,0.201464,silty mudstone
1736.51,1737.4,9.32763,97.201,-19.9687,14.5511,15.4403,73.0822,2.35264,0.222612,siltstone
1737.4,1737.98,10.1161,128.14,-17.5928,4.7083,5.38696,81.5789,2.52917,0.251574,mudstone
1737.98,1738.8,9.10278,103.092,-14.3849,17.2216,15.5151,71.0014,2.49324,0.267458,siltstone
1738.8,1739.5,8.97957,98.1995,-17.807,11.0708,12.5943,71.1094,2.38857,0.243927,mudstone
1739.5,1740.01,9.06582,100.316,-17.9212,14.2459,15.2541,73.2085,2.30734,0.227034,siltstone
1740.01,1740.46,9.12742,94.6434,-19.002,11.2078,14.4972,74.5554,2.30577,0.253604,mudstone
1740.46,1741.03,9.63564,96.7449,-18.081,16.694,16.3269,71.5342,2.46043,0.268138,siltstone
1741.03,1741.73,9.93441,105.58,-16.1009,10.1281,10.7875,71.2603,2.5073,0.335962,mudstone
1741.73,1742.49,8.99805,83.6397,-17.5982,50.1434,70.2576,61.2188,2.47449,0.224366,siltstone
1742.49,1743.51,9.0843,101.899,-17.5906,16.0837,18.9333,69.4319,2.38076,0.145522,silty mudstone
1743.51,1744.53,9.28142,99.3671,-13.8282,10.0834,11.7535,76.3238,2.45106,0.251413,mudstone
1744.53,1745.04,9.34611,91.5636,-11.1836,25.2958,19.9085,71.2581,2.4245,0.158394,muddy siltstone
1745.04,1745.99,9.20134,95.2399,-10.7878,12.4528,13.0735,71.4518,2.38388,0.19307,silty mudstone
1745.99,1747.2,9.18594,109.672,-9.74719,7.57961,7.36925,78.6432,2.42294,0.257629,mudstone
1747.2,1748.66,9.13974,95.9177,-13.9043,13.5976,12.3196,74.917,2.34327,0.310664,muddy siltstone
1748.66,1749.11,9.19826,98.7247,-16.0737,10.9935,10.2702,74.7501,2.40575,0.296139,silty mudstone
1749.11,1749.81,9.2537,96.799,-14.9656,17.7343,15.9302,68.499,2.48855,0.308183,siltstone
1749.81,1751.46,9.76501,126.313,-10.7628,5.35933,6.78936,81.1531,2.54479,0.383301,mudstone
1751.46,1752.16,9.0843,105.309,-10.5888,71.6247,83.7704,61.2541,2.62134,0.438514,siltstone
1752.16,1752.99,9.01345,123.709,-10.9303,20.6694,16.7649,66.3144,2.52292,0.314048,mudstone
1752.99,1754.58,9.11202,91.2946,-13.3824,18.5142,18.8235,69.924,2.39013,0.282293,siltstone
1754.58,1755.98,9.33687,123.815,-10.7813,5.87608,6.49942,82.9665,2.48855,0.24586,silty mudstone
1755.98,1757.38,9.74036,123.9,-9.31985,10.8632,6.66576,85.7331,2.50417,0.302233,mudstone
1757.38,1758.97,8.41591,83.4774,-18.2409,53.7228,48.6539,65.3045,2.3417,0.226648,siltstone
1758.97,1759.99,9.06582,113.482,-15.2831,9.94231,9.52702,77.7895,2.40107,0.206435,silty mudstone
1759.99,1761.01,8.73316,93.7109,-14.8841,17.1769,15.451,72.8158,2.31827,0.178017,siltstone
1761.01,1761.51,9.46315,106.07,-15.2353,8.47614,9.33169,75.6734,2.43544,0.175616,mudstone
1761.51,1763.49,9.76192,104.672,-12.3417,10.573,10.9172,72.8051,2.49011,0.201985,silty mudstone
1763.49,1765.97,10.3625,121.846,-9.84615,4.41805,5.96227,85.5844,2.53698,0.26044,mudstone
1765.97,1766.98,8.727,96.3136,-8.72939,53.2372,54.8876,60.1339,2.56666,0.317599,siltstone
1766.98,1769.02,8.7116,112.527,-12.7332,13.797,16.5619,72.1739,2.40419,0.409823,mudstone
1769.02,1769.72,8.61612,97.7675,-13.6749,26.8813,31.3673,65.037,2.53386,0.232011,siltstone
1769.72,1770.23,8.60688,128.079,-13.3802,19.9478,23.1436,65.1258,2.63228,0.218776,mudstone
