TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1516.25,1517.25,8.94274,106.219,-15.5255,8.60769,9.573,109.153,2.29082,0.649498,mudstone
1517.25,1518.25,9.40885,112.517,-15.9733,4.49761,6.0134,106.283,2.33535,0.642896,mudstone
1518.25,1519.25,8.97946,107.813,-15.4476,16.6708,17.8214,116.756,2.24522,0.62422,oil shale
1519.25,1519.75,9.40462,103.768,-15.5476,6.76923,7.70798,113.288,2.19433,0.606169,mudstone
1519.75,1520.5,8.96251,115.34,-15.7725,6.2749,6.94099,108.704,2.33959,0.582814,mudstone
1520.5,1523.2,10.5643,122.474,-15.7109,3.63459,4.29096,111.108,2.28657,0.562032,mudstone
1523.2,1523.75,8.92014,79.1056,-16.4611,26.4103,21.4482,70.3571,2.48061,0.538468,siltstone
1523.75,1524.5,8.90884,92.2269,-17.115,12.1209,11.5757,77.7963,2.38731,0.517524,silty mudstone
1524.5,1525,8.8481,84.6286,-17.0675,18.3704,17.5346,74.8831,2.36504,0.500533,siltstone
1525,1525.5,8.78878,83.5676,-17.1696,12.6979,12.9884,77.7997,2.36822,0.484101,silty mudstone
1525.5,1526,8.83115,88.6414,-16.7959,12.2416,12.7704,77.5123,2.42654,0.47075,siltstone
1526,1527.25,8.90602,130.704,-16.3511,7.34953,8.88631,109.26,2.32687,0.463344,mudstone
1527.25,1528,8.77183,88.0651,-16.661,10.6164,10.7005,77.8768,2.39685,0.462205,muddy siltstone
1528,1529.25,8.53595,87.7397,-17.8606,14.3744,13.8176,77.8634,2.33111,0.466638,siltstone
1529.25,1531,8.75347,95.4445,-16.9526,10.3519,9.40419,78.0547,2.37988,0.474374,muddy siltstone
1531,1531.75,9.62496,110.502,-16.1995,6.86016,6.50997,83.0749,2.41593,0.488609,mudstone
1531.75,1532.25,9.35518,95.182,-16.4469,10.9521,8.72734,77.2975,2.43714,0.512627,muddy siltstone
1532.25,1532.75,8.95969,107.586,-16.3057,9.49385,8.4471,77.415,2.39897,0.534958,silty mudstone
1532.75,1533.25,8.93144,104.128,-15.9879,10.1948,9.78441,77.9048,2.37882,0.558703,muddy siltstone
1533.25,1534.2,8.87494,111.279,-16,8.06541,7.73911,79.8753,2.38094,0.582196,mudstone
1534.2,1534.75,8.74358,76.3223,-17.0775,18.1092,14.9026,71.2227,2.42442,0.60423,siltstone
1534.75,1535.75,8.74076,101.985,-17.4074,10.4032,9.34355,79.0656,2.37458,0.615119,muddy siltstone
1535.75,1537,8.63482,87.4807,-18.2359,11.8151,10.6186,80.1728,2.30354,0.619196,siltstone
1537,1537.5,8.69273,94.4854,-17.9822,8.70358,8.48315,79.3061,2.33535,0.624645,muddy siltstone
1537.5,1539,8.74499,81.3973,-17.5665,12.9096,12.518,73.881,2.36398,0.626968,siltstone
1539,1540,9.35377,98.6678,-15.875,5.45652,5.81673,84.8475,2.36716,0.625674,mudstone
1540,1540.5,8.94133,75.9567,-16.3878,15.3862,12.9622,76.1143,2.30248,0.619543,siltstone
1540.5,1541.25,9.03737,89.7564,-16.7331,9.96835,9.27145,81.4757,2.34489,0.610497,silty mudstone
1541.25,1542,9.00348,86.611,-16.3544,13.7643,12.0886,78.2168,2.39261,0.596813,siltstone
1542,1545.75,11.368,116.5,-15.134,2.74346,2.99298,106.265,2.17524,0.568598,mudstone
1545.75,1547.5,9.00348,117.322,-15.3356,12.7789,14.4175,114.781,2.3046,0.539834,siltstone
1547.5,1548.5,10.6617,118.322,-15.1211,4.88448,6.59027,123.681,1.98862,0.526644,mudstone
1548.5,1549.25,9.81141,111.475,-15.1898,10.6991,12.6999,127.257,2.02361,0.514119,siltstone
1549.25,1550.25,10.7662,118.146,-15.3223,3.6131,4.70887,109.545,2.16146,0.491904,mudstone
1550.25,1552,9.11647,118.272,-15.4868,8.44236,7.30318,84.4337,2.3608,0.476011,silty mudstone
1552,1552.75,9.35518,114.492,-15.6251,8.0373,6.62961,79.8395,2.33641,0.480289,mudstone
1552.75,1553,9.64332,110.165,-15.4164,12.9707,9.60905,74.656,2.34277,0.489594,muddy siltstone
1553,1553.75,10.0953,114.563,-15.4181,10.3354,8.26191,74.0868,2.26855,0.514914,silty mudstone
1553.75,1554.25,9.05574,90.9549,-15.6251,18.0943,13.5505,73.0948,2.3714,0.499773,siltstone
1554.25,1555.25,9.67722,111.45,-15.4106,5.60531,4.69084,91.742,2.23038,0.487384,mudstone
1555.25,1556,8.84669,105.525,-15.2981,8.59116,7.58342,82.3983,2.39685,0.46685,muddy siltstone
1556,1557,8.84669,103.245,-15.3843,6.29143,6.22809,82.5627,2.4223,0.456603,silty mudstone
1557,1561.75,8.85517,103.779,-16.9709,16.2194,14.465,73.5634,2.39367,0.620082,siltstone
1561.75,1562.75,8.89754,117.222,-16.1687,7.70499,9.15345,81.7083,2.43184,0.807741,mudstone
1562.75,1563.25,8.882,124.908,-15.4939,13.8751,13.0638,72.5972,2.54105,0.743819,siltstone
1563.25,1564,8.84245,176.862,-15.5409,7.57934,8.0423,81.951,2.49546,0.408242,mudstone
1564,1565.25,8.83539,124.298,-15.6763,9.32852,10.2089,79.4761,2.44774,0.631872,silty mudstone
1565.25,1566,8.84245,109.767,-15.91,8.17783,8.82076,79.7814,2.43184,0.43909,mudstone
1566,1566.5,8.81985,105.465,-15.6976,13.2352,11.9116,71.4699,2.51773,0.594937,silty mudstone
1566.5,1567.25,8.80149,151.459,-15.7521,6.23191,6.87052,83.8432,2.44668,0.782237,mudstone
1567.25,1568,8.79725,132.36,-15.6851,11.3885,10.9283,79.8574,2.42548,0.722669,muddy siltstone
1568,1568.75,8.75629,100.049,-16.1674,12.4565,11.6396,74.3216,2.38837,0.451462,silty mudstone
1568.75,1569.5,8.70403,85.0939,-17.0188,18.8465,16.1776,75.2264,2.33323,0.407176,siltstone
1569.5,1570.75,8.79584,109.83,-16.7989,13.9478,12.2279,74.0298,2.39473,0.477142,silty mudstone
1570.75,1572.5,8.66448,67.6836,-19.4417,28.0438,24.6062,77.727,2.23886,0.420153,siltstone
1572.5,1573.25,8.81844,115.522,-18.5937,12.769,13.0441,74.5699,2.33747,0.408718,silty mudstone
1573.25,1575,8.9159,105.215,-17.7198,20.265,20.0043,68.3665,2.41806,0.40116,siltstone
1575,1576.5,8.90602,134.978,-16.2832,8.36796,9.36814,80.4088,2.40427,0.432162,mudstone
1576.5,1577.25,8.73228,75.1924,-16.908,37.8395,37.7089,75.6435,2.3046,0.308319,siltstone
1577.25,1577.75,8.97523,102.414,-16.501,10.2593,12.1231,77.8959,2.4223,0.332654,mudstone
1577.75,1578.25,8.95969,107.733,-15.8438,12.4169,12.5049,73.3699,2.51667,0.338717,silty mudstone
1578.25,1578.75,8.93709,122.009,-15.7238,11.8217,12.0673,73.1675,2.45517,0.477527,mudstone
1578.75,1579.25,8.9046,103.885,-15.6247,20.3907,19.5995,69.4256,2.41381,0.505568,siltstone
1579.25,1580,8.84387,107.654,-15.4472,12.3656,11.8018,72.6989,2.43608,0.633116,silty mudstone
1580,1581,8.83398,86.6144,-16.489,17.8529,16.33,73.6182,2.34701,0.562636,siltstone
1581,1581.75,9.00206,138.812,-15.8392,7.33465,7.0131,79.107,2.44032,0.75508,mudstone
1581.75,1582.5,8.81279,112.152,-15.9796,18.8085,15.7318,75.9376,2.37034,0.629647,siltstone
1582.5,1583.75,8.80573,84.8166,-17.1104,15.0506,13.0965,73.4684,2.34595,0.521643,muddy siltstone
1583.75,1584.35,8.92861,125.751,-16.3124,7.29828,6.71155,78.1251,2.39473,0.581817,mudstone
1584.35,1585.75,8.80432,101.166,-16.037,14.9977,12.5164,74.2579,2.37458,0.568976,siltstone
1585.75,1586.25,8.82974,103.044,-16.1853,11.6977,10.0581,74.2747,2.4223,0.492831,muddy siltstone
1586.25,1587,8.71251,90.649,-16.6468,13.2319,11.3905,74.1013,2.41593,0.572685,siltstone
1587,1587.75,8.84952,103.398,-16.324,11.0066,9.94338,75.7688,2.37776,0.468243,muddy siltstone
1587.75,1589,8.9159,120.166,-16.1066,12.025,11.3905,76.7854,2.36716,0.490349,siltstone
1589,1589.5,9.02466,118.386,-15.6018,7.39913,8.17177,79.7109,2.34595,0.489834,mudstone
1589.5,1590,9.00771,92.6371,-15.3997,13.2865,13.0031,71.0908,2.44774,0.505459,silty mudstone
1590,1590.5,8.99359,98.9714,-15.2615,8.59942,9.71394,75.4031,2.4223,0.49046,mudstone
1590.5,1591,9.04161,82.9454,-15.3743,19.3227,20.0207,68.6617,2.47849,0.511299,siltstone
1591,1591.75,8.98653,95.4181,-15.109,10.5007,11.3757,74.2109,2.4276,0.538591,mudstone
1591.75,1592,9.03737,103.917,-15.1777,16.2046,15.5827,72.0995,2.45517,0.538779,silty mudstone
1592,1592.6,9.06562,115.653,-15.4664,10.8578,11.0693,76.848,2.40851,0.560147,mudstone
1592.6,1593.25,9.04726,86.2237,-15.5239,20.1923,18.5572,70.8022,2.41806,0.562831,siltstone
1593.25,1594,9.07269,98.6953,-15.2331,10.2643,10.7628,78.9784,2.27491,0.540757,mudstone
1594,1594.45,9.02466,83.3659,-15.2669,15.6457,16.0825,76.0797,2.24522,0.551979,muddy siltstone
1594.45,1595,9.02608,108.832,-15.2352,6.9048,7.34087,84.475,1.97802,0.54572,mudstone
1595,1596.5,9.00771,104.333,-15.493,13.6899,12.9064,74.2814,2.39049,0.460036,silty mudstone
1596.5,1597.75,9.00065,111.735,-15.0474,7.43551,8.37335,79.7691,2.25476,0.492147,mudstone
1597.75,1598.5,8.95969,78.8122,-15.8475,34.5611,36.0078,63.4279,2.50818,0.486485,mudstone
1598.5,1599,8.94133,108.373,-15.4731,10.3618,12.6917,73.7781,2.42866,0.471093,mudstone
1599,1599.5,8.8142,88.088,-15.3606,25.9788,24.8062,64.9399,2.54636,0.615828,muddy siltstone
1599.5,1600.25,8.62776,94.5472,-16.292,19.1788,18.8686,71.5079,2.40957,0.535569,silty mudstone
1600.25,1601.25,8.55431,83.1241,-17.1471,31.3933,33.6052,74.0275,2.31944,0.439015,siltstone
1601.25,1602,9.38343,121.609,-15.0115,4.85472,6.69844,85.5978,2.02467,0.448607,mudstone
1602,1604,8.93285,88.8408,-15.2623,21.9745,21.4629,68.5868,2.45411,0.545938,siltstone
1604,1604.75,8.93285,131.308,-15.2277,6.11287,7.54409,81.5841,2.34171,0.626114,mudstone
1604.75,1605.5,8.99641,94.3582,-15.1848,15.6259,16.2087,71.6332,2.40109,0.54455,siltstone
1605.5,1606.25,9.01195,108.974,-15.3927,10.547,11.5986,74.9681,2.40109,0.528407,silty mudstone
1606.25,1606.75,9.04726,115.913,-15.386,11.4745,12.3459,74.2848,2.34171,0.499867,muddy siltstone
1606.75,1608.25,9.04161,145.381,-14.5967,6.49478,7.2196,81.7429,2.44138,0.568578,mudstone
1608.25,1609,8.98794,137.455,-14.9899,13.1542,11.3249,72.5524,2.45941,0.539968,muddy siltstone
1609,1609.75,8.99218,132.79,-14.7037,7.31151,6.75416,79.0366,2.45093,0.507057,mudstone
1609.75,1611.5,8.98511,104.522,-14.8483,10.6958,8.8224,75.8336,2.43502,0.509499,muddy siltstone
1611.5,1612.75,9.24077,119.344,-14.4663,4.86629,4.21721,91.137,2.294,0.514813,mudstone
1612.75,1613.5,9.04161,92.0206,-14.7887,11.2761,9.47139,76.6288,2.42018,0.512761,muddy siltstone
1613.5,1614,9.02466,105.024,-14.922,8.63745,7.71945,75.8739,2.45835,0.74903,silty mudstone
1614,1614.75,8.99076,97.499,-15.0411,11.3687,9.52711,75.6827,2.45093,0.76769,muddy siltstone
1614.75,1615.5,8.96251,116.575,-14.8753,7.19909,6.45916,76.8882,2.48168,0.743583,mudstone
1615.5,1616.4,8.97664,102.438,-15.2215,12.1342,10.4924,71.3178,2.46365,0.638456,muddy siltstone
1616.4,1618.25,9.00206,90.9217,-15.9779,14.6951,13.1293,70.923,2.4223,0.643231,siltstone
1618.25,1619.25,8.90319,110.888,-15.5101,9.3186,9.3583,75.3997,2.44987,0.486845,mudstone
1619.25,1620,8.73228,80.5299,-16.6018,28.4554,27.3694,69.6269,2.36292,0.53195,siltstone
1620,1620.75,9.00065,152.356,-16.1687,9.65588,10.4268,80.8427,2.41593,0.557743,mudstone
1620.75,1621.75,9.04444,126.109,-15.4302,12.4169,12.7032,76.4823,2.42124,0.560899,siltstone
1621.75,1622.75,9.04444,121.401,-14.9657,5.68136,6.39689,83.0917,2.45729,0.534214,mudstone
1622.75,1632,8.60375,82.8056,-18.8332,21.6455,22.243,72.359,2.3046,0.573932,siltstone
1632,1634,8.73652,94.412,-17.7365,14.8538,15.0435,70.3214,2.36822,0.576054,muddy siltstone
1634,1636.25,8.60375,68.4341,-18.989,25.6283,24.6702,68.1842,2.28763,0.497,siltstone
1636.25,1637.25,8.98511,98.5119,-15.5547,15.0324,13.9684,69.7846,2.52197,0.493689,mudstone
1637.25,1641.25,8.93003,103.688,-15.3369,12.1259,10.9414,71.2529,2.44668,0.472847,silty mudstone
1641.25,1642,8.74076,87.5953,-16.4906,22.7433,19.8027,73.0333,2.33959,0.543885,siltstone
1642,1644,8.9046,91.2449,-16.6206,15.9169,14.6321,73.1821,2.3608,0.567271,siltstone
1644,1645,8.87635,99.031,-17.1092,21.9712,20.6041,71.5325,2.38094,0.530455,siltstone
1645,1646.75,8.99783,135.612,-15.2673,6.28151,7.77845,80.222,2.47849,0.507938,mudstone
1646.75,1647.5,8.94133,118.893,-14.5013,21.1016,19.652,65.6064,2.51667,0.476154,siltstone
1647.5,1648.5,8.85517,121.34,-14.3992,9.38639,9.76966,75.0351,2.43396,0.434454,silty mudstone
1648.5,1649.5,8.70121,77.9666,-16.0466,20.1758,18.3425,76.0036,2.31838,0.560104,siltstone
1649.5,1650.5,8.89613,107.787,-14.8208,11.82,10.3236,75.1447,2.41806,0.556607,mudstone
1650.5,1653,8.67578,89.4825,-16.1728,16.5765,13.9455,74.4189,2.38306,0.539444,siltstone
1653,1653.6,9.02042,120.534,-15.4335,6.71302,6.45589,82.0113,2.44987,0.647248,mudstone
1653.6,1654.5,8.93568,91.7135,-15.865,14.4471,12.9376,77.0627,2.40957,0.554881,siltstone
1654.5,1655.5,8.77183,112.824,-15.1198,8.12493,8.03575,79.1439,2.46471,0.498585,mudstone
1655.5,1657,8.75912,70.6353,-17.0092,26.4533,24.6915,73.5265,2.31732,0.531786,siltstone
1657,1658.25,8.99218,117.367,-14.8533,5.39204,6.99015,81.3661,2.48804,0.518561,mudstone
1658.25,1659,8.93568,68.0549,-14.0931,154.435,166.23,54.8603,2.61952,0.519895,mudstone
1659,1659.75,8.93991,126.061,-13.9965,19.4698,24.6718,79.2703,2.52939,0.570031,mudstone
1659.75,1660.5,8.87777,111.373,-14.4288,11.8746,12.754,75.2275,2.48061,0.540477,muddy siltstone
1660.5,1660.59,8.8368,98.1452,-15.0611,12.316,13.3309,75.5194,2.40639,0.469036,mudstone
1660.59,1661.25,8.87353,97.083,-15.2719,10.5983,11.7478,75.7084,2.40957,0.530128,mudstone
1661.25,1662,8.81844,83.8449,-16.1812,23.3005,22.4282,70.2833,2.41275,0.484437,siltstone
1662,1662.5,8.89048,104.229,-15.7975,13.971,13.3424,72.3288,2.4329,0.523881,mudstone
1662.5,1663,8.8933,98.4031,-15.8146,18.2596,15.3205,71.4844,2.43502,0.487196,muddy siltstone
1663,1664.75,8.83115,107.789,-15.0986,12.6583,10.8218,73.7468,2.42972,0.490474,mudstone
1664.75,1665.25,8.68991,98.0456,-15.7021,16.3434,13.3522,75.7073,2.35974,0.497281,silty mudstone
1665.25,1665.75,8.72381,107.837,-16.0883,13.1096,10.9185,75.8806,2.39791,0.510304,mudstone
1665.75,1666.5,8.71816,86.0724,-16.3349,19.7773,16.076,76.1792,2.32581,0.468747,muddy siltstone
1666.5,1667,8.79019,107.961,-15.4935,12.4169,10.7448,74.5386,2.43396,0.519801,mudstone
1667,1667.5,8.76618,91.0764,-16.0033,16.2938,13.7832,76.1345,2.34171,0.536681,silty mudstone
1667.5,1668.5,8.81138,103.281,-16.6785,14.2107,12.6524,74.769,2.37988,0.53463,mudstone
1668.5,1669.75,8.71533,57.6195,-18.8873,23.5253,22.6183,79.3564,2.22614,0.483674,siltstone
1669.75,1670.25,8.92579,111.481,-16.3607,5.7227,6.86888,85.5554,2.40851,0.527755,mudstone
1670.25,1671,8.98935,103.903,-14.7737,10.3304,11.8379,75.4568,2.51136,0.511012,muddy siltstone
1671,1671.75,8.99218,129.016,-14.8141,6.64689,8.84862,80.4021,2.47743,0.528194,mudstone
1671.75,1672.25,9.0176,97.24,-15.139,23.1567,21.2794,64.7655,2.50818,0.528954,siltstone
1672.25,1672.75,8.98511,105.101,-15.3314,14.3049,13.8127,70.8045,2.4488,0.58415,silty mudstone
1672.75,1673.5,8.91731,80.7167,-16.037,22.2192,20.6418,73.0054,2.3661,0.530245,siltstone
1673.5,1674.5,9.12777,96.9558,-15.8463,15.5482,14.8124,74.3675,2.42018,0.534673,silty mudstone
1674.5,1675.5,9.15037,109.93,-14.989,12.2218,12.2132,74.5162,2.44456,0.620407,mudstone
1675.5,1676,9.12071,77.9448,-14.8195,38.5372,32.1253,60.7685,2.51136,0.568124,siltstone
1676,1677,9.19557,98.8786,-15.3131,12.9922,12.6688,72.737,2.43502,0.561262,mudstone
1677,1678.75,9.20263,95.4376,-15.2673,14.1661,13.6783,74.7108,2.40321,0.613496,silty mudstone
1678.75,1679.5,9.18145,119.724,-14.1964,8.59446,8.84698,79.8328,2.46683,0.611733,mudstone
1679.5,1680.25,9.17721,102.329,-14.3672,16.9518,17.0986,68.0433,2.51561,0.557188,muddy siltstone
1680.25,1681,9.30151,109.811,-14.1014,9.10863,9.85488,76.7373,2.47213,0.569272,mudstone
1681,1681.75,9.16026,91.9599,-14.4834,22.3052,22.6134,68.7859,2.46471,0.568776,siltstone
1681.75,1682.5,9.12636,132.815,-14.2443,6.42369,7.14257,81.3884,2.4382,0.630223,mudstone
1682.5,1684.5,8.95686,82.8491,-16.2482,25.4101,24.1113,72.7817,2.3608,0.569782,siltstone
1684.5,1685.75,9.64615,138.387,-14.7487,5.11428,6.36411,91.2164,2.28976,0.599315,mudstone
1685.75,1688,8.84387,80.5585,-18.6116,42.2092,41.8339,67.0737,2.40639,0.597171,siltstone
1688,1688.75,9.01901,110.961,-16.9738,17.9653,18.1491,70.3594,2.43396,0.569174,mudstone
1688.75,1690,9.02184,92.5087,-15.8375,21.1033,19.8601,70.2744,2.42442,0.556535,siltstone
1690,1691,9.00913,113.283,-15.1636,7.54628,7.99969,82.0784,2.37352,0.587639,mudstone
1691,1692.6,8.86788,69.9524,-16.5989,36.7434,34.1575,70.8939,2.34701,0.53789,siltstone
1692.6,1693.25,9.11506,105.708,-15.2802,11.3538,11.7478,74.4816,2.45093,0.61614,mudstone
1693.25,1693.75,9.14613,102.799,-14.9107,15.6474,16.5594,70.781,2.4223,0.573624,siltstone
1693.75,1695,9.15743,118.739,-13.6857,5.50446,6.62469,79.8462,2.28233,0.559688,mudstone
1695,1695.75,9.11647,91.8785,-13.5654,10.9554,13.1785,73.9291,2.39685,0.566686,muddy siltstone
1695.75,1696.25,9.16591,123.484,-13.5912,3.34526,4.94322,88.1588,2.12434,0.602634,mudstone
1696.25,1697.25,9.10235,93.7818,-13.7128,18.4431,20.0732,70.2397,2.42124,0.599505,siltstone
1697.25,1698,9.11082,117.69,-13.7424,5.63342,7.26057,83.5703,2.3205,0.57576,mudstone
1698,1700,8.84104,62.3931,-16.3973,59.4431,56.995,65.5483,2.37034,0.55616,siltstone
1700,1701.5,8.99359,115.952,-14.4242,8.04722,9.29111,79.4257,2.382,0.521078,mudstone
1701.5,1702.25,8.84387,86.7038,-14.5475,22.54,24.1424,66.5537,2.49016,0.513767,siltstone
1702.25,1703.25,11.0742,117.748,-13.6191,6.38567,8.31271,83.6083,2.09465,0.651404,mudstone
1703.25,1704,10.4852,125.912,-13.173,7.08501,9.1092,78.5076,2.23038,0.65285,silty mudstone
1704,1704.75,10.7747,132.762,-13.5404,4.14215,6.09698,86.2487,2.25795,0.757668,mudstone
1704.75,1705.5,9.21817,84.9586,-13.5824,45.3471,47.8928,60.329,2.47955,0.999674,siltstone
1705.5,1706.25,10.6066,142.417,-13.3792,6.61547,8.52904,85.2925,2.22932,0.855546,mudstone
1706.25,1707,9.56564,104.028,-13.3288,12.4119,12.8589,73.3096,2.40003,0.57953,muddy siltstone
1707,1707.5,10.4159,131.899,-13.5883,6.50801,7.18026,81.3046,2.34171,0.660137,mudstone
1707.5,1708.5,9.59389,131.111,-13.5908,11.1901,10.6989,79.2423,2.4382,0.688638,silty mudstone
1708.5,1710.75,10.4061,130.027,-13.4991,5.12916,5.38899,89.0524,2.36822,0.6518,mudstone
1710.75,1711.5,10.3877,103.233,-13.2979,9.78649,10.1466,78.7044,2.10844,0.650182,muddy siltstone
1711.5,1712.25,11.3849,109.273,-13.0876,5.12751,6.37394,82.7405,2.11162,0.837748,mudstone
1712.25,1713.25,10.0854,101.058,-13.4242,16.9386,16.8594,72.0939,2.30884,0.58042,mudstone
1713.25,1716,11.0643,127.005,-13.4137,4.75717,6.09206,87.5315,2.25795,0.739366,mudstone
1716,1716.75,10.2832,116.068,-13.2088,12.7856,15.4467,72.4406,2.22083,0.873696,mudstone
1716.75,1717.5,10.8736,142.297,-12.9793,5.03327,7.22615,84.9772,2.19963,0.701973,mudstone
1717.5,1718.25,9.28738,91.1268,-13.3179,35.5183,35.9635,64.5317,2.50924,0.783387,siltstone
1718.25,1719,9.64897,126.784,-13.8623,14.0867,14.9583,71.4632,2.41593,0.720209,mudstone
1719,1720.25,9.12495,105.179,-14.281,21.0619,21.0843,68.3385,2.46577,0.732448,siltstone
1720.25,1721.6,10.0035,131.881,-13.5674,8.87552,10.1482,75.7542,2.34277,0.535395,mudstone
1721.6,1722.5,9.66592,94.6756,-13.4725,37.413,36.1323,59.5752,2.5453,0.644943,siltstone
1722.5,1723.75,10.4767,143.549,-13.0997,5.99053,7.07538,88.8142,2.37988,0.555546,mudstone
1723.75,1724.5,9.82695,136.451,-13.527,8.71185,9.75819,79.9458,2.50924,0.612047,silty mudstone
1724.5,1725,11.3736,118.898,-13.6116,4.36204,5.50371,87.8647,2.32793,0.62966,mudstone
1725,1725.5,9.22241,100.589,-13.2263,9.21445,9.50416,75.6804,2.52197,0.658714,mudstone
1725.5,1726,9.26337,117.487,-13.1397,8.44897,9.37961,79.2949,2.5453,0.737683,mudstone
1726,1726.5,9.02749,97.7751,-13.2563,16.2161,17.6263,70.8995,2.52303,0.703342,mudstone
1726.5,1727,9.73937,111.335,-13.375,8.34151,9.51236,78.162,2.50182,0.523664,mudstone
1727,1727.75,9.70265,120.626,-13.3046,16.4707,15.6433,69.9143,2.57392,0.571494,mudstone
1727.75,1729.5,10.6758,138.536,-13.0697,4.17191,5.04647,92.3012,2.4891,0.623515,mudstone
1729.5,1730.25,9.01901,120.904,-13.2409,8.30348,8.93548,80.5273,2.51879,0.733878,silty mudstone
1730.25,1731.5,9.03879,141.162,-13.1892,5.40692,6.55422,83.9897,2.52409,0.647657,mudstone
