TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1730.63,1731.52,8.22941,94.336,-17.5828,11.4544,11.5638,73.7014,2.46785,0.121017,siltstone
1731.52,1732.41,8.51986,98.7809,-16.6201,9.90845,9.74546,72.8243,2.49915,0.302732,mudstone
1732.41,1735.32,8.01381,78.156,-24.3482,15.6996,15.0025,73.394,2.41081,0.302501,siltstone
1735.32,1736.9,8.59572,109.698,-13.5637,8.26457,8.47108,77.4823,2.43028,0.289255,mudstone
1736.9,1738.73,8.65161,96.2269,-13.3614,9.29154,8.79597,76.6147,2.42194,0.315197,siltstone
1738.73,1740.51,8.75042,142.902,-12.2992,8.03392,7.83389,79.6664,2.3955,0.299692,mudstone
1740.51,1741.33,8.70651,88.2202,-14.1038,13.7546,13.912,71.2983,2.49428,0.299075,siltstone
1741.33,1741.9,8.72447,119.634,-12.3284,7.98907,8.31745,79.9598,2.48246,0.309235,mudstone
1741.9,1744.11,8.64263,106.833,-13.7382,11.0517,10.4926,73.6281,2.48802,0.320901,muddy siltstone
1744.11,1745.13,7.98587,72.8745,-20.4677,12.4631,11.3833,78.0882,2.37603,0.318334,siltstone
1745.13,1745.95,8.48193,96.0682,-15.1526,9.61922,9.03943,76.6275,2.47828,0.303585,silty mudstone
1745.95,1746.77,8.57176,115.291,-12.24,6.47699,6.38153,88.9121,2.09708,0.315309,mudstone
1746.77,1748.99,8.44799,112.127,-13.8641,9.6302,8.95715,74.6016,2.43237,0.306514,muddy siltstone
1748.99,1749.75,8.34419,107.527,-15.9736,8.38265,8.00179,80.9111,2.32594,0.288966,mudstone
1749.75,1750.82,7.92598,66.9298,-23.3219,17.1329,17.1004,74.6651,2.37881,0.218087,siltstone
1750.82,1751.63,8.97101,119.996,-16.722,8.90437,9.13597,71.1992,2.38298,0.242867,mudstone
1751.63,1752.83,8.80832,105.934,-16.3392,17.3407,19.8314,64.7577,2.48454,0.289948,siltstone
1752.83,1753.83,9.57187,115.63,-13.6701,8.38539,9.93855,77.3408,2.33638,0.291093,mudstone
1753.83,1754.59,8.60071,116.519,-12.84,17.5412,17.2977,64.8636,2.49289,0.300995,siltstone
1754.59,1755.97,9.05585,101.443,-13.7337,10.8466,11.8333,73.6491,2.47481,0.287144,muddy siltstone
1755.97,1756.66,10.1019,121.519,-12.7816,8.15199,8.17893,78.4882,2.24873,0.300684,mudstone
1756.66,1758.98,8.87219,101.727,-13.5659,11.0489,10.4129,74.7019,2.44281,0.391342,muddy siltstone
1758.98,1760.55,9.54493,122.935,-13.097,8.07236,8.33843,77.7271,2.40594,0.297177,silty mudstone
1760.55,1761.24,9.44212,182.616,-12.416,6.98681,6.8718,83.6251,2.35098,0.30825,mudstone
1761.24,1762.31,8.93907,166.257,-13.9682,10.3203,10.0846,73.7684,2.41568,0.327788,muddy siltstone
1762.31,1764.01,9.16065,107.801,-11.6489,8.87782,8.58945,78.1416,2.26333,0.471273,silty mudstone
1764.01,1765.7,8.77338,90.6529,-12.428,11.264,10.1778,72.794,2.45463,0.459274,muddy siltstone
1765.7,1766.46,8.84824,104.723,-9.98659,7.38314,6.84074,83.3085,2.2056,0.443844,mudstone
1766.46,1768.66,8.85822,110.773,-11.2848,9.23205,8.30653,76.083,2.46854,0.412908,muddy siltstone
1768.66,1769.91,9.05884,121.37,-10.0952,6.54106,6.13387,90.7784,2.02821,0.329878,mudstone
1769.91,1771.67,8.71948,96.3731,-12.5509,10.8219,9.94694,73.0744,2.45255,0.414347,muddy siltstone
1771.67,1772.55,8.65161,110.754,-11.4324,9.0618,8.64905,77.7238,2.43446,0.390276,silty mudstone
1772.55,1773.56,8.96402,93.5482,-13.1554,11.9633,11.6033,73.253,2.39829,0.392338,siltstone
1773.56,1774.12,10.2835,113.504,-10.3237,6.6152,6.72237,86.3456,2.1089,0.354141,mudstone
1774.12,1774.94,8.63963,107.535,-10.1484,9.32083,8.98822,76.8649,2.40316,0.350613,silty mudstone
1774.94,1777.38,8.45997,108.826,-10.1139,9.82242,9.33745,72.9347,2.46228,0.349973,mudstone
1777.38,1781.33,7.90003,71.6457,-23.7406,16.3906,16.0905,72.4662,2.39203,0.362813,siltstone
1781.33,1782.71,8.445,100.957,-13.6566,10.9995,10.998,69.3831,2.49637,0.251589,silty mudstone
1782.71,1788.1,7.95792,68.2845,-22.2147,14.6735,14.5181,74.1028,2.38437,0.0662271,siltstone
1788.1,1789.97,8.38511,103.017,-9.43299,10.2343,10.2979,74.0091,2.51098,0.0755277,silty mudstone
1789.97,1790.91,8.03378,78.2626,-16.6628,17.467,16.3659,74.6897,2.43933,0.156973,siltstone
1790.91,1793.73,9.09477,123.079,-8.92657,8.30485,8.6415,78.8561,2.44976,0.156825,mudstone
1793.73,1796.18,8.48492,118.061,-9.14457,9.34463,8.98066,75.3172,2.49428,0.260353,silty mudstone
1796.18,1796.99,8.44001,79.0255,-11.2144,18.3631,17.5387,65.3214,2.49637,0.242753,siltstone
1796.99,1797.74,8.37413,105.07,-8.50556,7.53142,7.53754,78.7801,2.29464,0.253735,mudstone
1797.74,1799,8.07769,94.2737,-15.1623,13.2054,13.169,75.238,2.40524,0.223377,siltstone
1799,1800,8.21743,117.788,-15.0972,10.324,9.9503,75.4069,2.40942,0.237192,mudstone
1800,1801.13,8.16653,72.5174,-24.7183,32.2226,31.0263,64.8241,2.46994,0.301532,siltstone
1801.13,1803,9.33332,121.621,-12.3921,8.83847,9.75889,78.7178,2.46576,0.318572,mudstone
1803,1803.5,9.15267,117.561,-8.09878,13.869,13.4175,67.2132,2.51237,0.333976,muddy siltstone
1803.5,1804.31,8.82029,149.258,-7.50772,9.03709,9.24847,72.9765,2.4755,0.431776,mudstone
1804.31,1805.38,8.6586,85.7965,-12.0445,13.7985,13.3134,73.2186,2.47828,0.439663,siltstone
1805.38,1806.56,8.88617,102.104,-10.5612,10.3872,9.71775,78.2372,2.48524,0.336292,silty mudstone
1806.56,1807.56,8.89515,90.6835,-10.3132,12.2736,10.2979,71.2405,2.5068,0.237518,muddy siltstone
1807.56,1808.94,9.1886,105.199,-9.52513,9.4325,8.47359,77.3022,2.51306,0.296118,silty mudstone
1808.94,1809.94,9.89626,135.171,-8.69359,7.29069,7.01536,84.2313,2.37881,0.271039,mudstone
1809.94,1812,9.19259,122.742,-9.11535,10.3057,9.92427,73.9352,2.46368,0.386468,silty mudstone
1812,1813.13,8.8143,98.0055,-10.5687,12.5976,12.7727,74.5402,2.46854,0.349273,muddy siltstone
1813.13,1813.63,9.69464,123.921,-6.80279,7.81516,7.82801,73.0172,2.3955,0.438845,mudstone
1813.63,1817.44,9.10575,99.4554,-7.92574,10.5785,9.69425,75.0781,2.48594,0.411024,silty mudstone
1817.44,1818.44,9.41018,118.146,-7.52645,8.07785,7.81542,80.7823,2.42055,0.487246,mudstone
1818.44,1821.19,8.5508,133.1,-9.07565,10.9784,10.538,73.9826,2.48872,0.454905,silty mudstone
1821.19,1821.75,8.72048,112.516,-9.17079,9.19452,8.94036,77.3055,2.47759,0.479992,mudstone
1821.75,1822.44,8.77638,98.3524,-10.7095,15.7545,14.8774,71.1245,2.47133,-0.0608596,muddy siltstone
1822.44,1822.94,8.80632,107.831,-9.70118,8.07053,8.54243,78.0849,2.40594,-0.10573,mudstone
1822.94,1824.13,8.86221,115.567,-8.83068,9.52311,9.026,74.8309,2.4915,0.27384,silty mudstone
1824.13,1824.94,8.73645,102.974,-10.2728,11.75,11.8887,73.0498,2.49567,0.357457,muddy siltstone
1824.94,1825.94,8.73346,127.085,-7.6965,6.70032,7.22944,86.0605,2.33985,0.336586,mudstone
1825.94,1826.76,8.52485,81.6861,-9.82628,22.5689,19.4485,66.5904,2.46437,0.393696,siltstone
1826.76,1827.76,8.50389,125.004,-9.6375,11.5011,11.1516,73.0329,2.46507,0.477343,mudstone
1827.76,1828.57,8.22442,98.6608,-13.5495,15.1348,15.565,73.2637,2.45741,0.500461,siltstone
1828.57,1829.39,8.56577,109.77,-11.129,11.383,11.333,74.5603,2.48385,0.519807,silty mudstone
1829.39,1830.2,9.14767,99.4067,-8.65689,13.7738,14.6734,68.2909,2.49498,0.363404,siltstone
1830.2,1831.02,9.63575,127.591,-6.92414,7.66871,7.68781,81.9852,2.33429,0.391274,mudstone
1831.02,1831.58,8.90912,100.157,-10.3027,16.9929,16.5623,68.1977,2.46924,0.315884,siltstone
1831.58,1832.21,9.05086,112.898,-8.21041,9.68329,9.80674,72.6786,2.44559,0.400976,mudstone
1832.21,1832.96,8.73445,95.1069,-12.6895,12.1445,12.2883,76.7859,2.42681,0.447518,siltstone
1832.96,1833.78,9.30039,110.488,-10.5634,9.67688,9.79835,73.7601,2.41289,0.451687,mudstone
1833.78,1834.59,8.91911,93.8724,-12.7996,17.6208,17.3489,65.622,2.43794,0.425637,siltstone
1834.59,1835.34,9.71261,133.192,-8.33027,9.62837,9.40378,81.8926,2.21812,0.30708,mudstone
1835.34,1836.97,8.94705,109.167,-7.97293,13.9458,13.6576,68.9018,2.48454,0.333813,siltstone
1836.97,1837.98,9.5589,113.627,-6.30686,8.15016,8.50466,81.5306,2.3809,0.331312,mudstone
1837.98,1839.23,9.33332,99.9191,-7.72796,10.5364,9.7337,75.3131,2.46159,0.336875,silty mudstone
1839.23,1839.86,8.443,88.7711,-10.2518,16.7458,15.1158,70.5171,2.45881,0.34289,siltstone
1839.86,1840.67,9.26645,103.903,-9.86224,10.0476,9.88146,75.0339,2.45602,0.169502,mudstone
1840.67,1841.93,8.99097,109.32,-8.94006,9.89839,9.44911,76.3634,2.47411,0.324293,silty mudstone
1841.93,1842.68,8.82229,98.0452,-10.523,14.139,13.1027,69.7234,2.50959,0.327172,siltstone
1842.68,1843.56,9.19459,120.507,-7.79913,8.62337,9.52215,75.9026,2.47689,0.324062,mudstone
1843.56,1844.94,8.73445,125.248,-5.96076,9.18994,10.6446,73.1504,2.40663,0.396794,silty mudstone
1844.94,1845.38,8.58873,98.5361,-7.04326,93.1506,93.8991,54.8399,2.58332,0.396881,siltstone
1845.38,1846.5,8.48293,137.357,-8.37821,24.3034,28.3776,65.5466,2.49498,0.395106,silty mudstone
1846.5,1848.88,8.14057,81.0716,-15.1286,20.741,20.3124,72.7742,2.43724,0.331156,siltstone
1848.88,1850.13,9.19459,121.087,-5.47233,8.3918,8.56594,77.4043,2.47689,0.302873,mudstone
1850.13,1850.77,9.05285,123.237,-4.67001,9.55515,9.21237,76.4397,2.48872,0.350217,silty mudstone
1850.77,1852.36,9.84835,131.839,-3.5568,6.4715,6.75931,83.2316,2.37116,0.031553,mudstone
1852.36,1855.8,8.54182,89.7302,-12.7711,14.7531,14.3569,69.7563,2.44837,0.00114053,siltstone
1855.8,1856.25,9.00195,108.74,-9.04419,11.4462,10.6563,71.5864,2.36211,0.100464,muddy siltstone
1856.25,1856.7,8.9221,97.2982,-6.67768,15.4076,13.2521,66.4566,2.48594,0.374555,siltstone
1856.7,1857.97,8.91212,102.922,-7.16462,10.799,9.7463,76.0988,2.51446,0.0942793,silty mudstone
1857.97,1858.99,9.17862,100.487,-8.84042,12.3386,11.8837,71.8594,2.50611,0.348965,muddy siltstone
1858.99,1861.48,9.87131,125.661,-6.11359,6.17311,6.55783,88.5163,2.22577,0.0438689,mudstone
1861.48,1862.5,8.7624,106.765,-4.87378,52.6814,53.8938,57.2492,2.50263,0.403967,siltstone
1862.5,1863.97,8.80033,117.111,-5.19291,15.3572,18.5964,69.9691,2.52767,0.426734,silty mudstone
1863.97,1865.43,8.95404,119.221,-7.03427,20.5223,20.1722,64.9835,2.54785,0.439087,muddy siltstone
1865.43,1866.45,9.47506,99.6379,-6.77657,68.4896,72.2338,54.7628,2.61045,0.35664,siltstone
1866.45,1867.79,8.85822,148.319,-4.92771,13.9623,15.8957,75.8552,2.5068,0.357523,mudstone
1867.79,1868.75,8.64562,86.971,-8.40967,25.4512,31.7508,62.7941,2.50402,0.427941,siltstone
1868.75,1869.71,8.5498,124.898,-6.42672,10.2627,10.7227,81.6104,2.30855,0.424017,mudstone
1869.71,1871.24,8.38112,71.4008,-15.2762,54.1606,49.2781,59.2926,2.51098,0.388197,siltstone
1871.24,1873.66,8.98299,113.814,-8.3385,10.5894,10.6639,75.9982,2.50472,0.0689782,silty mudstone
1873.66,1874.87,10.4333,147.176,-4.41456,6.38454,6.4361,89.3373,2.3162,0.335628,mudstone
1874.87,1878.14,8.7125,92.707,-16.785,28.4772,27.7547,66.1923,2.49707,0.292098,siltstone
1878.14,1878.71,8.89316,120.019,-11.0181,9.47277,9.5616,77.8108,2.45811,0.152267,mudstone
1878.71,1879.21,8.85223,106.461,-9.62701,20.4637,20.1252,67.1141,2.49567,0.320815,siltstone
1879.21,1883.17,9.12771,125.678,-5.96825,11.0919,11.1718,73.0127,2.49915,0.204043,silty mudstone
1883.17,1884.36,9.53993,125.284,-5.25508,9.07095,8.97143,79.929,2.49707,0.361568,mudstone
1884.36,1885.18,8.79235,97.0828,-5.71655,36.0202,36.6409,55.6588,2.55898,0.385147,siltstone
1885.18,1886.68,11.2228,139.12,-4.16435,7.18726,8.61463,94.924,2.1096,0.13095,mudstone
1886.68,1887.31,9.03289,96.6815,-3.48339,49.5273,52.8343,51.6541,2.44976,0.336,siltstone
1887.31,1888.13,9.89427,136.313,-1.73567,8.57852,11.1718,79.8216,2.21116,0.210265,mudstone
1888.13,1889.2,8.65061,120.377,-3.39874,14.9243,14.8212,72.3902,2.38298,0.185329,siltstone
1889.2,1891.39,8.61668,81.6135,-16.9423,24.621,23.6352,68.1669,2.48454,0.411394,siltstone
1891.39,1892.46,9.08779,108.468,-10.06,10.0915,10.7235,77.3064,2.48454,0.406271,silty mudstone
1892.46,1893.22,10.1837,132.966,-3.78229,7.67695,7.99843,87.285,2.26751,0.272683,mudstone
1893.22,1894.97,10.016,123.464,-4.00628,7.29161,7.24035,86.17,2.42263,0.270647,silty mudstone
1894.97,1895.79,9.21754,102.38,-6.03643,16.311,13.9237,67.029,2.50541,0.363641,siltstone
1895.79,1896.61,9.21954,110.796,-5.76299,10.4586,11.3363,76.1994,2.50472,0.408924,mudstone
1896.61,1897.11,9.15865,108.481,-5.01986,12.096,11.7695,73.8396,2.49915,0.426424,siltstone
1897.11,1898.05,10.038,133.296,-4.52917,8.03941,8.78086,81.3404,2.28629,0.415064,silty mudstone
1898.05,1898.87,11.9863,131.589,-4.69324,5.49212,6.00543,102.741,1.98021,0.142291,mudstone
1898.87,1899.37,10.0759,106.797,-5.13747,14.3504,15.251,67.3874,2.23134,0.341179,muddy siltstone
1899.37,1899.81,10.1727,118.396,-4.80785,8.595,11.0727,71.3105,2.2529,1.05019,mudstone
1899.81,1901.57,9.91423,124.014,-4.44152,8.89247,10.0091,78.2873,2.37185,0.664875,silty mudstone
1901.57,1902.07,10.022,115.571,-3.97706,23.5629,20.8892,62.2069,2.56315,0.447816,siltstone
1902.07,1903.7,11.6569,135.724,-2.28028,8.39363,10.8931,92.2237,2.1263,0.493137,mudstone
1903.7,1907.14,9.69464,115.459,-3.50736,11.3189,10.6311,71.763,2.47272,0.364449,muddy siltstone
1907.14,1909.65,10.552,130.576,-3.47065,6.747,6.92134,91.9056,2.27864,0.414087,mudstone
1909.65,1910.46,9.52596,104.689,-4.1164,11.0453,11.3976,70.5755,2.4922,0.261025,muddy siltstone
1910.46,1910.84,10.7147,115.223,-4.21903,6.58316,7.58287,83.3937,2.24803,0.319026,mudstone
1910.84,1912.84,9.86532,134.392,-3.44743,7.66047,8.15458,83.8823,2.39063,0.248204,silty mudstone
1912.84,1913.78,8.87319,129.646,-3.04589,6.02391,7.31339,88.5525,2.26125,0.232634,mudstone
1913.78,1914.6,8.74943,124.907,-4.7644,14.1701,13.1732,69.8269,2.46437,0.588619,siltstone
1914.6,1916.17,8.50189,80.2067,-12.7112,43.7087,42.3177,63.3382,2.51237,0.00579214,siltstone
1916.17,1917.29,9.59184,108.586,-7.31145,9.15974,9.92092,79.6225,2.4755,0.16962,mudstone
1917.29,1918.42,9.20057,100.368,-5.30153,12.626,13.1984,69.8578,2.50541,0.343575,muddy siltstone
1918.42,1919.3,9.95815,123.268,-2.88783,6.7946,7.3923,85.0469,2.53185,0.218086,mudstone
1919.3,1919.8,9.62178,127.4,-2.83164,9.83157,10.1098,78.6555,2.54019,0.27629,silty mudstone
1919.8,1920.61,9.79146,133.629,-3.18224,8.12819,8.33675,81.5992,2.53115,0.396694,mudstone
1920.61,1922.24,9.05485,82.9296,-7.21931,26.4562,26.3796,69.3154,2.49567,0.501995,siltstone
1922.24,1923.87,9.00195,104.499,-4.11415,10.7405,11.2658,74.425,2.52559,0.365022,mudstone
1923.87,1925.25,8.973,93.9608,-8.24337,14.0511,13.5224,72.3033,2.46854,0.49376,siltstone
1925.25,1925.88,8.93009,107.78,-10.1199,11.761,11.2885,72.3341,2.48385,0.44083,mudstone
1925.88,1926.7,8.92509,88.9786,-10.5762,21.1227,18.9373,63.4198,2.49985,0.454979,siltstone
1926.7,1928.45,9.02091,110.254,-7.06049,10.1739,10.3214,77.798,2.49498,0.410795,mudstone
1928.45,1929.46,9.11673,83.7413,-7.03802,27.8978,27.2686,67.6067,2.50124,0.256106,siltstone
1929.46,1931.03,9.41617,116.863,-3.95609,9.88923,10.9006,77.6372,2.52141,0.273424,mudstone
