TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1752.63,1753.27,8.68451,126.162,0.463047,10.5558,12.7016,93.263,2.44616,-0.251615,silty mudstone
1753.27,1754.13,8.73982,118.669,1.51267,10.3677,14.0711,99.2573,2.46534,0.509033,mudstone
1754.13,1754.89,8.72938,98.7595,2.0626,21.275,22.9941,98.6264,2.42582,0.472205,siltstone
1754.89,1756.94,8.7346,104.082,1.09333,15.8178,15.6994,94.961,2.40547,0.486729,silty mudstone
1756.94,1761,8.72208,116.096,1.37959,10.9041,8.51149,96.1216,2.42698,0.20698,mudstone
1761,1761.81,8.71165,94.9037,2.67279,11.3048,11.7455,81.6056,2.47173,0.409555,mudstone
1761.81,1763.56,8.68034,111.394,1.60307,10.3607,7.90969,99.6395,2.43918,-0.0621337,mudstone
1763.56,1764.13,8.66469,134.569,1.44488,8.36282,10.6403,83.9921,2.46302,-0.082868,mudstone
1764.13,1765.13,8.64591,126.733,1.52272,6.32663,6.61891,96.1074,2.44325,-0.115144,mudstone
1765.13,1765.81,8.67721,118.787,0.59111,10.406,10.9946,88.0198,2.44383,-0.166519,mudstone
1765.81,1768.06,8.67199,117.689,1.09584,8.84879,8.80958,102.111,2.42814,-0.128725,mudstone
1768.06,1768.56,8.67199,119.513,0.503223,7.23063,9.17798,97.6332,2.45604,-0.294123,mudstone
1768.56,1771,8.72417,121.179,-0.202385,7.28637,7.48787,97.5026,2.45197,-0.152353,mudstone
1771,1771.63,8.83165,116.601,-1.84714,8.04581,8.92207,87.3804,2.47348,-0.37118,mudstone
1771.63,1774.44,8.78156,113.702,-3.28347,6.44333,7.21227,97.671,2.45023,-0.285333,mudstone
1774.44,1775.63,8.78991,122.557,-3.09263,8.82092,11.0706,98.0134,2.37641,-0.280955,mudstone
1775.63,1780.69,8.70017,117.686,-5.05629,7.51629,7.30508,100.937,2.42291,-0.0230672,mudstone
1780.69,1781.75,8.83477,130.726,-6.51271,8.84182,11.723,101.518,2.43744,0.0126909,mudstone
1781.75,1785.13,8.84417,109.093,-5.40533,8.12767,9.23422,101.688,2.4293,-0.0667612,mudstone
1785.13,1785.72,8.76695,141.56,-6.4424,11.4598,13.43,96.1944,2.41535,0.277495,mudstone
1785.72,1786.56,8.75443,122.132,-5.79957,11.458,12.7157,97.9302,2.44558,0.133396,mudstone
1786.56,1787.18,8.77843,114.063,-6.16618,8.96898,13.3794,99.6659,2.44325,0.136599,mudstone
1787.18,1787.97,8.7826,123.052,-6.19883,8.21302,10.7275,103.435,2.44907,0.175528,mudstone
1787.97,1788.43,8.68973,148.321,-5.00858,7.76015,10.5756,92.5252,2.44442,0.612324,mudstone
1788.43,1791.6,8.83895,124.046,-1.31982,8.60842,10.4378,101.341,2.36072,0.655454,mudstone
1791.6,1792.19,8.69078,108.791,-1.2721,9.549,13.16,107.285,2.42407,0.6311,mudstone
1792.19,1794.81,8.6866,112.831,-1.79943,8.97594,9.39732,107.446,2.36711,-1.05484,mudstone
1794.81,1795.44,8.67095,121.727,-1.6789,7.96743,9.33827,103.174,2.37583,0.316705,mudstone
1795.44,1796.63,8.7106,136.278,-1.92749,7.97439,8.77584,105.866,2.43105,0.407747,mudstone
1796.63,1798.19,8.66469,118.216,-5.57608,9.69532,13.7028,103.481,2.40954,0.340575,mudstone
1798.19,1798.63,8.66469,130.761,-7.59247,8.70944,11.6752,102.92,2.44732,0.609868,mudstone
1798.63,1799.63,8.68139,115.702,-7.43428,9.86601,13.5143,101.855,2.43395,0.613409,mudstone
1799.63,1801,8.6793,131.62,-8.04447,7.38566,10.6037,102.15,2.4386,0.00715987,mudstone
1801,1801.73,8.62504,96.9886,-5.60622,27.9148,27.0155,83.2269,2.45081,-0.0722177,siltstone
1801.73,1804.13,8.73356,117.815,-3.41656,9.15012,9.71229,108.253,2.36479,-0.03049,mudstone
1804.13,1806.56,8.70852,125.022,-4.41094,12.3429,14.3664,108.458,2.41884,-0.0498771,mudstone
1806.56,1813.99,8.73043,111.929,-5.41035,10.0524,6.28145,101.368,2.35549,-0.135331,mudstone
1813.99,1814.83,8.67199,122.643,-8.71995,9.83466,11.0396,101.336,2.45255,0.239802,mudstone
