TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section
1223.4,1226.8,9.12218,117.147,-12.9089,7.29438,7.20128,86.249,2.26482,0.0578991,mudstone
1226.8,1229,8.65595,87.0431,-17.8895,13.4519,12.1495,82.9846,2.27491,0.0233953,siltstone
1229,1230.5,9.25378,100.561,-13.3729,9.67156,9.27553,83.129,2.36191,0.0748669,mudstone
1230.5,1231.5,9.433,108.856,-12.1165,9.38252,9.29115,82.8389,2.40856,0.0700727,silty mudstone
1231.5,1232.4,9.55959,115.924,-14.2835,7.14197,7.4012,86.1794,2.35686,0.141996,mudstone
1232.4,1233.4,9.00688,82.6792,-18.1103,11.8631,11.0874,83.9815,2.26104,0.334838,siltstone
1233.4,1234.6,9.29263,97.6506,-19.4038,10.1375,10.0409,85.1318,2.32156,0.343483,silty mudstone
1234.6,1238.2,8.45417,66.7763,-25.637,19.1856,18.1848,79.4719,2.26987,0.340474,siltstone
1238.2,1242,9.46684,97.302,-14.133,10.1516,9.98621,81.4645,2.36569,0.336098,silty mudstone
1242,1248.5,9.27508,123.28,-10.5817,5.65294,6.05169,99.0446,2.27113,0.342293,mudstone
1248.5,1251.5,9.49943,108.864,-11.5577,8.22984,8.13688,88.8649,2.34173,0.357898,silty mudstone
1251.5,1255,8.79757,120.302,-10.7488,4.13414,4.82089,106.498,2.2976,0.402603,mudstone
1255,1256,9.44177,104.057,-11.6456,10.1008,9.74411,84.4908,2.44638,0.408297,muddy siltstone
1256,1257,9.44553,108.519,-11.3174,8.00385,7.74795,85.0089,2.30517,0.319698,mudstone
1257,1258.5,9.58966,108.557,-11.3926,8.51363,8.3368,86.6113,2.36065,0.413287,silty mudstone
1258.5,1260.5,9.5646,115.75,-11.1112,5.00478,5.7065,97.2686,2.28247,0.392347,mudstone
1260.5,1262.5,9.05575,102.074,-12.9255,12.0838,11.0265,83.9347,2.41234,0.430458,muddy siltstone
1262.5,1264,9.11591,122.982,-11.3496,7.28737,7.2247,89.0549,2.30391,0.436565,mudstone
1264,1266,9.41545,107.178,-11.7404,8.96734,8.74603,83.8257,2.40856,0.156856,silty mudstone
1266,1266.8,9.79145,107.898,-18.7405,8.28414,8.70698,86.7849,2.27743,0.151539,mudstone
1266.8,1269.2,8.33009,74.1474,-26.8582,22.281,21.2853,79.9393,2.28121,0.10388,siltstone
1269.2,1270.4,8.73616,95.2396,-21.3392,13.303,13.6708,82.1536,2.30265,0.0296508,silty mudstone
1270.4,1272.6,8.58827,74.2713,-23.2121,23.5756,23.1846,78.0443,2.30517,-0.044106,siltstone
1272.6,1275.5,10.0471,105.126,-11.7423,9.45259,9.17088,83.7434,2.39217,0.0123977,silty mudstone
1275.5,1279,9.6799,113.176,-10.3824,5.48828,5.77054,95.3089,2.2686,0.0826359,mudstone
1279,1286.5,9.64105,101.477,-12.2846,10.565,10.3829,82.0421,2.39973,0.164271,muddy siltstone
1286.5,1288.5,9.74884,107.577,-10.8191,9.2634,9.03967,83.2443,2.40856,0.344191,silty mudstone
1288.5,1291.5,9.50945,117.528,-9.72879,5.16244,5.81271,96.1221,2.28752,0.370767,mudstone
1291.5,1293,9.35028,103.249,-9.46207,8.43129,8.821,83.7307,2.37325,0.368382,muddy siltstone
1293,1301,9.79145,114.732,-8.97651,3.82057,4.496,104.148,2.26608,0.382264,mudstone
1301,1302,9.59342,111.793,-10.5446,4.81909,5.63622,97.7917,2.34299,0.399836,silty mudstone
1302,1303,9.65358,100.078,-11.6466,10.3986,10.5438,85.3243,2.40225,0.401761,muddy siltstone
1303,1304.4,9.36031,102.685,-14.9537,9.95535,9.85344,83.2937,2.33039,0.435266,silty mudstone
1304.4,1307,8.42409,72.2399,-27.2813,23.8786,23.4032,79.843,2.27239,0.43491,siltstone
1307,1308,8.57198,84.3732,-23.5795,13.1033,13.8879,81.5139,2.32534,0.425141,muddy siltstone
1308,1312.8,8.37897,67.4401,-29.5645,23.8261,23.9812,77.7694,2.29508,0.222488,siltstone
1312.8,1313.5,8.75496,82.8906,-18.465,13.6762,13.2772,82.9491,2.36443,0.202115,muddy siltstone
1313.5,1318.8,9.44804,99.9398,-12.7985,11.052,11.053,80.8324,2.43125,0.142731,silty mudstone
1318.8,1322.6,8.32758,62.3273,-27.5314,32.9494,32.1579,72.6339,2.31778,0.161192,siltstone
1322.6,1323.6,9.3954,94.1277,-15.7812,8.7361,9.09903,81.5836,2.35686,0.185162,silty mudstone
1323.6,1325.6,8.81386,82.5365,-16.511,14.6572,13.9801,81.9395,2.32408,0.076288,siltstone
1325.6,1327,9.54204,98.3189,-11.2099,9.38777,9.60197,82.5298,2.39343,0.0828075,mudstone
1327,1330.5,9.10589,88.3155,-11.7717,13.9915,13.3209,77.4679,2.40982,0.309316,siltstone
1330.5,1333.5,9.98446,106.109,-9.94861,8.00736,8.16655,82.6971,2.37325,0.291589,silty mudstone
1333.5,1348.5,9.85913,112.135,-8.96674,3.87662,4.52256,104.217,2.21565,0.2903,mudstone
1348.5,1352,9.74382,110.887,-9.78838,7.20153,7.32311,89.2247,2.38586,0.0635486,muddy siltstone
1352,1356,10.2752,113.94,-9.3888,5.90871,6.50465,91.8443,2.3203,0.88112,silty mudstone
1356,1357,10.086,110.193,-8.99898,8.25611,8.30556,85.2521,2.46151,0.516166,muddy siltstone
1357,1357.5,10.3905,112.252,-9.29403,7.45379,7.61206,84.43,2.30013,0.570939,silty mudstone
1357.5,1358.5,10.0647,109.414,-9.29989,6.70052,7.09506,88.5989,2.34425,0.615537,muddy siltstone
1358.5,1539,10.655,106.615,-8.59744,3.64188,4.48507,104.262,2.19926,0.456617,mudstone
1539,1540,9.02317,86.6547,-7.19547,9.35799,9.85032,87.6374,2.47034,0.61231,oil shale
1540,1540.5,9.05074,92.6671,-8.45089,5.65294,6.42968,96.1741,2.41486,0.518444,mudstone
1540.5,1541.5,9.07079,87.3141,-8.73324,7.59919,7.87759,93.7166,2.42621,0.493268,oil shale
1541.5,1542.5,9.93934,105.647,-6.88869,5.69148,6.29848,99.151,2.23708,0.480723,mudstone
1542.5,1545,8.83141,81.7764,-9.80304,11.3042,10.989,91.1932,2.39343,0.357808,oil shale
1545,1546,8.81888,77.8861,-8.76157,10.1393,10.397,90.7106,2.39721,0.395786,mudstone
1546,1549,8.82765,84.4496,-9.35069,25.21,25.6696,88.9181,2.32282,0.430001,oil shale
1549,1550,8.83141,131.17,-7.63218,21.5978,26.082,105.414,2.22952,0.333565,mudstone
1550,1553.5,8.78378,145.888,-7.36351,91.498,109.347,105.112,2.18413,0.398044,oil shale
1553.5,1556,9.94184,131.729,-7.8139,13.5185,15.5405,109.423,2.29256,0.308676,mudstone
1556,1557,9.51447,132.287,-6.67962,10.2864,10.814,120.778,2.21439,0.305138,silty mudstone
1557,1569.5,10.5058,124.372,-6.83105,7.59218,7.55271,101.184,2.25474,0.316299,mudstone
1569.5,1570.5,9.40543,109.5,-7.03036,10.8277,10.6625,104.641,2.30265,0.332268,silty mudstone
1570.5,1573,10.5008,119.716,-7.36058,6.82665,7.2825,100.261,2.36317,0.351193,mudstone
1573,1574,10.3404,103.108,-7.92918,9.06544,9.01468,86.0654,2.39721,0.51447,silty mudstone
1574,1578,9.96942,118.212,-7.27656,8.07918,8.33524,104.063,2.39469,0.565374,mudstone
1578,1579,9.95563,114.321,-7.47488,10.5615,10.6563,83.7599,2.4363,0.473993,silty mudstone
1579,1585,10.5484,118.706,-7.59799,7.46255,7.98537,101.861,2.31273,0.483556,mudstone
1585,1586.5,10.2627,116.353,-7.53546,8.71684,9.02405,100.509,2.3493,0.509488,silty mudstone
1586.5,1587,10.8016,129.354,-7.96826,5.87017,6.56713,107.31,2.31904,0.514053,mudstone
1587,1588,10.566,116.915,-7.82464,8.20181,8.57734,93.4746,2.35056,0.526782,silty mudstone
1588,1594.5,11.1613,114.441,-7.05479,6.74782,7.28562,97.8487,2.26104,0.56912,mudstone
1594.5,1595.5,11.5135,110.635,-6.78807,7.72357,7.66049,98.6341,2.39217,0.810954,silty mudstone
1595.5,1603,11.2816,117.062,-6.90335,6.59191,7.1716,108.591,2.27869,0.898703,mudstone
1603,1605.5,9.81651,114.371,-8.57692,11.4041,11.1577,77.5908,2.49808,0.704391,muddy siltstone
1605.5,1609,10.7214,117.26,-7.36644,7.57817,8.09158,106.26,2.33417,0.724215,mudstone
1609,1609.5,10.1361,103.068,-7.77482,11.3515,11.4904,83.1822,2.53086,0.691176,muddy siltstone
1609.5,1614.5,10.9984,113.986,-7.42408,6.81614,7.45743,104.012,2.34425,0.711695,mudstone
1614.5,1615.5,10.2777,114.067,-6.83691,9.96061,10.2033,112.96,2.31904,0.677507,muddy siltstone
1615.5,1618,11.1463,118.835,-7.41822,6.3414,7.25282,112.916,2.35686,0.490271,mudstone
1618,1619.5,9.92681,114.287,-6.98542,9.78368,10.5594,102,2.45143,0.667559,muddy siltstone
1619.5,1620.5,10.4093,120.021,-7.03231,8.92355,9.18337,110.15,2.11478,0.619422,mudstone
1620.5,1621.5,9.7175,110.534,-5.89315,14.1789,13.8083,102.557,2.31778,0.604555,muddy siltstone
1621.5,1626.5,10.4118,113.619,-7.08018,8.06517,8.07596,88.1175,2.48295,0.561284,mudstone
1626.5,1628,9.4518,110.021,-6.918,11.4742,12.0698,109.856,2.36317,0.591222,oil shale
1628,1630.5,9.78017,112.644,-7.37816,9.0269,9.85344,105.818,2.31652,0.521681,mudstone
1630.5,1632,8.79005,111.574,-7.27851,20.3453,19.1923,106.048,2.31652,0.450858,oil shale
1632,1633.5,9.38287,114.716,-7.71523,11.3726,12.7789,100.591,2.40099,0.466007,mudstone
1633.5,1635,9.49191,114.486,-6.79295,27.1072,27.3737,104.28,2.28247,0.39626,oil shale
1635,1636,9.7175,119.211,-7.2111,14.8639,15.7294,97.6258,2.34299,0.496444,mudstone
1636,1637,10.4068,119.83,-6.44613,13.4817,14.533,83.7016,2.37325,0.593701,silty mudstone
1637,1638,9.5834,125.805,-7.25213,9.72237,10.8484,86.8989,2.35308,0.473534,mudstone
1638,1638.5,9.27258,131.489,-7.62241,10.9802,11.8246,79.9089,2.45143,0.444835,silty mudstone
1638.5,1639,10.1612,132.142,-7.37816,7.94429,8.30713,97.0228,2.33165,0.466713,mudstone
1639,1640,10.2928,100.568,-7.68396,13.5921,13.6193,77.7871,2.52077,0.608766,oil shale
1640,1642.5,10.5083,113.908,-7.08605,9.97813,10.7984,86.2896,2.48295,0.635805,mudstone
1642.5,1643.5,10.0546,133.575,-6.94438,13.056,13.0086,108.94,2.30643,0.599351,silty mudstone
1643.5,1644,10.1098,129.298,-7.78654,9.24763,10.3033,101.388,2.12235,0.595413,mudstone
1644,1645,10.8041,96.7555,-7.13587,8.17378,9.44109,82.1295,2.40099,0.599257,silty mudstone
1645,1653.5,10.675,117.143,-7.14271,6.87745,7.14348,87.6577,2.44386,0.709017,mudstone
1653.5,1654.5,9.46684,122.379,-7.37816,10.3775,10.9843,99.113,2.49934,0.663603,silty mudstone
1654.5,1655.5,9.40292,123.915,-6.57215,11.7755,12.3041,97.1951,2.46277,0.660845,mudstone
1655.5,1658.5,8.89784,128.923,-6.50084,16.3091,17.1477,106.863,2.37073,0.461607,oil shale
1658.5,1659.7,9.66236,128.369,-6.86036,8.28239,10.5298,117.682,2.19674,0.514228,mudstone
1659.7,1660.3,8.80133,125.833,-6.45687,24.1134,24.6856,125.122,2.22448,0.55473,oil shale
1660.3,1662.03,9.24124,128.221,-6.7187,8.50837,9.79565,102.87,2.43503,0.476834,mudstone
1662.03,1662.41,8.99685,151.597,-7.6185,14.6414,15.5123,94.6996,2.48169,0.569324,silty mudstone
1662.41,1662.63,8.68477,168.756,-8.19199,14.6309,14.8251,106.787,2.30517,0.506385,mudstone
1662.63,1663.07,8.71861,156.171,-8.45969,11.5705,12.3213,90.0506,2.41738,0.546751,mudstone
1663.07,1663.35,8.76624,106.275,-8.68439,17.2971,16.8009,64.5077,2.56994,0.453178,siltstone
1663.35,1663.51,8.92917,94.7285,-9.22466,17.8525,16.4136,64.704,2.60273,0.40524,siltstone
1663.51,1663.59,9.2801,98.414,-9.6731,13.5798,13.6193,69.1744,2.59516,0.398237,siltstone
1663.59,1663.9,9.49692,108.804,-10.3355,11.5775,11.6669,71.7877,2.59894,0.418013,mudstone
1663.9,1664.09,8.98808,108.658,-10.9793,16.3669,16.6369,67.8266,2.55986,0.440142,muddy siltstone
1664.09,1664.67,8.9605,99.4773,-10.5026,17.2201,16.1746,67.1628,2.4489,0.386491,siltstone
1664.67,1664.9,9.51572,110.739,-10.7341,10.5755,10.5126,73.679,2.45016,0.414446,silty mudstone
1664.9,1665.01,9.72377,118.835,-10.9432,9.59448,10.0159,73.0342,2.52581,0.413613,muddy siltstone
1665.01,1665.18,9.70497,115.416,-10.8211,11.4636,11.7934,68.5195,2.54725,0.388989,muddy siltstone
1665.18,1665.25,9.46433,108.435,-10.5631,13.783,14.0832,64.528,2.54725,0.394241,muddy siltstone
1665.25,1665.33,9.26004,103.883,-10.3287,16.4755,15.9106,62.8444,2.5359,0.407948,muddy siltstone
1665.33,1665.53,8.91037,96.6127,-9.94568,21.1826,18.883,61.4257,2.50942,0.417262,siltstone
1665.53,1665.63,8.52435,89.3799,-9.58321,20.4994,18.8846,65.53,2.44638,0.506079,siltstone
1665.63,1665.86,8.78504,91.7986,-9.45425,16.218,15.8466,69.7432,2.4073,0.468063,muddy siltstone
1665.86,1665.91,9.10213,100.734,-9.70045,12.9965,12.7196,72.2463,2.41612,0.378402,silty mudstone
1665.91,1666.05,9.22495,107.532,-10.016,11.8,11.7075,73.2648,2.4489,0.397747,mudstone
1666.05,1666.26,9.26882,118.197,-10.3707,11.7685,11.8074,71.7105,2.50438,0.398797,silty mudstone
1666.26,1666.35,9.20991,119.671,-10.5016,14.0003,13.7567,69.7571,2.51068,0.393442,silty mudstone
1666.35,1666.54,9.15602,115.932,-10.0483,15.2528,15.0609,69.0984,2.50186,0.482069,siltstone
1666.54,1666.8,9.09335,114.498,-9.03708,13.1717,13.2007,72.5161,2.50186,0.451201,silty mudstone
1666.8,1667.13,9.60846,123.546,-9.18167,10.1375,10.5469,76.7788,2.40099,0.413016,mudstone
1667.13,1667.18,9.96441,118.704,-9.45328,12.1031,10.8109,74.5759,2.3783,0.415838,silty mudstone
1667.18,1667.37,9.70246,109.101,-9.59005,14.1386,12.7009,71.0277,2.42243,0.440618,silty mudstone
1667.37,1667.74,9.10589,96.8019,-9.91636,14.2735,13.624,67.1615,2.42621,0.130565,siltstone
1667.74,1667.8,9.50569,104.566,-10.0883,11.4654,11.9496,70.2828,2.4716,0.0645906,muddy siltstone
1667.8,1667.87,9.74006,113.051,-10.0971,10.4301,10.914,72.0804,2.51825,0.0293986,silty mudstone
1667.87,1668.06,9.91678,114.575,-10.0551,10.4038,13.2522,70.7313,2.56238,0.0154611,silty mudstone
1668.06,1668.51,9.66486,90.2141,-9.5285,33.9322,35.2599,59.167,2.6229,0.485603,muddy siltstone
1668.51,1669.6,10.0709,102.308,-11.3291,11.8,13.2507,75.1054,2.45899,0.472041,mudstone
1669.6,1670,8.64968,80.712,-18.8919,29.9363,28.7857,55.6302,2.54851,0.531889,siltstone
1670,1670.8,8.4667,102.687,-16.978,21.3613,20.6027,64.6154,2.42369,0.4732,siltstone
1670.8,1671.5,8.47171,124.431,-14.1623,19.6568,18.8689,66.2634,2.43377,0.483673,siltstone
1671.5,1672.5,8.61584,109.795,-14.3431,16.9906,16.1512,68.4916,2.43377,0.473814,muddy siltstone
1672.5,1673,8.81763,94.589,-14.9254,18.4183,17.1352,68.256,2.42495,0.278529,siltstone
1673,1674,8.88154,96.678,-15.9375,17.9068,17.6194,65.3767,2.43756,0.294794,silty mudstone
1674,1675.6,8.51558,81.4987,-20.2353,32.4467,28.9981,59.6395,2.46151,0.273548,silty mudstone
1675.6,1676,8.45291,100.032,-14.9381,19.1803,19.9732,62.3681,2.49303,0.307539,muddy siltstone
1676,1676.5,8.45166,80.286,-10.6579,34.4332,34.7523,53.7339,2.58507,0.404095,siltstone
1676.5,1677.15,8.73616,116.468,-8.78893,15.4402,16.6088,70.5628,2.39091,0.25223,mudstone
1677.15,1677.5,9.47436,105.183,-10.7575,13.9407,15.7248,65.4476,2.5876,0.26669,siltstone
1677.5,1678.2,9.15477,115.498,-13.5165,16.8119,17.6662,62.4201,2.57625,0.337649,muddy siltstone
1678.2,1678.5,8.64968,125.483,-16.257,41.4982,42.8009,54.3496,2.58886,0.376199,mudstone
